chi,dp_norm,coh,stab,rad,size,ratio
0.071429,0.552427,1.815789,20.125394,2.026578,43.000000,0.644860
0.142857,0.574425,1.555556,11.620706,1.333333,7.000000,0.608696
0.142857,0.724302,2.166667,8.674356,1.500000,13.000000,0.684211
0.125000,0.813552,1.909091,10.298903,1.695238,15.000000,0.656250
0.200000,0.266179,2.300000,8.755043,1.533333,10.000000,0.696970
0.142857,0.012048,1.666667,26.261457,1.523810,7.000000,0.625000
0.100000,0.135809,1.872340,14.302406,1.921839,30.000000,0.651852
0.071429,0.036909,2.410714,17.662337,1.960961,37.000000,0.706806
0.142857,0.009901,1.666667,26.261457,1.523810,7.000000,0.625000
0.285714,0.055595,2.200000,7.413088,1.266667,6.000000,0.687500
0.142857,0.184307,2.105263,15.776440,1.904412,17.000000,0.677966
0.071429,0.319741,1.407407,19.214325,1.657143,15.000000,0.584615
0.071429,0.191444,2.285714,16.183597,1.736264,14.000000,0.695652
0.142857,0.184307,2.105263,15.776440,1.904412,17.000000,0.677966
0.045455,0.515956,1.608696,6.633719,1.679654,22.000000,0.616667
0.125000,0.927758,1.432836,12.071905,2.000000,32.000000,0.588957
0.111111,0.180261,1.619048,16.750294,1.576923,13.000000,0.618182
0.090909,0.258395,2.153846,11.459102,1.563636,11.000000,0.682927
0.250000,0.047619,2.444444,13.497290,1.511111,10.000000,0.709677
0.142857,0.336207,1.200000,7.787592,1.476190,7.000000,0.545455
0.045455,0.927758,1.432836,12.071905,2.000000,32.000000,0.588957
0.045455,0.179706,1.541667,8.297489,1.679654,22.000000,0.606557
0.090909,0.082207,2.157895,16.884338,1.775000,16.000000,0.683333
0.090909,0.021974,1.529412,14.200494,1.717949,13.000000,0.604651
0.222222,0.529230,1.545455,11.395292,1.555556,9.000000,0.607143
0.222222,0.970477,1.280000,12.357496,1.560606,12.000000,0.561404
0.166667,0.247417,1.539474,15.687829,1.992063,36.000000,0.606218
0.142857,0.829912,1.200000,15.376180,1.695238,15.000000,0.545455
0.111111,0.199969,2.000000,17.190251,1.444444,9.000000,0.666667
0.111111,0.283900,1.484848,8.890229,1.880952,21.000000,0.597561
0.076923,0.101545,1.761905,17.622254,1.604396,14.000000,0.637931
0.100000,0.171873,1.500000,11.493023,2.015385,26.000000,0.600000
0.100000,0.020408,1.565217,20.170566,1.200000,10.000000,0.610169
0.100000,0.940201,3.250000,13.196630,1.466667,10.000000,0.764706
0.043478,1.000000,1.666667,10.941603,1.683794,23.000000,0.625000
0.200000,1.000000,1.687500,7.388065,1.692308,13.000000,0.627907
0.250000,0.203708,1.166667,13.363998,1.956667,25.000000,0.538462
0.100000,0.160190,0.948718,16.737849,2.008547,27.000000,0.486842
0.090909,0.192863,1.933333,20.186413,1.761905,21.000000,0.659091
0.100000,0.124425,1.588235,12.847424,1.997537,29.000000,0.613636
0.111111,0.188554,1.700000,24.774073,1.527778,9.000000,0.629630
0.090909,0.084319,1.500000,15.054996,2.042683,41.000000,0.600000
0.062500,0.452690,1.400000,11.435688,1.885714,21.000000,0.583333
0.062500,0.258634,1.538462,22.384375,1.700000,16.000000,0.606061
0.111111,0.568852,1.166667,13.363998,1.956667,25.000000,0.538462
0.111111,0.233382,2.125000,23.369911,1.527778,9.000000,0.680000
0.111111,0.493098,1.652174,13.259599,1.790476,15.000000,0.622951
0.125000,0.610398,1.777778,11.697552,1.428571,8.000000,0.640000
0.074074,0.179050,1.525773,14.762945,2.020513,40.000000,0.604082
0.074074,0.776371,0.948718,16.737849,2.008547,27.000000,0.486842
0.125000,1.000000,1.190476,19.777071,1.625000,16.000000,0.543478
0.125000,0.172905,2.043478,14.258402,1.732026,18.000000,0.671429
0.045455,0.384633,1.823529,14.313974,1.904762,22.000000,0.645833
0.045455,0.035372,1.656566,16.891614,2.032115,43.000000,0.623574
0.090909,0.099789,1.709091,15.538260,1.995699,31.000000,0.630872
0.200000,0.195768,1.619048,16.750294,1.576923,13.000000,0.618182
0.090909,0.049891,1.774194,21.364861,1.678363,19.000000,0.639535
0.100000,0.509786,1.615385,23.312625,1.533333,10.000000,0.617647
0.052632,0.719843,2.833333,24.344368,1.666667,19.000000,0.739130
0.052632,0.841411,0.933333,18.672957,1.898551,24.000000,0.482759
0.117647,0.198846,1.542857,19.850466,1.602941,17.000000,0.606742
0.166667,0.048780,2.666667,23.154190,1.466667,6.000000,0.727273
0.166667,0.584844,3.250000,10.713493,1.727273,12.000000,0.764706
0.142857,0.774218,2.344828,21.167988,1.666667,19.000000,0.701031
0.166667,0.144656,1.774194,20.927656,1.678363,19.000000,0.639535
0.250000,0.354430,1.500000,11.493023,2.015385,26.000000,0.600000
0.125000,1.000000,1.190476,19.777071,1.625000,16.000000,0.543478
0.058824,0.368781,2.789474,15.195378,1.669118,17.000000,0.736111
0.250000,0.255814,2.000000,11.111363,1.000000,4.000000,0.666667
0.250000,0.089134,1.812500,19.086638,1.692308,13.000000,0.644444
0.071429,0.071429,1.736842,12.735355,1.637363,14.000000,0.634615
0.071429,0.275046,3.071429,17.313794,1.791667,16.000000,0.754386
0.111111,0.370578,3.600000,20.172281,1.500000,9.000000,0.782609
0.125000,0.686843,1.538462,15.601358,1.285714,8.000000,0.606061
0.125000,0.009524,1.630769,21.231324,2.085973,52.000000,0.619883
0.125000,0.801416,2.727273,18.172880,1.985222,29.000000,0.731707
0.083333,0.962374,0.933333,18.672957,1.898551,24.000000,0.482759
0.083333,0.315354,1.666667,22.521235,1.678363,19.000000,0.625000
0.076923,0.100068,1.604167,23.080055,1.906667,25.000000,0.616000
0.076923,0.200000,1.557692,21.886253,1.951567,27.000000,0.609023
0.166667,0.480570,3.000000,15.031838,1.743590,13.000000,0.750000
0.100000,0.010309,2.818182,19.505262,2.191667,16.000000,0.738095
0.105263,1.000000,1.687500,7.388065,1.692308,13.000000,0.627907
0.105263,1.000000,1.574468,9.884675,1.679654,22.000000,0.611570
0.166667,0.301636,3.583333,20.704172,1.907692,26.000000,0.781818
0.074074,0.190862,1.566176,22.827775,2.105951,53.000000,0.610315
0.074074,0.840377,1.557692,21.886253,1.951567,27.000000,0.609023
0.083333,0.219283,1.634615,18.263174,2.033827,44.000000,0.620438
0.100000,0.027523,2.071429,22.202789,1.802198,14.000000,0.674419
0.076923,0.234060,2.081633,17.695403,2.017045,33.000000,0.675497
0.034483,0.285140,2.014286,24.435747,1.837121,33.000000,0.668246
0.034483,0.059281,2.046512,19.079419,1.869458,29.000000,0.671756
0.142857,0.038507,2.400000,12.445666,1.476190,7.000000,0.705882
0.083333,0.113958,1.500000,26.512223,1.818182,12.000000,0.600000
0.083333,0.606204,1.689655,14.750351,1.661765,17.000000,0.628205
0.071429,0.524421,1.639175,16.674955,2.030197,42.000000,0.621094
0.100000,0.435304,2.375000,25.231431,1.577778,10.000000,0.703704
0.100000,0.349464,1.942857,16.141292,1.826087,24.000000,0.660194
0.038462,0.393238,3.583333,20.704172,1.907692,26.000000,0.781818
0.038462,0.316186,2.071429,23.277169,1.815271,29.000000,0.674419
0.100000,0.121421,3.125000,16.043066,2.175824,14.000000,0.757576
0.100000,0.477007,2.375000,23.100812,1.577778,10.000000,0.703704
0.086957,0.107708,2.939394,22.577992,1.671937,23.000000,0.746154
0.086957,0.452046,1.666667,20.037577,1.862319,24.000000,0.625000
0.074074,0.316186,2.071429,23.277169,1.815271,29.000000,0.674419
0.074074,1.000000,1.557692,21.886253,1.951567,27.000000,0.609023
0.058824,0.291097,1.684615,24.906709,1.981224,50.000000,0.627507
0.125000,0.390943,1.818182,26.258275,1.709091,11.000000,0.645161
0.125000,0.080896,1.260417,24.131919,1.915323,32.000000,0.557604
0.200000,0.048482,2.448276,28.879941,1.795238,21.000000,0.710000
0.200000,1.000000,2.448276,28.879941,1.795238,21.000000,0.710000
0.040000,0.232266,2.055556,13.774555,1.936667,25.000000,0.672727
0.040000,0.617150,1.603774,18.829322,2.033827,44.000000,0.615942
0.050000,0.142857,1.967742,19.049789,1.678947,20.000000,0.663043
0.050000,0.119273,1.809524,22.673503,2.008403,35.000000,0.644068
0.090909,0.498284,1.538462,26.761335,1.636364,11.000000,0.606061
0.090909,0.134100,1.812500,24.637134,1.802198,14.000000,0.644444
0.058824,0.414115,2.518519,20.054441,2.106410,40.000000,0.715789
0.058824,0.550928,1.633333,15.352180,1.661765,17.000000,0.620253
0.058824,0.047619,1.375000,6.491044,1.823529,17.000000,0.578947
0.058824,0.182011,2.323077,23.647090,2.101883,43.000000,0.699074
0.058824,0.047619,1.375000,6.491044,1.823529,17.000000,0.578947
0.058824,0.354641,2.323077,23.647090,2.101883,43.000000,0.699074
0.060606,0.414115,2.518519,20.054441,2.106410,40.000000,0.715789
0.060606,0.018717,1.203704,25.632886,1.903409,33.000000,0.546218
0.080000,0.172298,1.656566,20.904273,1.937805,41.000000,0.623574
0.080000,0.221265,2.939394,22.577992,1.671937,23.000000,0.746154
0.074074,0.282368,1.558442,21.396908,1.883871,31.000000,0.609137
0.166667,0.062899,2.163636,22.343667,1.967914,34.000000,0.683908
0.125000,0.215533,3.200000,21.930777,1.650000,16.000000,0.761905
0.052632,0.439509,2.240000,22.674748,1.789474,19.000000,0.691358
0.055556,0.273946,1.833333,15.053466,1.660131,18.000000,0.647059
0.088235,0.828491,1.403226,18.643972,1.883077,26.000000,0.583893
0.088235,0.757634,7.384615,21.458150,1.614719,22.000000,0.880734
0.071429,0.155743,1.800000,24.050249,1.824176,14.000000,0.642857
0.071429,0.760868,1.176471,25.879927,1.921008,35.000000,0.540541
0.054054,0.741820,1.190476,25.724458,1.929429,37.000000,0.543478
0.054054,0.260434,2.378788,23.957092,2.120202,45.000000,0.704036
0.090909,0.052632,2.538462,10.004453,2.033333,25.000000,0.717391
0.045455,0.235520,3.842105,20.027097,1.787879,22.000000,0.793478
0.045455,0.813342,1.297297,19.498620,1.915344,28.000000,0.564706
0.054054,0.289330,2.378788,23.957092,2.120202,45.000000,0.704036
0.054054,0.741820,1.190476,25.724458,1.929429,37.000000,0.543478
0.200000,0.003262,3.500000,17.853730,1.300000,5.000000,0.777778
0.200000,0.760868,1.176471,25.879927,1.921008,35.000000,0.540541
0.090909,0.169765,1.812500,24.637134,1.802198,14.000000,0.644444
0.060606,0.766761,1.166667,26.111500,1.921008,35.000000,0.538462
0.210526,0.828491,1.403226,18.643972,1.883077,26.000000,0.583893
0.125000,1.000000,1.888889,8.584896,1.392857,8.000000,0.653846
0.125000,0.758200,2.163636,22.343667,1.967914,34.000000,0.683908
0.047619,0.795275,2.750000,23.937038,1.858462,26.000000,0.733333
0.047619,0.128927,2.181818,27.190978,1.852814,22.000000,0.685714
0.200000,0.739747,2.357143,23.828668,1.894089,29.000000,0.702128
0.047619,0.795275,2.750000,23.937038,1.858462,26.000000,0.733333
0.047619,1.000000,2.181818,27.190978,1.852814,22.000000,0.685714
0.033333,0.230677,1.948052,24.910440,1.830660,34.000000,0.660793
0.033333,0.759044,2.377778,23.662573,1.882759,30.000000,0.703947
0.125000,0.802327,2.233333,22.186846,1.981982,37.000000,0.690722
0.125000,0.122165,1.625000,26.499297,1.571429,8.000000,0.619048
0.125000,0.418585,2.240000,22.674748,1.789474,19.000000,0.691358
0.047619,0.265227,2.441860,21.111630,1.926136,33.000000,0.709459
0.047619,0.027778,1.306122,18.358516,1.776190,21.000000,0.566372
0.250000,0.105263,4.000000,19.214219,1.333333,4.000000,0.800000
0.166667,0.284898,2.303030,28.367547,1.861660,23.000000,0.697248
0.166667,0.051252,2.303030,28.367547,1.861660,23.000000,0.697248
0.250000,0.105263,4.000000,19.214219,1.333333,4.000000,0.800000
0.071429,0.359897,1.620000,25.769749,1.951567,27.000000,0.618321
0.071429,1.000000,1.620000,25.769749,1.951567,27.000000,0.618321
0.083333,0.044142,1.500000,28.146723,1.636364,12.000000,0.600000
0.200000,1.000000,2.225806,11.579764,2.074074,27.000000,0.690000
0.100000,0.142586,2.105263,23.604367,1.876812,24.000000,0.677966
0.100000,0.152620,2.194444,28.389607,1.880435,24.000000,0.686957
0.100000,0.294074,2.194444,28.389607,1.880435,24.000000,0.686957
0.052632,1.000000,1.687500,19.366769,1.684211,19.000000,0.627907
0.052632,0.096366,1.361702,17.779186,1.776190,21.000000,0.576577
0.142857,0.099941,2.375000,28.193010,1.861660,23.000000,0.703704
0.142857,0.411634,2.375000,28.193010,1.861660,23.000000,0.703704
0.047619,0.069352,1.254902,21.391583,1.776190,21.000000,0.556522
0.047619,0.379092,2.460000,20.985717,1.941441,37.000000,0.710983
0.083333,0.004821,1.375000,7.505239,1.823529,17.000000,0.578947
0.083333,0.088119,1.375000,8.435255,1.823529,17.000000,0.578947
0.083333,0.553625,2.378788,23.957092,2.120202,45.000000,0.704036
0.166667,0.838590,3.204082,26.553558,2.120202,45.000000,0.762136
0.166667,0.490446,4.000000,22.204381,1.533333,6.000000,0.800000
0.055556,0.553625,2.378788,23.957092,2.120202,45.000000,0.704036
0.055556,0.244831,1.774194,18.725814,1.660131,18.000000,0.639535
0.083333,0.088119,1.375000,8.435255,1.823529,17.000000,0.578947
0.083333,0.566903,2.378788,23.957092,2.120202,45.000000,0.704036
0.055556,0.273984,1.774194,18.151832,1.660131,18.000000,0.639535
0.055556,0.244831,1.774194,18.725814,1.660131,18.000000,0.639535
0.055556,0.566903,2.378788,23.957092,2.120202,45.000000,0.704036
0.166667,0.726572,3.204082,26.553558,2.120202,45.000000,0.762136
0.166667,0.490446,4.000000,22.204381,1.533333,6.000000,0.800000
0.166667,0.720903,3.204082,26.553558,2.120202,45.000000,0.762136
0.166667,0.490446,4.000000,22.204381,1.533333,6.000000,0.800000
0.142857,0.007559,3.218750,22.542820,1.864516,31.000000,0.762963
0.066667,0.129649,1.560000,26.491015,1.628571,15.000000,0.609375
0.066667,0.237430,1.026316,17.820990,1.800000,16.000000,0.506494
0.047619,0.039792,1.306122,24.289368,1.776190,21.000000,0.566372
0.047619,0.423973,2.729167,22.471630,1.963563,39.000000,0.731844
0.038462,0.301974,3.318182,21.618725,2.113846,26.000000,0.768421
0.038462,0.519201,3.121212,22.955056,1.864516,31.000000,0.757353
0.083333,0.154521,3.258621,27.608111,2.148235,51.000000,0.765182
0.083333,0.177546,3.258621,27.608111,2.148235,51.000000,0.765182
0.142857,0.031197,2.521739,20.848237,1.789474,19.000000,0.716049
0.083333,0.173210,3.258621,27.608111,2.148235,51.000000,0.765182
0.250000,0.025731,1.444444,28.040783,1.571429,8.000000,0.590909
0.047619,0.262173,1.254902,26.531558,1.776190,21.000000,0.556522
0.047619,0.412950,2.940000,23.099372,1.977933,42.000000,0.746193
0.090909,0.631713,1.538462,26.761335,1.636364,11.000000,0.606061
0.090909,0.291594,1.774194,15.704907,1.660131,18.000000,0.639535
0.090909,0.124817,2.090909,22.973518,1.925926,27.000000,0.676471
0.200000,0.575814,4.000000,18.059403,1.200000,5.000000,0.800000
0.200000,0.197110,1.454545,26.406012,1.583333,9.000000,0.592593
0.076923,0.150525,1.823529,25.691803,1.962963,28.000000,0.645833
0.058824,0.113419,1.894737,24.772988,1.919118,17.000000,0.654545
0.058824,0.153663,1.320755,25.872271,1.770563,22.000000,0.569106
0.100000,0.200617,2.289474,29.112952,1.863333,25.000000,0.696000
0.100000,0.196054,3.000000,24.548665,1.644444,10.000000,0.750000
0.100000,0.196054,3.000000,24.548665,1.644444,10.000000,0.750000
0.100000,0.214194,2.289474,29.112952,1.863333,25.000000,0.696000
0.142857,0.122384,1.959184,28.693512,1.894587,27.000000,0.662069
0.058824,0.018382,1.285714,25.716830,1.794466,23.000000,0.562500
0.058824,0.209651,1.636364,25.814165,1.919118,17.000000,0.620690
0.090909,0.651670,1.538462,26.761335,1.636364,11.000000,0.606061
0.090909,0.732848,2.136364,19.907151,1.875862,30.000000,0.681159
0.142857,0.095186,1.959184,28.693512,1.894587,27.000000,0.662069
0.250000,0.482784,1.666667,28.146026,1.781818,11.000000,0.625000
0.083333,0.503014,1.114286,22.114874,1.800000,16.000000,0.527027
0.083333,0.527160,1.026316,17.820990,1.800000,16.000000,0.506494
0.083333,0.824604,3.258621,27.608111,2.148235,51.000000,0.765182
0.083333,0.527160,1.026316,17.820990,1.800000,16.000000,0.506494
0.083333,0.979549,3.258621,27.608111,2.148235,51.000000,0.765182
0.100000,0.219554,2.090909,10.456828,1.488889,10.000000,0.676471
0.083333,0.691753,3.258621,27.608111,2.148235,51.000000,0.765182
0.083333,0.527160,1.026316,17.820990,1.800000,16.000000,0.506494
0.083333,0.527160,1.026316,17.820990,1.800000,16.000000,0.506494
0.083333,0.746504,3.258621,27.608111,2.148235,51.000000,0.765182
0.125000,0.106752,1.846154,29.549837,1.894587,27.000000,0.648649
0.125000,0.084504,1.846154,29.549837,1.894587,27.000000,0.648649
0.111111,0.181220,2.351351,28.569479,1.863333,25.000000,0.701613
0.111111,0.165548,2.351351,28.569479,1.863333,25.000000,0.701613
0.083333,0.092155,2.363636,7.843744,1.606061,12.000000,0.702703
0.125000,0.436779,3.750000,26.239099,1.535714,8.000000,0.789474
0.125000,0.265294,1.617021,22.829828,1.866667,25.000000,0.617886
0.166667,0.265294,1.617021,22.829828,1.866667,25.000000,0.617886
0.166667,0.761508,4.333333,24.346577,2.000000,8.000000,0.812500
0.100000,0.264574,2.333333,28.212474,1.377778,10.000000,0.700000
0.062500,0.143689,1.571429,26.124701,1.633333,16.000000,0.611111
0.125000,0.080460,6.000000,16.639707,1.357143,8.000000,0.857143
0.111111,0.038607,2.222222,27.356117,1.500000,9.000000,0.689655
0.111111,0.082085,1.446154,25.779575,1.888889,28.000000,0.591195
0.250000,0.504720,2.200000,28.701450,1.266667,6.000000,0.687500
0.090909,0.796523,2.482759,28.006761,1.844156,22.000000,0.712871
0.090909,0.250745,2.482759,28.006761,1.844156,22.000000,0.712871
0.125000,0.043539,1.872727,25.914646,1.940887,29.000000,0.651899
0.055556,0.011765,1.909091,29.464750,1.825397,36.000000,0.656250
0.055556,0.017857,1.909091,29.464750,1.825397,36.000000,0.656250
0.055556,0.015877,1.909091,29.464750,1.825397,36.000000,0.656250
0.066667,0.135330,1.446154,25.779575,1.888889,28.000000,0.591195
0.055556,0.025000,1.909091,29.464750,1.825397,36.000000,0.656250
0.083333,0.004985,2.549550,25.204563,1.880987,53.000000,0.718274
0.083333,0.129032,2.846154,19.020851,1.525641,13.000000,0.740000
0.090909,0.018900,1.718750,26.210796,1.640523,18.000000,0.632184
0.052632,0.090701,1.063830,25.340064,1.931034,30.000000,0.515464
0.052632,0.045101,1.533333,23.394752,1.900585,19.000000,0.605263
0.052632,0.085668,3.775000,26.452302,1.956410,40.000000,0.790576
0.052632,0.045101,1.533333,23.394752,1.900585,19.000000,0.605263
0.200000,0.045101,1.533333,23.394752,1.900585,19.000000,0.605263
0.066667,0.091747,2.714286,23.172296,1.457143,15.000000,0.730769
0.066667,0.382521,1.886792,27.277177,1.843305,27.000000,0.653595
0.200000,0.292867,2.800000,23.421301,1.722222,9.000000,0.736842
0.066667,0.091747,2.714286,23.172296,1.457143,15.000000,0.730769
0.066667,0.245295,1.886792,27.277177,1.843305,27.000000,0.653595
0.166667,0.781280,3.258621,27.608111,2.148235,51.000000,0.765182
0.142857,0.098901,1.714286,19.385893,1.476190,7.000000,0.631579
0.166667,0.638808,3.258621,27.608111,2.148235,51.000000,0.765182
0.166667,0.702295,3.258621,27.608111,2.148235,51.000000,0.765182
0.111111,0.328736,1.886792,27.277177,1.843305,27.000000,0.653595
0.111111,0.442075,1.886792,27.277177,1.843305,27.000000,0.653595
0.125000,1.000000,1.700000,8.993071,1.392857,8.000000,0.629630
0.125000,0.950980,1.772727,27.841435,1.713235,17.000000,0.639344
0.037037,0.125173,1.010101,26.642238,1.931034,30.000000,0.502513
0.037037,0.070688,2.150000,26.343072,1.976827,34.000000,0.682540
0.250000,0.459964,1.666667,30.000000,1.166667,4.000000,0.625000
0.200000,0.252610,1.446154,25.779575,1.888889,28.000000,0.591195
0.090909,0.254224,2.136364,19.409044,1.875862,30.000000,0.681159
0.032258,0.489515,1.948052,24.910440,1.830660,34.000000,0.660793
0.032258,0.235360,2.061224,20.225470,1.868817,31.000000,0.673333
0.166667,0.797147,3.333333,25.790992,1.333333,6.000000,0.769231
0.166667,0.725751,3.500000,26.500414,1.974630,44.000000,0.777778
0.111111,0.035461,7.333333,23.686084,1.388889,9.000000,0.880000
0.071429,0.136608,1.984615,27.194900,1.960784,34.000000,0.664948
0.111111,0.145780,1.800000,26.740122,1.484848,12.000000,0.642857
0.125000,0.140801,3.000000,28.184701,1.642857,8.000000,0.750000
0.071429,0.044358,1.614035,29.589097,1.601732,22.000000,0.617450
0.076923,0.232292,1.761905,25.680079,1.602564,13.000000,0.637931
0.071429,0.038483,1.614035,29.589097,1.601732,22.000000,0.617450
0.111111,0.046204,2.114754,26.498820,1.976827,34.000000,0.678947
0.100000,0.241538,1.375000,16.923457,1.555556,10.000000,0.578947
0.047619,0.069927,1.844828,26.855611,1.926882,31.000000,0.648485
0.142857,0.367089,2.400000,5.365540,1.428571,7.000000,0.705882
0.090909,0.325935,2.750000,24.007919,1.620915,18.000000,0.733333
0.045455,0.558244,1.948052,24.910440,1.830660,34.000000,0.660793
0.037037,0.103689,2.169231,26.639192,1.979365,36.000000,0.684466
0.037037,0.061653,1.123596,27.975791,1.840456,27.000000,0.529101
0.125000,0.600867,1.600000,20.151220,1.428571,8.000000,0.615385
0.125000,0.240269,1.705882,19.267338,1.256410,13.000000,0.630435
0.045455,0.558244,1.948052,24.910440,1.830660,34.000000,0.660793
0.142857,0.109440,1.875000,7.937633,1.733333,10.000000,0.652174
0.066667,0.180734,3.500000,20.586956,1.590476,15.000000,0.777778
0.066667,0.968188,2.944444,23.609597,1.732308,26.000000,0.746479
0.125000,0.109322,3.000000,28.682531,1.642857,8.000000,0.750000
0.142857,0.246283,1.847458,29.445530,1.823864,33.000000,0.648810
0.090909,0.335637,1.888889,29.611783,1.832148,38.000000,0.653846
0.142857,0.188821,1.847458,29.445530,1.823864,33.000000,0.648810
0.142857,0.474242,1.905983,28.950653,2.405026,59.000000,0.655882
0.090909,0.256205,1.888889,29.611783,1.832148,38.000000,0.653846
0.090909,0.398157,1.888889,29.611783,1.832148,38.000000,0.653846
0.142857,0.243529,1.847458,29.445530,1.823864,33.000000,0.648810
0.142857,0.130955,1.847458,29.445530,1.823864,33.000000,0.648810
0.090909,0.474242,1.905983,28.950653,2.405026,59.000000,0.655882
0.090909,0.366034,1.888889,29.611783,1.832148,38.000000,0.653846
0.034483,0.438318,1.827869,29.818007,2.405026,59.000000,0.646377
