thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,pre_age_a,pre_age_b,chi,duration,theta,stability_bin,pre_E_total,post_E_total
4,-1443.903061,0.000000,-691.250000,0.000000,1443.903061,691.250000,144.390306,69.125000,91.511914,96.324285,45.755957,48.162142,510,310,0.125000,53.000000,0.000000,45.000000,2.009282,2.012495
4,-1443.903061,0.000000,-691.250000,0.000000,1443.903061,691.250000,144.390306,69.125000,91.511914,96.324285,45.755957,48.162142,510,510,0.125000,53.000000,0.000000,45.000000,2.009282,2.012495
4,-1443.903061,0.000000,-691.250000,0.000000,1443.903061,691.250000,144.390306,69.125000,91.511914,96.324285,45.755957,48.162142,510,510,0.125000,53.000000,0.000000,45.000000,2.009282,2.012495
4,-15886.805556,0.000000,-480.000000,0.000000,15886.805556,480.000000,1588.680556,48.000000,82.933905,86.926891,41.466952,43.463445,380,10,0.166667,163.000000,0.000000,40.000000,3.588476,1.798262
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,360,360,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,360,360,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,360,360,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,360,360,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,360,160,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,360,360,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,360,360,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,360,160,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-23165.555556,0.000000,-1425.633270,0.000000,23165.555556,1425.633270,2316.555556,142.563327,82.893448,96.755471,41.446724,48.377736,160,360,0.166667,176.000000,0.000000,40.000000,4.599936,2.145768
4,-1373.777778,0.000000,-4137.777778,0.000000,1373.777778,4137.777778,137.377778,413.777778,87.440391,97.158188,43.720196,48.579094,540,540,0.250000,73.000000,0.000000,40.000000,1.921984,2.460323
4,-1373.777778,0.000000,-4137.777778,0.000000,1373.777778,4137.777778,137.377778,413.777778,87.440391,97.158188,43.720196,48.579094,540,540,0.250000,73.000000,0.000000,40.000000,1.921984,2.460323
4,-6120.000000,0.000000,-4509.387755,0.000000,6120.000000,4509.387755,612.000000,450.938776,64.710348,76.825956,32.355174,38.412978,120,490,0.166667,117.000000,0.000000,30.000000,3.293938,2.100048
4,-6120.000000,0.000000,-4509.387755,0.000000,6120.000000,4509.387755,612.000000,450.938776,64.710348,76.825956,32.355174,38.412978,490,120,0.166667,117.000000,0.000000,30.000000,3.293938,2.100048
4,-1373.777778,0.000000,-4137.777778,0.000000,1373.777778,4137.777778,137.377778,413.777778,87.440391,97.158188,43.720196,48.579094,540,540,0.250000,73.000000,0.000000,40.000000,1.921984,2.460323
4,-1373.777778,0.000000,-4137.777778,0.000000,1373.777778,4137.777778,137.377778,413.777778,87.440391,97.158188,43.720196,48.579094,540,540,0.250000,73.000000,0.000000,40.000000,1.921984,2.460323
4,-1320.000000,0.000000,0.000000,0.000000,1320.000000,0.000000,132.000000,0.000000,49.777097,0.000000,24.888548,0.000000,210,10,1.000000,362.000000,0.000000,20.000000,1.053695,0.000000
4,-632.160665,0.000000,-321.020408,0.000000,632.160665,321.020408,63.216066,32.102041,96.609615,44.475459,48.304808,22.237730,10,520,0.166667,113.000000,0.000000,45.000000,1.954628,0.000000
4,-1320.000000,0.000000,0.000000,0.000000,1320.000000,0.000000,132.000000,0.000000,49.777097,0.000000,24.888548,0.000000,210,10,1.000000,362.000000,0.000000,20.000000,1.053695,0.000000
4,66.887391,0.000000,0.000000,0.000000,66.887391,0.000000,1600.000000,0.000000,7.704969,0.000000,3.852484,0.000000,50,50,1.000000,565.000000,0.000000,0.000000,2.154824,0.000000
4,-632.160665,0.000000,-321.020408,0.000000,632.160665,321.020408,63.216066,32.102041,96.609615,44.475459,48.304808,22.237730,10,520,0.166667,113.000000,0.000000,45.000000,1.954628,0.000000
4,-632.160665,0.000000,-321.020408,0.000000,632.160665,321.020408,63.216066,32.102041,96.609615,44.475459,48.304808,22.237730,320,10,0.166667,113.000000,0.000000,45.000000,1.954628,0.000000
4,-4742.603878,0.000000,-5622.234848,0.000000,4742.603878,5622.234848,474.260388,562.223485,73.830596,75.680146,36.915298,37.840073,440,80,0.066667,192.000000,0.000000,35.000000,2.064999,2.199933
4,-4742.603878,0.000000,-5622.234848,0.000000,4742.603878,5622.234848,474.260388,562.223485,73.830596,75.680146,36.915298,37.840073,80,440,0.066667,192.000000,0.000000,35.000000,2.064999,2.199933
4,-4742.603878,0.000000,-5622.234848,0.000000,4742.603878,5622.234848,474.260388,562.223485,73.830596,75.680146,36.915298,37.840073,80,440,0.066667,192.000000,0.000000,35.000000,2.064999,2.199933
4,-560.000000,0.000000,-560.000000,0.000000,560.000000,560.000000,56.000000,56.000000,69.626195,76.040681,34.813098,38.020341,110,650,0.166667,111.000000,0.000000,30.000000,1.470873,1.590647
4,-560.000000,0.000000,-560.000000,0.000000,560.000000,560.000000,56.000000,56.000000,69.626195,76.040681,34.813098,38.020341,110,650,0.166667,111.000000,0.000000,30.000000,1.470873,1.590647
4,-6603.489440,0.000000,-4341.440443,0.000000,6603.489440,4341.440443,660.348944,434.144044,71.360490,79.288672,35.680245,39.644336,380,380,0.200000,407.000000,0.000000,35.000000,2.241201,2.139339
4,-6603.489440,0.000000,-4341.440443,0.000000,6603.489440,4341.440443,660.348944,434.144044,71.360490,79.288672,35.680245,39.644336,380,380,0.200000,407.000000,0.000000,35.000000,2.241201,2.139339
4,-6603.489440,0.000000,-4341.440443,0.000000,6603.489440,4341.440443,660.348944,434.144044,71.360490,79.288672,35.680245,39.644336,380,380,0.200000,407.000000,0.000000,35.000000,2.241201,2.139339
4,-1495.017751,0.000000,-2319.560048,0.000000,1495.017751,2319.560048,149.501775,231.956005,99.723686,42.748652,49.861843,21.374326,820,820,0.200000,75.000000,0.000000,45.000000,2.184380,0.000000
4,-1495.017751,0.000000,-2319.560048,0.000000,1495.017751,2319.560048,149.501775,231.956005,99.723686,42.748652,49.861843,21.374326,820,820,0.200000,75.000000,0.000000,45.000000,2.184380,0.000000
4,-1495.017751,0.000000,-2319.560048,0.000000,1495.017751,2319.560048,149.501775,231.956005,99.723686,42.748652,49.861843,21.374326,820,820,0.200000,75.000000,0.000000,45.000000,2.184380,0.000000
4,-1495.017751,0.000000,-2319.560048,0.000000,1495.017751,2319.560048,149.501775,231.956005,99.723686,42.748652,49.861843,21.374326,820,820,0.200000,75.000000,0.000000,45.000000,2.184380,0.000000
4,71.121565,0.000000,0.000000,0.000000,71.121565,0.000000,1600.000000,0.000000,53.740099,0.000000,26.870050,0.000000,450,450,1.000000,335.000000,0.000000,25.000000,3.075927,0.000000
4,-1495.017751,0.000000,-2319.560048,0.000000,1495.017751,2319.560048,149.501775,231.956005,99.723686,42.748652,49.861843,21.374326,820,820,0.200000,75.000000,0.000000,45.000000,2.184380,0.000000
4,-1495.017751,0.000000,-2319.560048,0.000000,1495.017751,2319.560048,149.501775,231.956005,99.723686,42.748652,49.861843,21.374326,820,820,0.200000,75.000000,0.000000,45.000000,2.184380,0.000000
4,-522.500000,0.000000,-482.500000,0.000000,522.500000,482.500000,52.250000,48.250000,82.308879,88.915525,41.154439,44.457763,170,850,0.250000,82.000000,0.000000,40.000000,1.709484,1.838512
4,-522.500000,0.000000,-482.500000,0.000000,522.500000,482.500000,52.250000,48.250000,82.308879,88.915525,41.154439,44.457763,170,850,0.250000,82.000000,0.000000,40.000000,1.709484,1.838512
4,-720.000000,0.000000,-1003.106250,0.000000,720.000000,1003.106250,72.000000,100.310625,71.175289,80.285484,35.587644,40.142742,850,310,0.125000,158.000000,0.000000,35.000000,1.511416,1.730593
4,-720.000000,0.000000,-1003.106250,0.000000,720.000000,1003.106250,72.000000,100.310625,71.175289,80.285484,35.587644,40.142742,310,850,0.125000,158.000000,0.000000,35.000000,1.511416,1.730593
4,-1436.450000,0.000000,-1001.865569,0.000000,1436.450000,1001.865569,143.645000,100.186557,70.929316,38.838145,35.464658,19.419073,380,10,0.250000,549.000000,0.000000,35.000000,1.576166,0.000000
4,-1436.450000,0.000000,-1001.865569,0.000000,1436.450000,1001.865569,143.645000,100.186557,70.929316,38.838145,35.464658,19.419073,380,10,0.250000,549.000000,0.000000,35.000000,1.576166,0.000000
4,-1546.203704,0.000000,-1592.500000,0.000000,1546.203704,1592.500000,154.620370,159.250000,80.252851,39.067367,40.126425,19.533684,1080,400,0.250000,74.000000,0.000000,40.000000,1.799386,0.000000
4,-1546.203704,0.000000,-1592.500000,0.000000,1546.203704,1592.500000,154.620370,159.250000,80.252851,39.067367,40.126425,19.533684,1080,400,0.250000,74.000000,0.000000,40.000000,1.799386,0.000000
1,27.019685,0.000000,97.897355,0.000000,31.317127,97.897355,1653.750000,2526.222222,7.842143,25.649954,3.921071,12.824977,40,40,0.142857,97.000000,0.000000,0.000000,1.197994,3.585006
1,42.008120,0.000000,101.856534,0.000000,42.008120,101.856534,1653.750000,2526.222222,7.842143,25.649954,3.921071,12.824977,40,40,0.142857,97.000000,0.000000,0.000000,1.197994,3.585006
1,109.713623,0.000000,-7737.500000,0.000000,109.713623,7737.500000,2636.555556,773.750000,4.819444,42.680696,2.409722,21.340348,30,30,0.200000,135.000000,0.000000,0.000000,4.429747,1.786303
1,78.652564,0.000000,-7737.500000,0.000000,78.652564,7737.500000,1834.000000,773.750000,15.882078,42.680696,7.941039,21.340348,80,80,0.111111,80.000000,0.000000,5.000000,2.939043,1.786303
1,123.579413,0.000000,-7737.500000,0.000000,123.579413,7737.500000,2636.555556,773.750000,4.819444,42.680696,2.409722,21.340348,30,30,0.200000,135.000000,0.000000,0.000000,4.429747,1.786303
1,81.409674,0.000000,-7737.500000,0.000000,81.409674,7737.500000,1834.000000,773.750000,15.882078,42.680696,7.941039,21.340348,80,80,0.111111,80.000000,0.000000,5.000000,2.939043,1.786303
1,-1097.066667,0.000000,-3617.900000,0.000000,1097.066667,3617.900000,109.706667,361.790000,31.490711,54.826628,15.745355,27.413314,30,180,0.166667,82.000000,0.000000,15.000000,0.688946,1.561795
1,-1910.717474,0.000000,-5754.218750,0.000000,1910.717474,5754.218750,191.071747,575.421875,85.996349,81.352400,42.998175,40.676200,310,10,0.111111,21.000000,0.000000,40.000000,1.785108,2.337440
1,-1910.717474,0.000000,-5754.218750,0.000000,1910.717474,5754.218750,191.071747,575.421875,85.996349,81.352400,42.998175,40.676200,10,310,0.111111,21.000000,0.000000,40.000000,1.785108,2.337440
1,-14080.000000,0.000000,-5228.800000,0.000000,14080.000000,5228.800000,1408.000000,522.880000,48.839009,75.376502,24.419504,37.688251,210,210,0.111111,99.000000,0.000000,20.000000,2.783974,2.153365
1,-14080.000000,0.000000,-5228.800000,0.000000,14080.000000,5228.800000,1408.000000,522.880000,48.839009,75.376502,24.419504,37.688251,210,210,0.111111,99.000000,0.000000,20.000000,2.783974,2.153365
1,-1910.717474,0.000000,-5754.218750,0.000000,1910.717474,5754.218750,191.071747,575.421875,85.996349,81.352400,42.998175,40.676200,10,310,0.111111,21.000000,0.000000,40.000000,1.785108,2.337440
1,-3031.836735,0.000000,-5228.800000,0.000000,3031.836735,5228.800000,303.183673,522.880000,50.992062,75.376502,25.496031,37.688251,220,10,0.125000,95.000000,0.000000,25.000000,1.334583,2.153365
1,-212.677592,0.000000,-5228.800000,0.000000,212.677592,5228.800000,217.805556,522.880000,28.823852,75.376502,14.411926,37.688251,140,140,0.200000,124.000000,0.000000,10.000000,0.846675,2.153365
1,-1910.717474,0.000000,-5754.218750,0.000000,1910.717474,5754.218750,191.071747,575.421875,85.996349,81.352400,42.998175,40.676200,100,10,0.111111,21.000000,0.000000,40.000000,1.785108,2.337440
1,-7753.955556,0.000000,-5228.800000,0.000000,7753.955556,5228.800000,775.395556,522.880000,34.642763,75.376502,17.321382,37.688251,170,170,0.200000,114.000000,0.000000,15.000000,1.209894,2.153365
1,-14080.000000,0.000000,-5228.800000,0.000000,14080.000000,5228.800000,1408.000000,522.880000,48.839009,75.376502,24.419504,37.688251,210,210,0.111111,99.000000,0.000000,20.000000,2.783974,2.153365
1,-3031.836735,0.000000,-5228.800000,0.000000,3031.836735,5228.800000,303.183673,522.880000,50.992062,75.376502,25.496031,37.688251,10,220,0.125000,95.000000,0.000000,25.000000,1.334583,2.153365
1,-266.855392,0.000000,-5228.800000,0.000000,266.855392,5228.800000,217.805556,522.880000,28.823852,75.376502,14.411926,37.688251,140,140,0.200000,124.000000,0.000000,10.000000,0.846675,2.153365
1,-14080.000000,0.000000,-5228.800000,0.000000,14080.000000,5228.800000,1408.000000,522.880000,48.839009,75.376502,24.419504,37.688251,210,210,0.111111,99.000000,0.000000,20.000000,2.783974,2.153365
1,-1910.717474,0.000000,-5754.218750,0.000000,1910.717474,5754.218750,191.071747,575.421875,85.996349,81.352400,42.998175,40.676200,10,310,0.111111,21.000000,0.000000,40.000000,1.785108,2.337440
1,-7753.955556,0.000000,-5228.800000,0.000000,7753.955556,5228.800000,775.395556,522.880000,34.642763,75.376502,17.321382,37.688251,170,170,0.200000,114.000000,0.000000,15.000000,1.209894,2.153365
1,-3343.461224,0.000000,-1623.018750,0.000000,3343.461224,1623.018750,334.346122,162.301875,68.862709,69.786900,34.431355,34.893450,10,310,0.090909,39.000000,0.000000,30.000000,1.661456,1.597744
1,-3343.461224,0.000000,-1623.018750,0.000000,3343.461224,1623.018750,334.346122,162.301875,68.862709,69.786900,34.431355,34.893450,310,10,0.090909,39.000000,0.000000,30.000000,1.661456,1.597744
1,-1106.131772,0.000000,-4113.643750,0.000000,1106.131772,4113.643750,110.613177,411.364375,65.366053,63.988871,32.683026,31.994436,330,330,0.142857,45.000000,0.000000,30.000000,1.443989,1.843036
1,-905.520661,0.000000,-3782.621528,0.000000,905.520661,3782.621528,90.552066,378.262153,68.696353,67.086509,34.348176,33.543254,330,10,0.200000,45.000000,0.000000,30.000000,1.464997,1.863804
1,-1106.131772,0.000000,-4113.643750,0.000000,1106.131772,4113.643750,110.613177,411.364375,65.366053,63.988871,32.683026,31.994436,330,330,0.142857,45.000000,0.000000,30.000000,1.443989,1.843036
1,-1106.131772,0.000000,-4113.643750,0.000000,1106.131772,4113.643750,110.613177,411.364375,65.366053,63.988871,32.683026,31.994436,330,330,0.142857,45.000000,0.000000,30.000000,1.443989,1.843036
1,-1531.061224,0.000000,-1291.996528,0.000000,1531.061224,1291.996528,153.106122,129.199653,72.989872,74.282722,36.494936,37.141361,10,30,0.200000,45.000000,0.000000,35.000000,1.634163,1.646629
1,-905.520661,0.000000,-3782.621528,0.000000,905.520661,3782.621528,90.552066,378.262153,68.696353,67.086509,34.348176,33.543254,10,330,0.200000,45.000000,0.000000,30.000000,1.464997,1.863804
1,-1106.131772,0.000000,-4113.643750,0.000000,1106.131772,4113.643750,110.613177,411.364375,65.366053,63.988871,32.683026,31.994436,330,330,0.142857,45.000000,0.000000,30.000000,1.443989,1.843036
1,-1775.051020,0.000000,-2947.443941,0.000000,1775.051020,2947.443941,177.505102,294.744394,72.314122,72.088421,36.157061,36.044211,370,80,0.111111,70.000000,0.000000,35.000000,1.667295,1.806658
1,-1775.051020,0.000000,-2947.443941,0.000000,1775.051020,2947.443941,177.505102,294.744394,72.314122,72.088421,36.157061,36.044211,370,80,0.111111,70.000000,0.000000,35.000000,1.667295,1.806658
1,-2364.800000,0.000000,-1040.400000,0.000000,2364.800000,1040.400000,236.480000,104.040000,58.568318,50.000000,29.284159,25.000000,60,350,0.142857,112.000000,0.000000,25.000000,1.430049,0.000000
1,-1645.000000,0.000000,-1040.400000,0.000000,1645.000000,1040.400000,164.500000,104.040000,58.461111,50.000000,29.230555,25.000000,10,300,0.200000,134.000000,0.000000,25.000000,1.171326,0.000000
1,-1645.000000,0.000000,-1040.400000,0.000000,1645.000000,1040.400000,164.500000,104.040000,58.461111,50.000000,29.230555,25.000000,10,110,0.200000,134.000000,0.000000,25.000000,1.171326,0.000000
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,210,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,210,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,270,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,270,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-6204.444444,0.000000,-6774.792899,0.000000,6204.444444,6774.792899,620.444444,677.479290,87.712832,94.901078,43.856416,47.450539,420,420,0.111111,48.000000,0.000000,40.000000,2.566584,2.742691
1,-3876.250000,0.000000,-1109.700000,0.000000,3876.250000,1109.700000,387.625000,110.970000,44.766086,100.000000,22.383043,50.000000,240,240,0.200000,296.000000,0.000000,20.000000,1.385313,2.138262
1,-3127.500000,0.000000,-1109.700000,0.000000,3127.500000,1109.700000,312.750000,110.970000,65.967506,100.000000,32.983753,50.000000,350,350,0.142857,221.000000,0.000000,30.000000,1.669358,2.138262
1,-3876.250000,0.000000,-1109.700000,0.000000,3876.250000,1109.700000,387.625000,110.970000,44.766086,100.000000,22.383043,50.000000,240,240,0.200000,296.000000,0.000000,20.000000,1.385313,2.138262
1,-3127.500000,0.000000,-1109.700000,0.000000,3127.500000,1109.700000,312.750000,110.970000,65.967506,100.000000,32.983753,50.000000,350,350,0.142857,221.000000,0.000000,30.000000,1.669358,2.138262
1,-5004.843750,0.000000,-1109.700000,0.000000,5004.843750,1109.700000,500.484375,110.970000,67.801899,100.000000,33.900950,50.000000,20,380,0.111111,182.000000,0.000000,30.000000,1.976540,2.138262
1,-5004.843750,0.000000,-1109.700000,0.000000,5004.843750,1109.700000,500.484375,110.970000,67.801899,100.000000,33.900950,50.000000,20,380,0.111111,182.000000,0.000000,30.000000,1.976540,2.138262
1,-5004.843750,0.000000,-1109.700000,0.000000,5004.843750,1109.700000,500.484375,110.970000,67.801899,100.000000,33.900950,50.000000,190,20,0.111111,182.000000,0.000000,30.000000,1.976540,2.138262
1,-110.972064,0.000000,-1109.700000,0.000000,110.972064,1109.700000,66.805556,110.970000,47.250401,100.000000,23.625200,50.000000,200,10,0.200000,320.000000,0.000000,20.000000,0.992231,2.138262
1,-117.300209,0.000000,-1109.700000,0.000000,117.300209,1109.700000,66.805556,110.970000,47.250401,100.000000,23.625200,50.000000,10,200,0.200000,320.000000,0.000000,20.000000,0.992231,2.138262
1,-5394.104938,0.000000,-6762.004938,0.000000,5394.104938,6762.004938,539.410494,676.200494,76.454537,76.861245,38.227268,38.430622,550,10,0.100000,68.000000,0.000000,35.000000,2.100594,2.399435
1,-5394.104938,0.000000,-6762.004938,0.000000,5394.104938,6762.004938,539.410494,676.200494,76.454537,76.861245,38.227268,38.430622,550,10,0.100000,68.000000,0.000000,35.000000,2.100594,2.399435
1,-1907.515432,0.000000,-830.123457,0.000000,1907.515432,830.123457,190.751543,83.012346,78.288488,49.931467,39.144244,24.965734,470,170,0.090909,267.000000,0.000000,35.000000,1.814065,0.000000
1,-1907.515432,0.000000,-830.123457,0.000000,1907.515432,830.123457,190.751543,83.012346,78.288488,49.931467,39.144244,24.965734,170,320,0.090909,267.000000,0.000000,35.000000,1.814065,0.000000
1,-1907.515432,0.000000,-830.123457,0.000000,1907.515432,830.123457,190.751543,83.012346,78.288488,49.931467,39.144244,24.965734,470,170,0.090909,267.000000,0.000000,35.000000,1.814065,0.000000
1,-1907.515432,0.000000,-830.123457,0.000000,1907.515432,830.123457,190.751543,83.012346,78.288488,49.931467,39.144244,24.965734,260,170,0.090909,267.000000,0.000000,35.000000,1.814065,0.000000
1,-429.259259,0.000000,-138.888889,0.000000,429.259259,138.888889,42.925926,13.888889,70.769826,35.034085,35.384913,17.517043,330,310,0.200000,136.000000,0.000000,35.000000,1.467999,0.000000
1,-1907.515432,0.000000,-830.123457,0.000000,1907.515432,830.123457,190.751543,83.012346,78.288488,49.931467,39.144244,24.965734,470,170,0.090909,267.000000,0.000000,35.000000,1.814065,0.000000
1,-1907.515432,0.000000,-830.123457,0.000000,1907.515432,830.123457,190.751543,83.012346,78.288488,49.931467,39.144244,24.965734,470,170,0.090909,267.000000,0.000000,35.000000,1.814065,0.000000
1,-1494.104938,0.000000,-678.528926,0.000000,1494.104938,678.528926,149.410494,67.852893,88.869519,90.572845,44.434760,45.286422,360,10,0.111111,249.000000,0.000000,40.000000,1.867327,1.892139
1,-1494.104938,0.000000,-678.528926,0.000000,1494.104938,678.528926,149.410494,67.852893,88.869519,90.572845,44.434760,45.286422,550,10,0.111111,249.000000,0.000000,40.000000,1.867327,1.892139
1,-1494.104938,0.000000,-678.528926,0.000000,1494.104938,678.528926,149.410494,67.852893,88.869519,90.572845,44.434760,45.286422,550,10,0.111111,249.000000,0.000000,40.000000,1.867327,1.892139
1,15.719215,0.000000,10.145463,0.000000,15.719215,10.145463,48.800000,65.000000,66.925164,69.100038,33.462582,34.550019,710,10,0.250000,50.000000,0.000000,30.000000,1.385932,1.463085
1,-452.400000,0.000000,-281.250000,0.000000,452.400000,281.250000,45.240000,28.125000,91.666667,37.748968,45.833333,18.874484,520,10,0.200000,87.000000,0.000000,45.000000,1.853674,0.000000
1,-452.400000,0.000000,-281.250000,0.000000,452.400000,281.250000,45.240000,28.125000,91.666667,37.748968,45.833333,18.874484,10,710,0.200000,87.000000,0.000000,45.000000,1.853674,0.000000
1,-452.400000,0.000000,-281.250000,0.000000,452.400000,281.250000,45.240000,28.125000,91.666667,37.748968,45.833333,18.874484,10,710,0.200000,87.000000,0.000000,45.000000,1.853674,0.000000
1,-4512.500000,0.000000,0.000000,0.000000,4512.500000,0.000000,451.250000,0.000000,45.639144,0.000000,22.819572,0.000000,50,240,1.000000,554.000000,0.000000,20.000000,1.537144,0.000000
1,-2880.000000,0.000000,0.000000,0.000000,2880.000000,0.000000,288.000000,0.000000,67.766498,0.000000,33.883249,0.000000,350,350,1.000000,479.000000,0.000000,30.000000,1.699568,0.000000
1,-2880.000000,0.000000,0.000000,0.000000,2880.000000,0.000000,288.000000,0.000000,67.766498,0.000000,33.883249,0.000000,160,350,1.000000,479.000000,0.000000,30.000000,1.699568,0.000000
1,-2662.611111,0.000000,-474.497041,0.000000,2662.611111,474.497041,266.261111,47.449704,72.776396,42.503778,36.388198,21.251889,430,70,0.142857,407.000000,0.000000,35.000000,1.758837,0.000000
1,-2225.051020,0.000000,-16726.077429,0.000000,2225.051020,16726.077429,222.505102,1672.607743,71.892554,37.673905,35.946277,18.836952,10,370,0.133333,477.000000,0.000000,35.000000,1.614013,0.000000
1,-1090.000000,0.000000,0.000000,0.000000,1090.000000,0.000000,109.000000,0.000000,63.560160,0.000000,31.780080,0.000000,10,370,1.000000,477.000000,0.000000,30.000000,1.303753,0.000000
1,-1249.629630,0.000000,-356.400000,0.000000,1249.629630,356.400000,124.962963,35.640000,87.488371,41.791777,43.744185,20.895889,10,190,0.125000,336.000000,0.000000,40.000000,1.809925,0.000000
1,-2662.611111,0.000000,-474.497041,0.000000,2662.611111,474.497041,266.261111,47.449704,72.776396,42.503778,36.388198,21.251889,430,430,0.142857,407.000000,0.000000,35.000000,1.758837,0.000000
1,-5044.074074,0.000000,-16726.077429,0.000000,5044.074074,16726.077429,504.407407,1672.607743,48.705521,37.673905,24.352761,18.836952,230,230,0.200000,581.000000,0.000000,20.000000,1.656217,0.000000
1,-2225.051020,0.000000,-16726.077429,0.000000,2225.051020,16726.077429,222.505102,1672.607743,71.892554,37.673905,35.946277,18.836952,10,370,0.133333,477.000000,0.000000,35.000000,1.614013,0.000000
1,-1249.629630,0.000000,-356.400000,0.000000,1249.629630,356.400000,124.962963,35.640000,87.488371,41.791777,43.744185,20.895889,550,10,0.125000,336.000000,0.000000,40.000000,1.809925,0.000000
1,70.069090,0.000000,0.000000,0.000000,70.069090,0.000000,1600.000000,0.000000,14.667856,0.000000,7.333928,0.000000,90,90,1.000000,662.000000,0.000000,5.000000,2.277161,0.000000
1,-5044.074074,0.000000,-16726.077429,0.000000,5044.074074,16726.077429,504.407407,1672.607743,48.705521,37.673905,24.352761,18.836952,230,230,0.200000,581.000000,0.000000,20.000000,1.656217,0.000000
1,-5044.074074,0.000000,-16726.077429,0.000000,5044.074074,16726.077429,504.407407,1672.607743,48.705521,37.673905,24.352761,18.836952,230,230,0.200000,581.000000,0.000000,20.000000,1.656217,0.000000
1,-2662.611111,0.000000,-474.497041,0.000000,2662.611111,474.497041,266.261111,47.449704,72.776396,42.503778,36.388198,21.251889,430,430,0.142857,407.000000,0.000000,35.000000,1.758837,0.000000
1,-1090.000000,0.000000,0.000000,0.000000,1090.000000,0.000000,109.000000,0.000000,63.560160,0.000000,31.780080,0.000000,10,370,1.000000,477.000000,0.000000,30.000000,1.303753,0.000000
