chi,dp_norm,coh,stab,rad,size,ratio
0.125000,0.686313,2.166667,13.003457,1.642857,8.000000,0.684211
0.142857,0.258311,3.333333,6.957866,1.619048,7.000000,0.769231
0.142857,0.294341,2.166667,13.003457,1.642857,8.000000,0.684211
0.200000,0.615704,5.500000,12.329872,1.705263,20.000000,0.846154
0.142857,0.223944,2.869565,14.477532,1.934783,24.000000,0.741573
0.142857,0.027523,1.714286,12.978223,1.476190,7.000000,0.631579
0.111111,0.157289,3.500000,5.730087,1.945455,11.000000,0.777778
0.071429,0.281942,2.230769,16.038819,2.219048,15.000000,0.690476
0.066667,0.095507,1.933333,18.511581,2.219048,15.000000,0.659091
0.066667,0.997802,15.571429,12.635019,1.820106,28.000000,0.939655
0.200000,0.076923,2.000000,14.047939,1.200000,5.000000,0.666667
0.166667,0.615225,2.076923,14.182610,1.807692,13.000000,0.675000
0.142857,0.454358,2.000000,14.306165,1.619048,7.000000,0.666667
0.142857,0.575684,2.076923,15.875132,1.807692,13.000000,0.675000
0.166667,1.000000,5.000000,10.940318,2.323810,15.000000,0.833333
0.166667,0.021277,2.250000,25.221451,1.400000,6.000000,0.692308
0.166667,0.632653,3.000000,13.501427,1.400000,6.000000,0.750000
0.166667,0.578057,3.500000,4.664891,1.945455,11.000000,0.777778
0.166667,0.025641,2.250000,25.221451,1.400000,6.000000,0.692308
0.166667,1.000000,5.000000,10.940318,2.323810,15.000000,0.833333
0.166667,0.560976,3.000000,13.501427,1.400000,6.000000,0.750000
0.166667,0.578057,3.500000,4.664891,1.945455,11.000000,0.777778
0.125000,0.902009,1.700000,17.247385,1.428571,8.000000,0.629630
0.250000,0.027755,2.344828,16.312961,1.960000,25.000000,0.701031
0.125000,0.902009,1.700000,17.247385,1.428571,8.000000,0.629630
0.250000,0.124075,2.344828,16.312961,1.960000,25.000000,0.701031
0.166667,0.771533,1.714286,7.789329,1.476190,7.000000,0.631579
0.200000,0.766945,1.714286,6.816894,1.476190,7.000000,0.631579
0.100000,0.399108,4.000000,14.117691,1.533333,10.000000,0.800000
0.100000,0.177478,2.344828,16.312961,1.960000,25.000000,0.701031
0.200000,0.193113,3.100000,7.818737,1.590909,12.000000,0.756098
0.125000,0.219482,1.555556,14.586268,1.500000,8.000000,0.608696
0.125000,0.054605,2.184211,22.352584,2.078161,30.000000,0.685950
0.071429,0.321110,1.076923,22.325019,1.857143,14.000000,0.518519
0.071429,0.018554,3.166667,11.169195,1.941176,17.000000,0.760000
0.125000,0.219482,1.555556,14.586268,1.500000,8.000000,0.608696
0.125000,0.172009,2.184211,22.352584,2.078161,30.000000,0.685950
0.142857,0.023256,1.833333,17.233793,1.476190,7.000000,0.647059
0.142857,0.018554,3.166667,11.169195,1.941176,17.000000,0.760000
0.083333,0.335287,2.869565,15.188511,1.934783,24.000000,0.741573
0.058824,0.037658,1.815789,12.300267,1.923913,24.000000,0.644860
0.058824,0.018554,3.166667,11.169195,1.941176,17.000000,0.760000
0.083333,0.177478,2.344828,16.312961,1.960000,25.000000,0.701031
0.166667,0.800048,2.750000,14.563386,1.266667,6.000000,0.733333
0.166667,0.556915,2.285714,17.190857,1.428571,8.000000,0.695652
0.250000,0.289178,1.357143,23.228215,2.110294,17.000000,0.575758
0.142857,0.219125,3.000000,12.748472,1.666667,7.000000,0.750000
0.142857,0.748619,1.540000,15.728311,1.947692,26.000000,0.606299
0.142857,0.021277,2.163265,14.837674,2.452381,36.000000,0.683871
0.142857,0.114483,2.250000,14.376159,1.666667,7.000000,0.692308
0.142857,0.721428,5.333333,17.795252,1.238095,7.000000,0.842105
0.285714,0.134538,2.163265,14.837674,2.452381,36.000000,0.683871
0.250000,0.091976,1.120000,21.110192,1.857143,14.000000,0.528302
0.142857,0.265103,2.750000,9.526698,1.678571,8.000000,0.733333
0.285714,0.531264,1.837838,9.874116,1.942029,24.000000,0.647619
0.222222,0.465029,1.636364,18.499172,1.555556,9.000000,0.620690
0.222222,0.053983,1.800000,21.840983,1.681818,12.000000,0.642857
0.250000,0.039216,1.166667,25.740826,1.809524,15.000000,0.538462
0.125000,0.595179,2.163265,14.837674,2.452381,36.000000,0.683871
0.076923,0.051689,1.285714,21.141419,1.807692,13.000000,0.562500
0.076923,0.705929,1.837838,9.874116,1.942029,24.000000,0.647619
0.076923,0.595179,2.163265,14.837674,2.452381,36.000000,0.683871
0.076923,1.000000,2.181818,14.573694,1.846154,13.000000,0.685714
0.142857,0.595179,2.163265,14.837674,2.452381,36.000000,0.683871
0.142857,0.553192,1.777778,10.264517,1.238095,7.000000,0.640000
0.200000,0.841959,1.604167,14.977755,1.947692,26.000000,0.616000
0.083333,0.841959,1.604167,14.977755,1.947692,26.000000,0.616000
0.083333,0.014952,1.916667,12.856203,1.772727,12.000000,0.657143
0.125000,0.739623,1.660000,15.317589,1.994709,28.000000,0.624060
0.066667,0.595179,2.163265,14.837674,2.452381,36.000000,0.683871
0.066667,0.014679,1.166667,25.740826,1.809524,15.000000,0.538462
0.250000,0.111111,2.000000,13.703723,1.333333,4.000000,0.666667
0.166667,0.114257,2.857143,14.306788,1.733333,16.000000,0.740741
0.200000,0.388193,5.000000,10.213608,1.750000,9.000000,0.833333
0.200000,0.997788,1.750000,30.000000,1.300000,5.000000,0.636364
0.125000,1.000000,2.181818,13.783670,1.846154,13.000000,0.685714
0.200000,0.388193,5.000000,10.213608,1.750000,9.000000,0.833333
0.200000,0.992578,1.750000,30.000000,1.300000,5.000000,0.636364
0.250000,0.853284,2.000000,8.126476,1.238095,7.000000,0.666667
0.142857,0.041664,3.500000,11.398059,1.666667,9.000000,0.777778
0.166667,0.651252,11.000000,9.912000,1.266667,6.000000,0.916667
0.166667,0.974499,11.000000,9.912000,1.266667,6.000000,0.916667
0.200000,0.115994,1.857143,16.037170,1.657143,15.000000,0.650000
0.100000,0.172896,2.857143,16.775630,1.636364,11.000000,0.740741
0.062500,0.861967,1.800000,11.195589,1.825000,16.000000,0.642857
0.062500,0.043307,12.000000,18.253479,1.653595,18.000000,0.923077
0.083333,0.911114,1.687500,13.222862,1.590909,12.000000,0.627907
0.083333,0.073171,7.000000,15.608690,1.833333,12.000000,0.875000
0.200000,0.073532,3.000000,22.298165,1.727273,12.000000,0.750000
0.142857,0.645423,1.206897,26.717530,1.809524,15.000000,0.546875
0.142857,0.218737,2.571429,19.165863,1.555556,9.000000,0.720000
0.200000,0.173545,8.000000,14.089660,1.533333,6.000000,0.888889
0.083333,0.122127,2.076923,24.414917,1.712121,12.000000,0.675000
0.083333,0.844823,1.937500,16.147319,1.857143,15.000000,0.659574
0.066667,0.120913,3.818182,23.364924,1.647619,15.000000,0.792453
0.066667,0.122553,3.818182,23.364924,1.647619,15.000000,0.792453
0.052632,0.760181,3.461538,13.774125,1.859649,19.000000,0.775862
0.166667,0.260604,2.076923,15.875132,1.807692,13.000000,0.675000
0.250000,0.094340,4.666667,17.214758,1.571429,8.000000,0.823529
0.111111,0.271955,2.714286,20.898436,1.500000,9.000000,0.730769
0.111111,0.246389,2.714286,20.898436,1.500000,9.000000,0.730769
0.166667,0.022725,4.500000,15.062924,1.400000,6.000000,0.818182
0.200000,0.285714,4.200000,17.687671,1.833333,12.000000,0.807692
0.200000,0.626983,1.750000,12.762515,1.300000,5.000000,0.636364
0.100000,0.512845,2.500000,16.141369,1.869281,18.000000,0.714286
0.250000,0.479082,4.818182,17.909819,1.789474,19.000000,0.828125
0.181818,0.092631,2.571429,19.165863,1.555556,9.000000,0.720000
0.125000,0.183508,2.200000,20.283754,1.640523,18.000000,0.687500
0.125000,0.074014,2.052632,22.057663,1.628571,15.000000,0.672414
0.111111,0.075474,1.461538,25.210541,1.742857,15.000000,0.593750
0.111111,0.639467,2.666667,18.221751,1.555556,9.000000,0.727273
0.111111,0.029126,1.461538,25.210541,1.742857,15.000000,0.593750
0.111111,0.639467,2.666667,18.221751,1.555556,9.000000,0.727273
0.083333,0.749999,1.368421,22.317089,1.636364,12.000000,0.577778
0.083333,0.754512,1.368421,22.317089,1.636364,12.000000,0.577778
0.083333,0.072418,4.200000,20.097509,1.833333,12.000000,0.807692
0.083333,0.849146,1.833333,15.279862,1.692308,14.000000,0.647059
0.250000,0.589791,3.625000,24.728718,1.472727,11.000000,0.783784
0.250000,0.595907,3.625000,24.728718,1.472727,11.000000,0.783784
0.250000,0.310927,2.000000,22.930259,1.500000,9.000000,0.666667
0.250000,0.332788,2.000000,22.930259,1.500000,9.000000,0.666667
0.090909,0.205168,2.500000,14.887934,1.636364,11.000000,0.714286
0.090909,0.477052,5.750000,17.538197,1.713235,17.000000,0.851852
0.142857,0.584298,2.666667,15.821117,1.563636,11.000000,0.727273
0.142857,0.149630,4.333333,14.302742,1.380952,7.000000,0.812500
0.076923,0.070381,2.750000,23.794611,2.034632,22.000000,0.733333
0.076923,0.025641,2.071429,10.351469,1.743590,13.000000,0.674419
0.076923,0.097799,2.750000,23.794611,2.034632,22.000000,0.733333
0.076923,0.025641,2.071429,10.351469,1.743590,13.000000,0.674419
0.076923,0.051529,3.375000,19.430520,1.683794,23.000000,0.771429
0.076923,0.016661,2.071429,10.351469,1.743590,13.000000,0.674419
0.083333,0.018405,1.714286,25.733156,1.626374,14.000000,0.631579
0.083333,0.569586,1.250000,23.961410,1.621212,12.000000,0.555556
0.083333,0.580745,1.250000,23.961410,1.621212,12.000000,0.555556
0.083333,0.212230,1.684211,16.646279,1.515152,12.000000,0.627451
0.083333,0.023622,1.714286,25.733156,1.626374,14.000000,0.631579
0.083333,0.569586,1.250000,23.961410,1.621212,12.000000,0.555556
0.083333,0.212230,1.684211,16.646279,1.515152,12.000000,0.627451
0.083333,0.569586,1.250000,23.961410,1.621212,12.000000,0.555556
0.083333,0.580745,1.250000,23.961410,1.621212,12.000000,0.555556
0.083333,0.018405,1.714286,25.733156,1.626374,14.000000,0.631579
0.125000,0.284267,1.545455,16.246730,1.428571,8.000000,0.607143
0.125000,0.204256,2.388889,19.240890,1.590476,15.000000,0.704918
0.083333,0.580745,1.250000,23.961410,1.621212,12.000000,0.555556
0.083333,0.023622,1.714286,25.733156,1.626374,14.000000,0.631579
0.250000,0.601895,1.250000,23.961410,1.621212,12.000000,0.555556
0.250000,0.624296,1.250000,23.961410,1.621212,12.000000,0.555556
0.083333,0.419177,1.777778,15.476581,1.515152,12.000000,0.640000
0.083333,0.115086,1.714286,24.519472,1.626374,14.000000,0.631579
0.083333,0.419177,1.777778,15.476581,1.515152,12.000000,0.640000
0.083333,0.128645,1.714286,24.519472,1.626374,14.000000,0.631579
0.166667,0.194626,2.071429,17.806750,2.219048,15.000000,0.674419
0.100000,0.205606,1.444444,19.165525,1.600000,11.000000,0.590909
0.166667,0.231908,4.000000,10.655667,1.476190,7.000000,0.800000
0.200000,0.915046,1.687500,13.222862,1.590909,12.000000,0.627907
0.200000,0.772070,1.545455,19.538167,1.428571,8.000000,0.607143
0.100000,0.205606,1.444444,19.165525,1.600000,11.000000,0.590909
0.250000,0.435040,3.250000,22.586462,1.422222,10.000000,0.764706
0.200000,0.127315,1.480000,27.072551,1.704762,15.000000,0.596774
0.200000,0.129440,1.480000,27.072551,1.704762,15.000000,0.596774
0.200000,0.129440,1.480000,27.072551,1.704762,15.000000,0.596774
0.200000,0.127315,1.480000,27.072551,1.704762,15.000000,0.596774
0.200000,0.842764,5.333333,19.721859,1.905138,23.000000,0.842105
0.050000,0.702100,3.347826,20.227740,1.864615,26.000000,0.770000
0.050000,0.168430,1.758621,20.466552,1.973684,20.000000,0.637500
0.250000,0.202012,2.095238,23.728172,1.862745,18.000000,0.676923
0.166667,0.141585,4.933333,23.570737,1.660819,19.000000,0.831461
0.200000,0.942553,3.500000,15.525894,1.300000,5.000000,0.777778
0.200000,0.970587,11.500000,23.464668,1.361111,9.000000,0.920000
0.200000,0.942553,3.500000,15.525894,1.300000,5.000000,0.777778
0.200000,0.973394,11.500000,23.464668,1.361111,9.000000,0.920000
0.166667,0.264771,2.470588,16.177833,1.875817,18.000000,0.711864
0.166667,0.264771,2.470588,16.177833,1.875817,18.000000,0.711864
0.166667,0.379051,3.250000,17.007170,1.428571,7.000000,0.764706
0.142857,0.486047,3.000000,20.494000,1.653846,13.000000,0.750000
0.142857,0.248278,3.200000,15.791049,1.238095,7.000000,0.761905
0.250000,0.012338,3.111111,20.429011,1.636364,12.000000,0.756757
0.166667,0.379051,3.250000,17.007170,1.428571,7.000000,0.764706
0.125000,0.456629,2.307692,11.912918,1.791209,14.000000,0.697674
0.071429,0.073663,1.692308,23.800029,1.736842,20.000000,0.628571
0.071429,0.025057,1.868421,23.193235,1.906667,25.000000,0.651376
0.125000,0.000072,2.545455,21.665066,1.672515,19.000000,0.717949
0.071429,0.291232,2.000000,14.201418,1.716667,16.000000,0.666667
0.142857,0.052333,3.250000,17.007170,1.428571,7.000000,0.764706
0.142857,0.239252,2.578947,15.171049,1.905263,20.000000,0.720588
0.071429,0.135053,1.448276,23.418281,1.604396,14.000000,0.591549
0.071429,0.089186,1.692308,23.800029,1.736842,20.000000,0.628571
0.200000,0.454999,2.500000,21.418730,1.725000,16.000000,0.714286
0.125000,0.461774,2.263158,17.309363,1.641667,16.000000,0.693548
0.125000,0.351555,3.900000,11.633820,1.828571,15.000000,0.795918
0.125000,0.906557,2.500000,14.978016,1.535714,8.000000,0.714286
0.125000,0.551773,2.321429,22.258751,1.805195,22.000000,0.698925
0.066667,0.156366,1.777778,24.554462,1.695238,15.000000,0.640000
0.066667,0.137478,1.730769,16.824779,1.786765,17.000000,0.633803
0.200000,0.040000,2.333333,21.440466,1.300000,5.000000,0.700000
0.200000,0.022891,1.518519,21.192857,1.757353,17.000000,0.602941
0.125000,0.352856,1.307692,24.900442,1.589744,13.000000,0.566667
0.125000,0.332881,1.307692,24.900442,1.589744,13.000000,0.566667
0.250000,0.215783,2.578947,15.797625,1.905263,20.000000,0.720588
0.125000,0.437526,1.650000,19.380989,1.576923,13.000000,0.622642
0.125000,0.029377,1.392857,26.417878,1.657143,15.000000,0.582090
0.125000,0.016110,1.392857,26.417878,1.657143,15.000000,0.582090
0.133333,0.814020,0.961538,19.183238,1.654545,11.000000,0.490196
0.133333,0.683973,3.333333,19.883449,1.725000,16.000000,0.769231
0.250000,0.196956,3.800000,23.529761,1.637363,14.000000,0.791667
0.250000,0.113039,3.800000,23.529761,1.637363,14.000000,0.791667
0.058824,0.007092,2.150000,22.998685,1.683824,17.000000,0.682540
0.200000,0.432454,2.250000,18.780089,1.869281,18.000000,0.692308
0.250000,0.411441,1.518519,21.192857,1.757353,17.000000,0.602941
0.250000,0.078354,1.634615,23.368388,2.009195,30.000000,0.620438
0.062500,0.078354,1.634615,23.368388,2.009195,30.000000,0.620438
0.062500,0.411441,1.518519,21.192857,1.757353,17.000000,0.602941
0.166667,0.170044,1.234043,26.440368,1.813853,22.000000,0.552381
0.062500,0.218696,1.571429,21.619826,2.034632,22.000000,0.611111
0.062500,0.890646,2.000000,14.201418,1.716667,16.000000,0.666667
0.125000,0.413169,2.047619,19.744012,1.823529,17.000000,0.671875
0.125000,0.505632,3.000000,18.228160,1.464286,8.000000,0.750000
0.166667,0.176536,1.234043,26.440368,1.813853,22.000000,0.552381
0.200000,0.852659,2.000000,16.232206,1.716667,16.000000,0.666667
0.166667,0.924294,1.444444,20.697136,1.727273,12.000000,0.590909
0.111111,0.529103,1.866667,24.262541,1.692308,14.000000,0.651163
0.076923,0.040000,1.857143,17.402985,1.628571,15.000000,0.650000
0.076923,0.057938,1.684211,17.186658,1.679487,13.000000,0.627451
0.090909,0.248182,2.307692,24.273642,1.606061,12.000000,0.697674
0.090909,0.655396,2.307692,11.912918,1.791209,14.000000,0.697674
0.090909,0.219215,2.307692,24.273642,1.606061,12.000000,0.697674
0.090909,0.655396,2.307692,11.912918,1.791209,14.000000,0.697674
0.066667,0.209115,1.464286,24.090874,1.685714,15.000000,0.594203
0.066667,0.175796,1.392857,26.417878,1.657143,15.000000,0.582090
0.066667,0.209115,1.464286,24.090874,1.685714,15.000000,0.594203
0.066667,0.159714,1.392857,26.417878,1.657143,15.000000,0.582090
0.111111,0.258721,1.074074,28.706209,1.813853,22.000000,0.517857
0.111111,0.258232,1.074074,28.706209,1.813853,22.000000,0.517857
0.066667,0.187063,1.464286,24.090874,1.685714,15.000000,0.594203
0.066667,0.175796,1.392857,26.417878,1.657143,15.000000,0.582090
0.076923,0.576742,1.571429,19.858002,1.576923,13.000000,0.611111
0.076923,0.159714,1.392857,26.417878,1.657143,15.000000,0.582090
0.066667,0.187063,1.464286,24.090874,1.685714,15.000000,0.594203
0.066667,0.159714,1.392857,26.417878,1.657143,15.000000,0.582090
0.076923,0.576742,1.571429,19.858002,1.576923,13.000000,0.611111
0.076923,0.175796,1.392857,26.417878,1.657143,15.000000,0.582090
0.250000,0.359612,1.473684,21.934280,2.079051,23.000000,0.595745
0.250000,0.375000,4.000000,14.635602,1.333333,4.000000,0.800000
0.200000,0.288639,1.794872,23.570317,1.853755,23.000000,0.642202
0.058824,0.124685,1.933333,24.642950,2.101449,24.000000,0.659091
0.100000,0.024178,2.066667,25.288918,1.311111,10.000000,0.673913
0.100000,0.012658,3.333333,20.847811,1.355556,10.000000,0.769231
0.100000,1.000000,2.066667,25.288918,1.311111,10.000000,0.673913
0.111111,0.546479,4.000000,17.862083,1.444444,9.000000,0.800000
0.125000,0.060506,1.818182,19.783000,1.766082,19.000000,0.645161
0.125000,0.160902,2.125000,12.871236,1.428571,8.000000,0.680000
0.125000,0.938738,2.000000,21.749149,1.708333,16.000000,0.666667
0.100000,0.520443,1.615385,7.686103,1.577778,10.000000,0.617647
0.043478,0.004975,1.310345,28.090607,1.844203,24.000000,0.567164
0.043478,0.329737,1.068966,28.540560,1.814229,23.000000,0.516667
0.043478,0.004975,1.310345,28.090607,1.844203,24.000000,0.567164
0.043478,0.333807,1.068966,28.540560,1.814229,23.000000,0.516667
0.111111,0.329737,1.068966,28.540560,1.814229,23.000000,0.516667
0.111111,0.333807,1.068966,28.540560,1.814229,23.000000,0.516667
0.043478,0.006452,1.310345,28.090607,1.844203,24.000000,0.567164
0.043478,0.329737,1.068966,28.540560,1.814229,23.000000,0.516667
0.052632,0.008696,1.935484,22.937360,1.707602,19.000000,0.659341
0.052632,0.333807,1.068966,28.540560,1.814229,23.000000,0.516667
0.043478,0.006452,1.310345,28.090607,1.844203,24.000000,0.567164
0.043478,0.333807,1.068966,28.540560,1.814229,23.000000,0.516667
0.052632,0.008696,1.935484,22.937360,1.707602,19.000000,0.659341
0.052632,0.329737,1.068966,28.540560,1.814229,23.000000,0.516667
0.100000,0.437180,1.527778,22.505289,2.034632,22.000000,0.604396
0.111111,0.601173,1.297297,20.033226,1.882353,18.000000,0.564706
0.100000,0.048780,3.333333,20.847811,1.355556,10.000000,0.769231
0.100000,0.518091,2.000000,24.891497,2.083333,25.000000,0.666667
0.071429,0.157814,1.400000,22.445497,1.670330,14.000000,0.583333
0.071429,0.682201,1.636364,21.654109,2.000000,21.000000,0.620690
0.055556,0.554378,1.933333,24.642950,2.101449,24.000000,0.659091
0.055556,0.245533,1.600000,21.470753,1.738562,18.000000,0.615385
0.250000,0.918432,1.250000,20.300697,1.654545,11.000000,0.555556
0.250000,0.518405,3.066667,25.235966,1.757353,17.000000,0.754098
0.250000,0.565442,3.066667,25.235966,1.757353,17.000000,0.754098
0.100000,0.589758,1.615385,7.686103,1.577778,10.000000,0.617647
0.100000,0.922175,4.923077,24.146148,1.588235,17.000000,0.831169
0.142857,0.934818,4.650000,22.824772,1.723320,23.000000,0.823009
0.071429,0.991781,7.052632,21.128012,1.751232,29.000000,0.875817
0.071429,0.022727,4.625000,20.501545,1.648352,14.000000,0.822222
0.041667,0.232125,2.482759,14.161371,2.068376,27.000000,0.712871
0.041667,0.028908,1.850000,21.136525,1.902174,24.000000,0.649123
0.111111,0.528336,2.571429,18.517694,1.555556,9.000000,0.720000
0.111111,0.741410,9.500000,11.830166,1.745455,11.000000,0.904762
0.066667,0.583499,1.857143,17.402985,1.628571,15.000000,0.650000
0.066667,0.076868,1.833333,21.077544,1.768421,20.000000,0.647059
0.045455,0.991781,7.052632,21.128012,1.751232,29.000000,0.875817
0.045455,0.038548,3.000000,21.613285,1.714286,22.000000,0.750000
0.142857,0.991781,7.052632,21.128012,1.751232,29.000000,0.875817
0.045455,0.167699,1.310345,28.090607,1.844203,24.000000,0.567164
0.045455,0.631512,2.000000,24.954836,2.095385,26.000000,0.666667
0.222222,0.070871,2.217391,22.238516,1.575000,16.000000,0.689189
0.142857,0.130598,1.435897,29.505930,1.731579,20.000000,0.589474
0.111111,0.157403,1.387755,28.145878,1.790476,21.000000,0.581197
0.045455,0.174652,1.310345,28.090607,1.844203,24.000000,0.567164
0.045455,0.631512,2.000000,24.954836,2.095385,26.000000,0.666667
0.142857,0.133475,1.435897,29.505930,1.731579,20.000000,0.589474
0.111111,0.156983,1.387755,28.145878,1.790476,21.000000,0.581197
0.125000,0.073584,1.829268,22.486926,1.956667,25.000000,0.646552
0.111111,0.162537,1.647059,14.752746,1.222222,9.000000,0.622222
0.111111,0.146222,1.347826,28.375782,1.757576,22.000000,0.574074
0.111111,0.147926,1.347826,28.375782,1.757576,22.000000,0.574074
0.111111,0.162537,1.647059,14.752746,1.222222,9.000000,0.622222
0.142857,0.047129,3.217391,20.751365,1.731884,24.000000,0.762887
0.142857,0.581666,1.714286,18.021623,1.428571,7.000000,0.631579
0.142857,0.047129,3.217391,20.751365,1.731884,24.000000,0.762887
0.142857,0.636173,1.714286,18.021623,1.428571,7.000000,0.631579
0.066667,0.571514,1.857143,17.402985,1.628571,15.000000,0.650000
0.066667,0.143641,2.256410,23.665920,1.873846,26.000000,0.692913
0.041667,0.141299,1.980392,24.175489,1.859606,29.000000,0.664474
0.041667,0.017982,1.875000,11.730609,1.956522,24.000000,0.652174
0.125000,0.098487,1.980392,24.175489,1.859606,29.000000,0.664474
0.142857,0.120036,2.256410,23.665920,1.873846,26.000000,0.692913
0.166667,1.000000,1.555556,23.269612,1.650000,16.000000,0.608696
0.062500,1.000000,1.555556,23.269612,1.650000,16.000000,0.608696
0.062500,0.094868,1.617647,25.580745,1.761905,22.000000,0.617978
0.062500,0.009901,2.421053,22.461495,1.772059,17.000000,0.707692
0.062500,1.000000,1.555556,23.672247,1.650000,16.000000,0.608696
0.062500,1.000000,1.555556,23.269612,1.650000,16.000000,0.608696
0.062500,0.047606,2.173077,24.215772,1.933468,32.000000,0.684848
0.125000,0.099557,1.875000,11.730609,1.956522,24.000000,0.652174
0.062500,1.000000,1.555556,23.269612,1.650000,16.000000,0.608696
0.062500,0.085188,2.173077,24.215772,1.933468,32.000000,0.684848
0.052632,0.250426,1.935484,22.087919,1.707602,19.000000,0.659341
0.045455,0.053037,3.260870,21.118932,1.943333,25.000000,0.765306
0.111111,0.435134,1.769231,23.428655,1.388889,9.000000,0.638889
0.190476,0.676624,1.541667,23.160564,1.564103,13.000000,0.606557
0.200000,0.266303,1.969697,23.270986,1.766667,21.000000,0.663265
0.200000,0.061246,1.600000,21.470753,1.738562,18.000000,0.615385
0.200000,0.104430,1.508772,24.470104,2.047312,31.000000,0.601399
0.090909,0.444628,2.750000,20.921995,1.672727,11.000000,0.733333
0.090909,0.286499,5.166667,19.596869,1.703297,14.000000,0.837838
0.200000,0.079365,1.741935,29.435008,1.550000,16.000000,0.635294
0.200000,0.032560,1.741935,29.435008,1.550000,16.000000,0.635294
0.125000,0.806138,1.555556,16.629333,1.611111,9.000000,0.608696
0.125000,0.591121,1.823529,17.353698,1.575758,12.000000,0.645833
0.076923,0.618979,1.360000,24.240982,1.589744,13.000000,0.576271
0.076923,0.791611,1.736842,18.891744,1.576923,13.000000,0.634615
0.111111,1.000000,1.785714,17.690473,1.621212,12.000000,0.641026
0.076923,0.626433,1.360000,24.240982,1.589744,13.000000,0.576271
0.076923,0.791611,1.736842,18.891744,1.576923,13.000000,0.634615
0.100000,0.134605,1.896552,27.934919,1.848276,30.000000,0.654762
0.100000,0.135436,1.896552,27.934919,1.848276,30.000000,0.654762
0.166667,0.593673,1.857143,25.628250,1.766667,21.000000,0.650000
0.166667,1.000000,1.857143,25.628250,1.766667,21.000000,0.650000
0.052632,1.000000,1.736842,27.764393,1.831169,22.000000,0.634615
0.052632,0.638913,1.736842,27.764393,1.831169,22.000000,0.634615
0.125000,0.040668,1.333333,27.094893,1.754941,23.000000,0.571429
0.125000,0.091451,1.333333,27.094893,1.754941,23.000000,0.571429
0.062500,0.171084,2.250000,21.488107,1.700000,16.000000,0.692308
0.062500,0.235359,2.413043,21.584580,2.122222,36.000000,0.707006
0.200000,0.374940,3.500000,21.190033,1.300000,5.000000,0.777778
0.142857,0.073529,2.033898,26.136378,1.885081,32.000000,0.670391
0.250000,0.615582,1.464286,24.090874,1.685714,15.000000,0.594203
0.250000,0.086679,1.622222,22.955930,1.954416,27.000000,0.618644
0.142857,0.089750,2.033898,26.136378,1.885081,32.000000,0.670391
0.250000,0.603420,1.464286,24.090874,1.685714,15.000000,0.594203
0.142857,0.123201,2.720000,21.916110,1.985507,24.000000,0.731183
0.142857,0.063305,5.333333,21.428571,1.238095,7.000000,0.842105
0.250000,0.666356,4.000000,11.169738,1.600000,6.000000,0.800000
0.250000,0.129145,1.622222,22.955930,1.954416,27.000000,0.618644
0.142857,0.318813,1.750000,24.307001,1.900000,20.000000,0.636364
0.142857,0.675823,2.416667,18.882850,1.769231,13.000000,0.707317
0.250000,0.834419,1.120000,21.110192,1.857143,14.000000,0.528302
0.090909,0.345160,5.263158,27.718749,1.789174,27.000000,0.840336
0.090909,1.000000,1.400000,21.069648,1.381818,11.000000,0.583333
0.090909,1.000000,1.400000,21.069648,1.381818,11.000000,0.583333
