chi,dp_norm,coh,stab,rad,size,ratio
0.166667,0.250839,2.921053,11.135395,2.346829,39.000000,0.744966
0.111111,0.250839,2.921053,11.135395,2.346829,39.000000,0.744966
0.111111,0.529565,3.200000,16.531405,1.555556,9.000000,0.761905
0.200000,0.025051,3.000000,12.662943,1.400000,5.000000,0.750000
0.200000,0.906777,2.500000,12.205573,1.523810,7.000000,0.714286
0.142857,0.371374,3.333333,15.310102,1.619048,7.000000,0.769231
0.250000,0.807139,1.627907,19.869854,1.960145,24.000000,0.619469
0.111111,0.466049,3.000000,16.917916,1.416667,9.000000,0.750000
0.111111,1.000000,1.818182,18.377810,1.833333,21.000000,0.645161
0.076923,1.000000,1.705882,22.577943,1.992063,28.000000,0.630435
0.111111,0.466049,3.000000,16.917916,1.416667,9.000000,0.750000
0.111111,0.727247,1.818182,18.377810,1.833333,21.000000,0.645161
0.076923,0.731849,1.705882,22.577943,1.992063,28.000000,0.630435
0.250000,1.000000,1.627907,19.869854,1.960145,24.000000,0.619469
0.071429,0.063946,2.769231,15.138644,1.723810,15.000000,0.734694
0.200000,0.005240,2.333333,17.069868,1.300000,5.000000,0.700000
0.200000,1.000000,2.076923,12.735130,1.780220,14.000000,0.675000
0.076923,0.012536,2.750000,15.508695,1.921569,18.000000,0.733333
0.111111,0.657505,2.714286,11.479701,1.555556,9.000000,0.730769
0.200000,0.684211,1.750000,9.528618,1.300000,5.000000,0.636364
0.166667,0.048576,3.433333,15.808416,2.090323,31.000000,0.774436
0.166667,0.788131,3.600000,14.977429,1.600000,10.000000,0.782609
0.090909,0.037171,3.433333,17.783768,2.090323,31.000000,0.774436
0.090909,0.352881,2.363636,13.897137,1.636364,11.000000,0.702703
0.125000,0.189982,2.200000,14.595675,1.678571,8.000000,0.687500
0.166667,0.292163,2.622951,16.327268,2.409796,50.000000,0.723982
0.071429,0.702806,3.083333,20.599255,1.593407,14.000000,0.755102
0.142857,0.127910,2.622951,16.327268,2.409796,50.000000,0.723982
0.090909,0.255511,1.866667,13.678947,1.870769,26.000000,0.651163
0.100000,0.141976,2.333333,19.195940,1.533333,10.000000,0.700000
0.200000,0.391160,3.500000,18.435175,1.300000,5.000000,0.777778
0.058824,0.124837,2.272727,16.094772,1.866667,21.000000,0.694444
0.058824,0.591235,1.151515,6.790574,1.845588,17.000000,0.535211
0.111111,0.376366,2.333333,18.229169,1.666667,9.000000,0.700000
0.050000,0.096304,2.043478,14.984991,1.857895,20.000000,0.671429
0.050000,0.496662,2.454545,18.974278,1.978261,24.000000,0.710526
0.166667,0.159042,3.156863,17.379018,2.391837,50.000000,0.759434
0.090909,0.003854,2.214286,24.760794,1.901186,23.000000,0.688889
0.090909,0.230626,1.772727,20.942033,1.675000,16.000000,0.639344
0.090909,0.003764,2.214286,24.760794,1.901186,23.000000,0.688889
0.142857,0.262349,3.000000,19.368113,1.476190,7.000000,0.750000
0.125000,0.358052,3.000000,13.552075,2.042735,27.000000,0.750000
0.166667,0.740469,5.500000,17.483886,1.266667,6.000000,0.846154
0.083333,0.118535,4.333333,17.560539,1.606061,12.000000,0.812500
0.083333,0.008330,1.808511,14.836729,1.891738,27.000000,0.643939
0.055556,0.114026,1.342105,22.836647,1.849673,18.000000,0.573034
0.055556,0.100288,1.894737,16.834973,1.959677,32.000000,0.654545
0.055556,0.082003,1.342105,22.836647,1.849673,18.000000,0.573034
0.055556,0.100288,1.894737,16.834973,1.959677,32.000000,0.654545
0.200000,0.121201,1.925926,15.984828,1.950538,31.000000,0.658228
0.100000,0.008330,1.808511,14.836729,1.891738,27.000000,0.643939
0.200000,0.121201,1.925926,15.984828,1.950538,31.000000,0.658228
0.055556,0.118927,1.342105,22.836647,1.849673,18.000000,0.573034
0.055556,0.100288,1.894737,16.834973,1.959677,32.000000,0.654545
0.071429,0.100288,1.894737,16.834973,1.959677,32.000000,0.654545
0.071429,0.021277,1.115385,18.456719,1.725275,14.000000,0.527273
0.166667,0.789551,1.714286,5.433705,1.642857,8.000000,0.631579
0.250000,0.893667,5.333333,10.166166,1.428571,8.000000,0.842105
0.250000,0.712364,3.200000,11.037012,1.428571,8.000000,0.761905
0.125000,0.265424,3.777778,18.344109,2.114114,37.000000,0.790698
0.125000,0.393336,2.600000,19.889221,1.642857,8.000000,0.722222
0.066667,0.170821,1.761905,23.481330,1.647619,15.000000,0.637931
0.066667,0.130435,2.318182,17.472682,1.731579,20.000000,0.698630
0.142857,0.092652,2.816667,20.365460,2.413333,51.000000,0.737991
0.142857,0.029412,2.166667,19.009442,1.380952,7.000000,0.684211
0.074074,0.091030,3.619048,20.887720,2.179268,41.000000,0.783505
0.090909,0.092652,2.816667,20.365460,2.413333,51.000000,0.737991
0.250000,0.006702,3.156863,17.379018,2.391837,50.000000,0.759434
0.200000,0.081512,3.086207,17.799503,2.423480,54.000000,0.755274
0.166667,0.220940,3.208333,20.532322,2.011494,30.000000,0.762376
0.052632,0.007775,2.318182,18.634343,1.731579,20.000000,0.698630
0.052632,0.849065,1.441176,9.976414,1.812865,19.000000,0.590361
0.090909,0.056889,3.095238,24.847697,2.406154,26.000000,0.755814
0.200000,0.081367,1.500000,6.945640,1.820513,13.000000,0.600000
0.090909,0.052615,3.095238,24.847697,2.406154,26.000000,0.755814
0.090909,0.398318,3.095238,24.847697,2.406154,26.000000,0.755814
0.090909,0.064898,3.095238,24.847697,2.406154,26.000000,0.755814
0.090909,0.037037,2.500000,20.811486,1.690909,11.000000,0.714286
0.090909,0.595327,1.333333,13.626722,1.820513,13.000000,0.571429
0.142857,1.000000,1.151515,6.790574,1.845588,17.000000,0.535211
0.083333,1.000000,1.342105,22.836647,1.849673,18.000000,0.573034
0.083333,1.000000,1.500000,6.945640,1.820513,13.000000,0.600000
0.166667,0.887771,5.500000,12.870903,1.266667,6.000000,0.846154
0.166667,0.756189,2.045455,27.094890,1.871345,19.000000,0.671642
0.083333,0.756252,1.342105,22.836647,1.849673,18.000000,0.573034
0.083333,1.000000,1.500000,6.945640,1.820513,13.000000,0.600000
0.166667,0.887771,5.500000,12.870903,1.266667,6.000000,0.846154
0.166667,0.736686,2.045455,27.094890,1.871345,19.000000,0.671642
0.142857,0.042604,1.636364,11.978842,1.500000,9.000000,0.620690
0.142857,0.539350,1.333333,24.611245,1.476190,7.000000,0.571429
0.083333,0.348326,2.347826,25.927946,2.105263,20.000000,0.701299
0.083333,1.000000,1.411765,11.240469,1.820513,13.000000,0.585366
0.083333,0.726136,1.342105,22.836647,1.849673,18.000000,0.573034
0.083333,1.000000,1.500000,6.945640,1.820513,13.000000,0.600000
0.083333,0.280300,1.470588,21.959126,1.666667,12.000000,0.595238
0.166667,0.444507,2.250000,17.408683,1.400000,6.000000,0.692308
0.166667,0.538004,1.772727,20.942033,1.675000,16.000000,0.639344
0.111111,0.571851,3.125000,29.985271,1.444444,10.000000,0.757576
0.111111,0.906881,2.622951,16.327268,2.409796,50.000000,0.723982
0.071429,1.000000,5.000000,16.317309,2.109890,14.000000,0.833333
0.071429,0.083725,3.200000,24.072007,2.383333,25.000000,0.761905
0.111111,0.164251,3.346154,25.244101,1.933862,28.000000,0.769912
0.111111,0.917908,1.636364,11.978842,1.500000,9.000000,0.620690
0.111111,0.906881,2.622951,16.327268,2.409796,50.000000,0.723982
0.111111,1.000000,3.125000,29.985271,1.444444,10.000000,0.757576
0.100000,0.530609,2.347826,25.927946,2.105263,20.000000,0.701299
0.100000,0.911896,2.816667,20.365460,2.413333,51.000000,0.737991
0.142857,0.200000,2.000000,20.266074,1.428571,7.000000,0.666667
0.142857,1.000000,5.000000,21.081068,2.109890,14.000000,0.833333
0.071429,1.000000,5.000000,16.317309,2.109890,14.000000,0.833333
0.071429,0.918264,3.200000,24.072007,2.383333,25.000000,0.761905
0.111111,0.917908,1.636364,11.978842,1.500000,9.000000,0.620690
0.111111,0.167734,3.346154,25.244101,1.933862,28.000000,0.769912
0.111111,0.498071,3.125000,29.985271,1.444444,10.000000,0.757576
0.111111,0.906881,2.622951,16.327268,2.409796,50.000000,0.723982
0.142857,0.200000,2.000000,20.266074,1.428571,7.000000,0.666667
0.142857,0.918067,5.000000,21.081068,2.109890,14.000000,0.833333
0.100000,1.000000,5.000000,16.317309,2.109890,14.000000,0.833333
0.100000,0.358988,2.571429,21.248698,1.711111,10.000000,0.720000
0.071429,0.044383,3.200000,24.072007,2.383333,25.000000,0.761905
0.071429,1.000000,5.000000,16.317309,2.109890,14.000000,0.833333
0.071429,1.000000,5.000000,16.317309,2.109890,14.000000,0.833333
0.071429,0.042152,3.200000,24.072007,2.383333,25.000000,0.761905
0.100000,0.358988,2.571429,21.248698,1.711111,10.000000,0.720000
0.100000,0.926287,5.000000,16.317309,2.109890,14.000000,0.833333
0.076923,0.182744,2.928571,19.833225,1.474359,13.000000,0.745455
0.250000,0.496394,2.300000,20.074069,1.989418,28.000000,0.696970
0.066667,0.136825,2.117647,12.919437,1.657143,15.000000,0.679245
0.043478,0.450164,1.367347,14.100364,1.833992,23.000000,0.577586
0.043478,0.075313,2.285714,18.553031,1.924901,23.000000,0.695652
0.076923,0.230107,1.304348,24.663122,1.653846,13.000000,0.566038
0.076923,0.096137,4.000000,21.012420,2.000000,34.000000,0.800000
0.076923,0.230107,1.304348,24.663122,1.653846,13.000000,0.566038
0.076923,0.114417,2.700000,20.134436,1.705128,13.000000,0.729730
0.125000,0.030629,2.000000,17.490001,1.500000,8.000000,0.666667
0.071429,0.144434,5.400000,19.372997,2.054945,14.000000,0.843750
0.071429,0.126638,5.400000,19.372997,2.054945,14.000000,0.843750
0.043478,0.531772,3.619048,22.798599,1.972906,29.000000,0.783505
0.111111,0.228520,2.833333,20.890062,1.527778,9.000000,0.739130
0.071429,0.131069,2.400000,11.235875,1.657143,15.000000,0.705882
0.071429,0.714201,3.454545,23.202351,1.972906,29.000000,0.775510
0.090909,0.283041,3.100000,27.423828,2.333333,33.000000,0.756098
0.090909,0.280039,3.100000,27.423828,2.333333,33.000000,0.756098
0.090909,0.276859,3.100000,27.423828,2.333333,33.000000,0.756098
0.090909,0.190780,2.818182,20.601330,1.703297,14.000000,0.738095
0.090909,0.308234,3.100000,27.423828,2.333333,33.000000,0.756098
0.090909,0.076133,2.217391,15.290914,1.731579,20.000000,0.689189
0.076923,0.376717,2.192308,13.840190,1.686275,18.000000,0.686747
0.050000,0.062125,4.181818,29.399560,2.300403,32.000000,0.807018
0.050000,0.202379,2.210526,15.086289,2.005263,20.000000,0.688525
0.050000,0.202379,2.210526,15.086289,2.005263,20.000000,0.688525
0.050000,0.059766,4.181818,29.399560,2.300403,32.000000,0.807018
0.050000,0.202379,2.210526,15.086289,2.005263,20.000000,0.688525
0.050000,0.066912,4.181818,29.399560,2.300403,32.000000,0.807018
0.111111,0.202379,2.210526,15.086289,2.005263,20.000000,0.688525
0.111111,0.019108,4.250000,25.451758,1.583333,9.000000,0.809524
0.050000,0.202379,2.210526,15.086289,2.005263,20.000000,0.688525
0.050000,0.072370,4.181818,29.399560,2.300403,32.000000,0.807018
0.058824,1.000000,2.090909,21.501461,1.808824,17.000000,0.676471
0.050000,0.052479,1.522727,17.442572,1.833992,23.000000,0.603604
0.052632,0.289668,2.631579,13.751875,1.707602,19.000000,0.724638
0.071429,0.239212,3.066667,20.728135,1.494505,14.000000,0.754098
0.142857,0.512195,2.000000,20.266074,1.428571,7.000000,0.666667
0.142857,0.930812,3.045455,26.869609,2.444444,27.000000,0.752809
0.071429,0.764621,3.100000,27.423828,2.333333,33.000000,0.756098
0.071429,0.408313,2.454545,22.276252,1.868132,14.000000,0.710526
0.071429,0.673337,3.100000,27.423828,2.333333,33.000000,0.756098
0.071429,0.408313,2.454545,22.276252,1.868132,14.000000,0.710526
0.071429,0.669411,3.100000,27.423828,2.333333,33.000000,0.756098
0.071429,0.408313,2.454545,22.276252,1.868132,14.000000,0.710526
0.142857,0.512195,2.000000,20.266074,1.428571,7.000000,0.666667
0.142857,0.776271,3.045455,26.869609,2.444444,27.000000,0.752809
0.142857,0.512195,2.000000,20.266074,1.428571,7.000000,0.666667
0.142857,0.751299,3.045455,26.869609,2.444444,27.000000,0.752809
0.071429,0.685155,3.100000,27.423828,2.333333,33.000000,0.756098
0.071429,0.408313,2.454545,22.276252,1.868132,14.000000,0.710526
0.142857,0.512195,2.000000,20.266074,1.428571,7.000000,0.666667
0.142857,0.750099,3.045455,26.869609,2.444444,27.000000,0.752809
0.090909,0.007752,2.357143,21.758687,1.761905,15.000000,0.702128
0.090909,0.009709,2.040000,19.072800,1.731579,20.000000,0.671053
0.250000,0.545840,6.666667,17.365561,1.444444,9.000000,0.869565
0.058824,0.042263,4.125000,28.104241,2.229839,32.000000,0.804878
0.058824,0.753616,2.000000,15.988746,2.033333,21.000000,0.666667
0.071429,0.469006,2.000000,21.787947,1.858333,16.000000,0.666667
0.071429,0.721030,1.913043,16.549787,2.033333,21.000000,0.656716
0.058824,0.753616,2.000000,15.988746,2.033333,21.000000,0.666667
0.058824,0.044576,4.125000,28.104241,2.229839,32.000000,0.804878
0.111111,0.024096,4.250000,26.028221,1.583333,9.000000,0.809524
0.111111,0.753616,2.000000,15.988746,2.033333,21.000000,0.666667
0.058824,0.753616,2.000000,15.988746,2.033333,21.000000,0.666667
0.058824,0.049240,4.125000,28.104241,2.229839,32.000000,0.804878
0.100000,0.036615,2.500000,21.291730,1.555556,10.000000,0.714286
0.100000,0.853728,2.454545,10.133639,1.794872,13.000000,0.710526
0.058824,0.753616,2.000000,15.988746,2.033333,21.000000,0.666667
0.058824,0.027960,4.125000,28.104241,2.229839,32.000000,0.804878
0.250000,1.000000,1.714286,24.113889,1.428571,7.000000,0.631579
0.250000,0.198238,1.714286,24.113889,1.428571,7.000000,0.631579
0.142857,1.000000,2.000000,24.729388,1.428571,7.000000,0.666667
0.142857,1.000000,2.454545,22.276252,1.868132,14.000000,0.710526
0.142857,0.652653,2.258065,24.765029,1.880435,24.000000,0.693069
0.142857,0.635010,2.258065,24.765029,1.880435,24.000000,0.693069
0.066667,0.232248,2.888889,23.056718,1.504762,15.000000,0.742857
0.047619,0.104031,1.609756,20.816207,1.800866,22.000000,0.616822
0.047619,0.277327,2.296296,21.759229,1.885714,21.000000,0.696629
0.050000,0.011018,1.961538,20.457148,1.731579,20.000000,0.662338
0.166667,0.098765,2.250000,22.287013,1.571429,7.000000,0.692308
0.111111,0.072285,2.062500,11.850642,1.752381,15.000000,0.673469
0.142857,0.744724,1.714286,8.540428,1.428571,7.000000,0.631579
0.111111,0.082130,3.500000,14.110906,2.437908,18.000000,0.777778
0.250000,0.877006,2.200000,23.916765,1.828571,15.000000,0.687500
0.250000,0.877006,2.200000,23.916765,1.828571,15.000000,0.687500
0.250000,0.037500,2.000000,30.000000,1.000000,4.000000,0.666667
0.125000,0.105144,2.454545,22.864041,1.826087,23.000000,0.710526
0.166667,0.259197,1.833333,23.603157,1.800866,22.000000,0.647059
0.125000,0.877006,2.200000,23.916765,1.828571,15.000000,0.687500
0.125000,0.071429,1.750000,24.844726,1.500000,8.000000,0.636364
0.125000,0.143757,3.238095,20.429501,1.694737,20.000000,0.764045
0.111111,0.372146,1.522727,17.442572,1.833992,23.000000,0.603604
0.200000,0.117627,2.000000,25.174570,1.916667,25.000000,0.666667
0.166667,0.501214,6.555556,27.159205,1.878788,22.000000,0.867647
0.200000,0.100000,1.714286,6.089382,1.428571,7.000000,0.631579
0.153846,0.590584,3.189655,27.687592,1.931290,44.000000,0.761317
0.055556,0.412909,2.846154,23.691022,1.976827,34.000000,0.740000
0.055556,0.407704,2.137931,14.938538,1.690058,19.000000,0.681319
0.071429,0.018723,2.916667,18.053576,1.780952,15.000000,0.744681
0.071429,0.520860,3.119048,24.513507,1.966967,37.000000,0.757225
0.166667,0.544213,6.555556,27.159205,1.878788,22.000000,0.867647
0.166667,0.499416,6.555556,27.159205,1.878788,22.000000,0.867647
0.250000,0.699115,4.000000,15.896755,1.333333,4.000000,0.800000
0.250000,0.915568,8.000000,14.333539,1.533333,6.000000,0.888889
0.055556,0.015804,1.800000,17.326704,1.797386,18.000000,0.642857
0.055556,0.671684,3.390625,25.746254,1.937075,49.000000,0.772242
0.071429,0.018723,2.916667,18.053576,1.780952,15.000000,0.744681
0.071429,0.528593,3.119048,24.513507,1.966967,37.000000,0.757225
0.047619,0.199804,2.120000,20.511454,1.971429,21.000000,0.679487
0.047619,0.652026,3.490566,26.990383,1.931290,44.000000,0.777311
0.055556,0.400854,2.846154,23.691022,1.976827,34.000000,0.740000
0.055556,0.407704,2.137931,14.938538,1.690058,19.000000,0.681319
0.047619,0.199804,2.120000,20.511454,1.971429,21.000000,0.679487
0.047619,0.654502,3.490566,26.990383,1.931290,44.000000,0.777311
0.200000,0.412909,2.846154,23.691022,1.976827,34.000000,0.740000
0.200000,0.891907,2.333333,13.591648,1.300000,5.000000,0.700000
0.153846,0.593322,3.189655,27.687592,1.931290,44.000000,0.761317
0.200000,0.086596,2.000000,25.174570,1.916667,25.000000,0.666667
0.200000,0.400854,2.846154,23.691022,1.976827,34.000000,0.740000
0.200000,0.891907,2.333333,13.591648,1.300000,5.000000,0.700000
0.166667,0.508892,6.555556,27.159205,1.878788,22.000000,0.867647
0.055556,0.015804,1.800000,17.326704,1.797386,18.000000,0.642857
0.055556,0.672914,3.390625,25.746254,1.937075,49.000000,0.772242
0.200000,0.477151,1.520833,23.891038,1.818841,24.000000,0.603306
0.041667,0.050213,2.541667,22.632401,1.863333,25.000000,0.717647
0.041667,0.477151,1.520833,23.891038,1.818841,24.000000,0.603306
0.100000,0.025047,2.090909,25.359737,1.488889,10.000000,0.676471
0.100000,0.477151,1.520833,23.891038,1.818841,24.000000,0.603306
0.076923,0.097607,2.000000,22.631170,1.804762,21.000000,0.666667
0.062500,0.234793,2.800000,21.227862,1.775000,16.000000,0.736842
0.062500,0.721898,5.111111,29.232102,1.865497,19.000000,0.836364
0.083333,0.660246,2.034483,22.460030,1.853755,23.000000,0.670455
0.083333,0.050289,1.476190,14.667514,1.621212,12.000000,0.596154
0.062500,0.234793,2.800000,21.227862,1.775000,16.000000,0.736842
0.062500,0.656125,5.111111,29.232102,1.865497,19.000000,0.836364
0.062500,0.234793,2.800000,21.227862,1.775000,16.000000,0.736842
0.062500,0.653192,5.111111,29.232102,1.865497,19.000000,0.836364
0.062500,0.234793,2.800000,21.227862,1.775000,16.000000,0.736842
0.062500,0.669696,5.111111,29.232102,1.865497,19.000000,0.836364
0.111111,1.000000,2.454545,22.276252,1.868132,14.000000,0.710526
0.111111,0.555256,2.217391,15.290914,1.731579,20.000000,0.689189
0.111111,0.050960,2.142857,24.839222,1.691667,16.000000,0.681818
0.111111,0.051001,2.142857,24.839222,1.691667,16.000000,0.681818
0.142857,0.078949,1.800000,17.326704,1.797386,18.000000,0.642857
0.142857,1.000000,1.714286,6.089382,1.428571,7.000000,0.631579
0.250000,0.440705,5.230769,26.576596,2.458689,27.000000,0.839506
0.250000,0.574151,5.333333,20.668739,1.628205,13.000000,0.842105
0.250000,0.574151,5.333333,20.668739,1.628205,13.000000,0.842105
0.250000,0.427502,5.230769,26.576596,2.458689,27.000000,0.839506
0.062500,0.627520,3.454545,19.636853,1.683333,16.000000,0.775510
0.111111,0.773040,2.294118,22.315690,1.889706,17.000000,0.696429
0.111111,0.991658,2.142857,26.533121,1.666667,9.000000,0.681818
0.111111,0.144690,2.045455,19.522064,1.805195,22.000000,0.671642
0.166667,0.090041,2.896552,22.133246,1.901149,30.000000,0.743363
0.142857,0.009091,2.250000,28.829660,1.571429,7.000000,0.692308
0.100000,0.153677,1.411765,12.396550,1.511111,10.000000,0.585366
0.062500,0.025394,3.333333,22.283448,1.764706,18.000000,0.769231
0.100000,0.153677,1.411765,12.396550,1.511111,10.000000,0.585366
0.062500,0.025394,3.333333,22.283448,1.764706,18.000000,0.769231
0.100000,0.164282,3.205882,19.960080,1.763533,27.000000,0.762238
0.090909,0.054398,1.781250,19.923400,1.831169,22.000000,0.640449
0.090909,0.264634,1.480000,24.851948,1.856667,25.000000,0.596774
0.100000,0.466610,2.615385,22.617641,1.852308,26.000000,0.723404
0.166667,0.258545,1.480000,24.851948,1.856667,25.000000,0.596774
0.250000,0.319788,7.083333,26.418783,1.899471,28.000000,0.876289
0.250000,0.335220,7.083333,26.418783,1.899471,28.000000,0.876289
0.250000,0.353437,7.083333,26.418783,1.899471,28.000000,0.876289
0.250000,0.347310,7.083333,26.418783,1.899471,28.000000,0.876289
0.250000,0.214779,1.766667,22.058713,1.836842,20.000000,0.638554
0.166667,0.058824,1.714286,15.728844,1.666667,9.000000,0.631579
0.052632,0.229442,5.000000,24.960629,2.437229,22.000000,0.833333
0.052632,0.167966,5.000000,24.960629,2.437229,22.000000,0.833333
0.100000,0.462393,2.857143,25.538523,1.555556,10.000000,0.740741
0.058824,0.380029,1.600000,20.245308,1.757143,21.000000,0.615385
0.041667,0.014706,3.266667,21.960879,1.957219,34.000000,0.765625
0.045455,0.452164,5.533333,26.537372,2.305419,29.000000,0.846939
0.047619,0.014294,3.777778,24.865256,1.809524,21.000000,0.790698
0.142857,0.012658,1.800000,29.352957,1.571429,7.000000,0.642857
0.111111,0.251110,3.125000,22.768028,1.764706,18.000000,0.757576
0.045455,0.448713,5.533333,26.537372,2.305419,29.000000,0.846939
0.200000,0.797291,2.200000,16.772773,1.511111,10.000000,0.687500
0.066667,0.251110,3.125000,22.768028,1.764706,18.000000,0.757576
0.047619,0.631122,1.293103,25.297566,1.895385,26.000000,0.563910
0.250000,0.333333,2.000000,20.120681,1.333333,4.000000,0.666667
0.083333,0.050371,1.914286,20.289369,2.055385,26.000000,0.656863
0.250000,0.333333,2.000000,20.120681,1.333333,4.000000,0.666667
0.250000,0.383412,2.941176,26.887258,1.764706,18.000000,0.746269
0.166667,0.771691,1.687500,18.571392,1.653846,13.000000,0.627907
0.142857,0.169344,3.000000,21.453836,1.922348,33.000000,0.750000
0.071429,0.012821,2.363636,23.158293,1.890110,14.000000,0.702703
0.071429,0.220502,7.434783,27.469870,1.865385,40.000000,0.881443
0.071429,0.025316,2.363636,23.158293,1.890110,14.000000,0.702703
0.142857,0.841960,2.600000,23.749903,1.428571,7.000000,0.722222
0.142857,0.315676,9.214286,28.423000,1.827652,33.000000,0.902098
0.142857,0.322814,9.214286,28.423000,1.827652,33.000000,0.902098
0.142857,0.841960,2.600000,23.749903,1.428571,7.000000,0.722222
0.142857,0.841960,2.600000,23.749903,1.428571,7.000000,0.722222
0.142857,0.254244,9.214286,28.423000,1.827652,33.000000,0.902098
0.071429,0.025316,2.363636,23.158293,1.890110,14.000000,0.702703
0.071429,0.175535,7.434783,27.469870,1.865385,40.000000,0.881443
0.071429,0.025316,2.363636,23.158293,1.890110,14.000000,0.702703
0.071429,0.175535,7.434783,27.469870,1.865385,40.000000,0.881443
0.142857,0.841960,2.600000,23.749903,1.428571,7.000000,0.722222
0.142857,0.229513,9.214286,28.423000,1.827652,33.000000,0.902098
0.071429,0.025316,2.363636,23.158293,1.890110,14.000000,0.702703
