thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,theta,stability_bin,pre_E_total,post_E_total
1,2.403558,0.000000,10.654800,0.000000,2.532586,10.654800,92.196998,243.000000,3.932214,4.371813,1.966107,2.185906,0.250000,50.000000,0.000000,0.000000,0.165452,0.000000
1,1.739711,0.000000,3.534278,0.000000,2.127733,3.534278,75.520227,77.679012,8.396590,6.368933,4.198295,3.184466,0.090909,90.000000,0.000000,0.000000,0.218769,0.000000
0,296.171643,0.000000,43.035228,0.000000,296.171643,43.035228,6940.444444,1028.995556,1.769231,3.267500,0.884615,1.633750,0.083333,170.000000,0.000000,0.000000,9.123641,1.416312
0,247.760159,0.000000,68.380997,0.000000,247.760159,68.380997,6940.444444,1028.995556,1.769231,3.267500,0.884615,1.633750,0.083333,170.000000,0.000000,0.000000,8.507646,1.416312
0,-19.603676,0.000000,-25.325111,0.000000,26.563832,25.325111,120.188642,36.736111,2.758929,2.650313,1.379464,1.325156,0.142857,110.000000,0.000000,0.000000,0.126978,0.000000
0,4.107678,0.000000,7.336014,0.000000,4.107678,7.336014,269.629630,156.250000,3.495000,5.676000,1.747500,2.838000,0.200000,110.000000,0.000000,0.000000,0.398171,0.306409
0,7.372040,0.000000,5.239122,0.000000,7.372040,5.239122,38.720000,27.955679,3.334375,1.635677,1.667188,0.817839,0.200000,110.000000,0.000000,0.000000,0.115172,0.000000
0,-22.785030,0.000000,-21.730176,0.000000,23.382477,28.920047,279.382716,161.736111,3.202500,5.190812,1.601250,2.595406,0.100000,110.000000,0.000000,0.000000,0.323594,0.303096
0,7.289032,0.000000,3.741079,0.000000,7.289032,3.741079,110.435556,31.250000,3.051429,3.135500,1.525714,1.567750,0.200000,110.000000,0.000000,0.000000,0.201556,0.000000
0,-21.373906,0.000000,-25.259570,0.000000,21.373906,25.259570,58.157599,69.620559,4.725703,8.226680,2.362852,4.113340,0.125000,30.000000,0.000000,0.000000,0.165089,0.258126
0,7.306119,0.000000,10.893088,0.000000,7.306119,10.893088,49.920000,69.284703,3.334375,9.192528,1.667187,4.596264,0.200000,140.000000,0.000000,0.000000,0.129234,0.271436
0,0.373774,0.000000,-7.586420,0.000000,9.267774,17.246399,149.645340,127.817648,8.313315,10.383212,4.156658,5.191606,0.100000,90.000000,0.000000,0.000000,0.347387,0.364272
4,6.620434,0.000000,2.401306,0.000000,6.620434,2.401306,175.607500,51.489796,1.238095,1.485417,0.619048,0.742708,0.142857,80.000000,0.000000,0.000000,0.222122,0.000000
4,1.532444,0.000000,1.243989,0.000000,1.532444,1.243989,53.475556,24.000000,1.371429,1.650000,0.685714,0.825000,0.200000,80.000000,0.000000,0.000000,0.073137,0.000000
4,8.117090,0.000000,2.447994,0.000000,8.117090,2.447994,193.243056,68.775510,1.666667,3.181845,0.833333,1.590923,0.200000,80.000000,0.000000,0.000000,0.277025,0.149935
4,1.991276,0.000000,3.437017,0.000000,1.991276,3.437017,48.244898,81.375000,1.833333,3.708333,0.916667,1.854167,0.250000,80.000000,0.000000,0.000000,0.096850,0.175790
4,8.160377,0.000000,3.773900,0.000000,8.160377,3.773900,193.243056,87.045351,1.666667,3.860417,0.833333,1.930208,0.200000,80.000000,0.000000,0.000000,0.276851,0.183890
4,3.036599,0.000000,2.666443,0.000000,3.036599,2.666443,71.111111,55.555556,2.000000,6.256125,1.000000,3.128062,0.200000,120.000000,0.000000,0.000000,0.132488,0.189257
4,49.030500,0.000000,12.078429,0.000000,49.030500,12.078429,1070.285714,72.599008,2.988736,4.734484,1.494368,2.367242,0.200000,210.000000,0.000000,0.000000,1.525450,0.188732
4,39.786183,0.000000,30.172301,0.000000,39.786183,30.172301,469.950000,102.380000,6.145833,7.108523,3.072917,3.554262,0.200000,170.000000,0.000000,0.000000,0.716399,0.270998
4,-2.850849,0.000000,19.968786,0.000000,31.854405,19.968786,116.200000,73.500000,7.065292,4.685406,3.532646,2.342703,0.200000,170.000000,0.000000,0.000000,0.160696,0.000000
4,-16.740912,0.000000,20.242063,0.000000,17.964342,20.242063,116.200000,73.500000,7.065292,4.685406,3.532646,2.342703,0.200000,170.000000,0.000000,0.000000,0.160696,0.000000
4,25.896120,0.000000,30.445577,0.000000,25.896120,30.445577,469.950000,102.380000,6.145833,7.108523,3.072917,3.554262,0.200000,170.000000,0.000000,0.000000,0.716399,0.270998
4,3.315106,0.000000,5.252126,0.000000,3.315106,5.252126,75.489796,123.107015,3.135417,6.762086,1.567708,3.381043,0.166667,240.000000,0.000000,0.000000,0.156371,0.286122
4,2.964109,0.000000,5.301306,0.000000,2.964109,5.301306,25.600000,61.250000,6.934472,11.768286,3.467236,5.884143,0.200000,40.000000,0.000000,0.000000,0.170113,0.317567
2,0.635392,0.000000,11.112437,0.000000,1.424095,11.112437,83.486111,158.760000,7.767812,4.426727,3.883906,2.213364,0.166667,80.000000,0.000000,0.000000,0.252569,0.000000
2,5.952464,0.000000,12.033232,0.000000,5.952464,12.033232,83.486111,158.760000,7.767812,4.426727,3.883906,2.213364,0.166667,80.000000,0.000000,0.000000,0.252569,0.000000
2,0.000000,0.000000,3.579950,0.000000,0.000000,3.579950,125.000000,80.666667,0.000000,3.852484,0.000000,1.926242,0.200000,180.000000,0.000000,0.000000,0.000000,0.000000
2,8.836506,0.000000,6.886582,0.000000,8.836506,6.886582,186.650646,172.922495,5.851250,3.908274,2.925625,1.954137,0.166667,150.000000,0.000000,0.000000,0.337299,0.000000
2,5.263198,0.000000,4.425736,0.000000,5.263198,4.425736,71.337500,79.586326,6.615849,7.190169,3.307924,3.595084,0.200000,70.000000,0.000000,0.000000,0.222656,0.247109
2,5.079162,0.000000,8.246356,0.000000,9.171301,8.246356,46.387153,29.882653,8.703793,11.479415,4.351897,5.739707,0.250000,30.000000,0.000000,0.000000,0.199017,0.269119
2,0.000000,0.000000,27.852413,0.000000,0.000000,27.852413,144.000000,1217.204082,0.000000,6.869133,0.000000,3.434567,0.111111,390.000000,0.000000,0.000000,0.000000,0.000000
2,44.685370,0.000000,-68.777185,0.000000,45.358505,68.777185,1269.558652,204.232287,8.611802,10.948676,4.305901,5.474338,0.090909,90.000000,0.000000,0.000000,1.785239,0.477089
2,17.423644,0.000000,-199.165994,0.000000,17.423644,199.165994,391.406684,319.970000,6.985823,15.927470,3.492911,7.963735,0.058824,300.000000,0.000000,0.000000,0.622988,0.719760
2,46.830808,0.000000,-203.485427,0.000000,46.830808,203.485427,1443.637675,319.970000,13.638058,15.927470,6.819029,7.963735,0.037037,90.000000,0.000000,5.000000,2.160933,0.719760
2,49.846014,0.000000,-64.457752,0.000000,50.519149,64.457752,1269.558652,204.232287,8.611802,10.948676,4.305901,5.474338,0.090909,90.000000,0.000000,0.000000,1.659683,0.477089
2,-13.021477,0.000000,-999.462700,0.000000,17.165485,999.462700,179.516103,125.381576,16.192993,21.681782,8.096496,10.840891,0.083333,90.000000,0.000000,5.000000,0.395170,0.587080
2,4.996433,0.000000,-986.805845,0.000000,4.996433,986.805845,462.124885,106.072934,14.830242,24.480887,7.415121,12.240443,0.200000,150.000000,0.000000,5.000000,0.892338,0.617065
2,-128.709494,0.000000,-999.462700,0.000000,128.709494,999.462700,478.986151,125.381576,18.980791,21.681782,9.490396,10.840891,0.083333,60.000000,0.000000,5.000000,0.983690,0.587080
2,-120.327963,0.000000,-999.462700,0.000000,120.327963,999.462700,478.986151,125.381576,18.980791,21.681782,9.490396,10.840891,0.083333,60.000000,0.000000,5.000000,0.983690,0.587080
2,-184.878847,0.000000,-986.805845,0.000000,184.878847,986.805845,440.084110,106.072934,21.209515,24.480887,10.604757,12.240443,0.200000,60.000000,0.000000,10.000000,1.028483,0.617065
2,5.800131,0.000000,-986.805845,0.000000,5.800131,986.805845,462.124885,106.072934,14.830242,24.480887,7.415121,12.240443,0.200000,150.000000,0.000000,5.000000,0.892338,0.617065
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-4057.940116,0.000000,-4714.940799,0.000000,4057.940116,4714.940799,405.794012,471.494080,39.546245,50.013771,19.773122,25.006886,0.034483,190.000000,0.000000,15.000000,1.296643,1.588743
2,-273.245863,0.000000,-4335.183341,0.000000,273.245863,4335.183341,313.546554,433.518334,23.683303,31.006117,11.841652,15.503058,0.071429,420.000000,0.000000,10.000000,0.819643,0.000000
2,-335.165603,0.000000,-4335.183341,0.000000,335.165603,4335.183341,313.546554,433.518334,23.683303,31.006117,11.841652,15.503058,0.071429,420.000000,0.000000,10.000000,0.819643,0.000000
2,-299.750310,0.000000,-4335.183341,0.000000,299.750310,4335.183341,313.546554,433.518334,23.683303,31.006117,11.841652,15.503058,0.071429,420.000000,0.000000,10.000000,0.819643,0.000000
2,-267.898204,0.000000,-1693.580247,0.000000,267.898204,1693.580247,125.403795,169.358025,13.208470,11.407728,6.604235,5.703864,0.071429,420.000000,0.000000,5.000000,0.369419,0.000000
3,0.000000,0.000000,32.091739,0.000000,0.000000,32.091739,1968.000000,564.187500,0.000000,3.297078,0.000000,1.648539,0.125000,70.000000,0.000000,0.000000,0.000000,0.751875
3,61.339335,0.000000,14.853272,0.000000,61.339335,15.414213,1415.111111,404.040000,4.458333,4.728292,2.229167,2.364146,0.166667,200.000000,0.000000,0.000000,2.264909,0.622303
3,58.194397,0.000000,19.806831,0.000000,58.194397,20.367772,1415.111111,404.040000,4.458333,4.728292,2.229167,2.364146,0.166667,200.000000,0.000000,0.000000,2.264909,0.622303
3,8.291951,0.000000,6.984867,0.000000,10.885903,8.596285,74.166667,61.180804,3.291667,4.190089,1.645833,2.095045,0.166667,200.000000,0.000000,0.000000,0.152331,0.158963
3,9.967675,0.000000,7.476737,0.000000,9.967675,7.476737,98.555556,44.002268,2.990714,4.995417,1.495357,2.497708,0.200000,200.000000,0.000000,0.000000,0.189551,0.153402
3,15.690896,0.000000,19.757614,0.000000,15.690896,19.757614,353.418283,470.102041,4.878393,7.011850,2.439196,3.505925,0.250000,10.000000,0.000000,0.000000,0.533463,0.737539
3,14.098934,0.000000,1.992301,0.000000,25.318619,4.141711,701.187500,140.115556,4.108239,8.488913,2.054119,4.244457,0.200000,270.000000,0.000000,0.000000,0.685563,0.337735
3,-0.540925,0.000000,11.199466,0.000000,4.842509,11.267058,56.000000,146.250000,9.704969,10.169876,4.852484,5.084938,0.250000,60.000000,0.000000,0.000000,0.234531,0.388691
3,2.867396,0.000000,3.067006,0.000000,13.330369,3.067006,249.418283,99.555556,4.395643,3.708665,2.197821,1.854333,0.200000,70.000000,0.000000,0.000000,0.347294,0.000000
3,12.288178,0.000000,30.101806,0.000000,22.751152,30.101806,415.000000,733.038781,4.083042,3.355102,2.041521,1.677551,0.100000,70.000000,0.000000,0.000000,0.573114,0.000000
3,-5.899004,0.000000,-0.328210,0.000000,5.899004,0.328210,69.040000,31.250000,5.531000,5.151172,2.765500,2.575586,0.333333,70.000000,0.000000,0.000000,0.146903,0.000000
3,3.588700,0.000000,11.468053,0.000000,8.972134,11.535645,56.000000,146.250000,9.704969,10.169876,4.852484,5.084938,0.250000,60.000000,0.000000,0.000000,0.234531,0.388691
3,0.828720,0.000000,-1.074705,0.000000,12.048406,1.074705,263.000000,40.560000,3.632589,4.780248,1.816295,2.390124,0.200000,270.000000,0.000000,0.000000,0.155187,0.000000
3,7.306431,0.000000,28.529635,0.000000,17.769404,28.529635,415.000000,733.038781,4.083042,3.355102,2.041521,1.677551,0.100000,70.000000,0.000000,0.000000,0.573114,0.000000
3,5.131186,0.000000,6.675023,0.000000,5.131186,6.675023,34.577778,43.555556,9.707345,11.762192,4.853672,5.881096,0.250000,10.000000,0.000000,0.000000,0.236364,0.283982
3,27.367369,0.000000,33.895433,0.000000,32.396238,33.895433,769.523306,1113.670898,8.669238,7.155908,4.334619,3.577954,0.142857,60.000000,0.000000,0.000000,1.099935,0.000000
3,11.934647,0.000000,-1.679851,0.000000,11.934647,1.679851,264.973838,260.761905,4.293268,5.734201,2.146634,2.867100,0.200000,140.000000,0.000000,0.000000,0.412692,0.000000
3,27.256321,0.000000,32.643009,0.000000,32.285190,32.643009,769.523306,1113.670898,8.669238,7.155908,4.334619,3.577954,0.142857,60.000000,0.000000,0.000000,1.099935,0.000000
3,9.049651,0.000000,-12.752948,0.000000,9.049651,12.752948,310.539683,119.989016,12.182409,16.178372,6.091204,8.089186,0.142857,70.000000,0.000000,5.000000,0.646402,0.469691
3,33.470490,0.000000,27.547234,0.000000,36.713188,27.547234,1226.835320,1758.943762,14.196767,11.390172,7.098384,5.695086,0.125000,40.000000,0.000000,5.000000,1.761467,0.000000
3,32.851906,0.000000,23.724705,0.000000,36.094604,23.724705,1226.835320,1758.943762,14.196767,11.390172,7.098384,5.695086,0.125000,40.000000,0.000000,5.000000,1.761467,0.000000
3,13.460709,0.000000,27.772457,0.000000,13.460709,27.772457,57.113265,324.000000,23.636307,14.884182,11.818153,7.442091,0.200000,20.000000,0.000000,10.000000,0.542877,0.000000
3,12.353045,0.000000,28.049340,0.000000,12.353045,28.049340,57.113265,324.000000,23.636307,14.884182,11.818153,7.442091,0.200000,20.000000,0.000000,10.000000,0.542877,0.000000
3,34.361841,0.000000,-10136.388681,0.000000,34.361841,10136.388681,832.594337,4836.888166,7.063767,21.834904,3.531884,10.917452,0.117647,490.000000,0.000000,0.000000,1.198231,0.000000
3,35.913222,0.000000,-10890.826673,0.000000,35.913222,10890.826673,832.594337,4836.888166,7.063767,21.834904,3.531884,10.917452,0.117647,490.000000,0.000000,0.000000,1.198231,0.000000
3,82.822113,0.000000,-52236.152344,0.000000,88.824335,52236.152344,3904.000000,5223.615234,19.949041,22.724103,9.974520,11.362051,0.142857,270.000000,0.000000,5.000000,5.239587,0.000000
3,76.044572,0.000000,-52236.152344,0.000000,82.046794,52236.152344,3904.000000,5223.615234,19.949041,22.724103,9.974520,11.362051,0.142857,270.000000,0.000000,5.000000,5.239587,0.000000
3,-17171.072224,0.000000,-56957.707607,0.000000,17171.072224,56957.707607,5256.948568,5695.770761,27.567473,28.123012,13.783737,14.061506,0.083333,80.000000,0.000000,10.000000,7.077492,0.000000
3,-20816.831349,0.000000,-56957.707607,0.000000,20816.831349,56957.707607,5256.948568,5695.770761,27.567473,28.123012,13.783737,14.061506,0.083333,80.000000,0.000000,10.000000,7.077492,0.000000
3,26.952476,0.000000,1078.673469,0.000000,26.952476,1078.673469,87.044444,107.867347,29.914185,27.122506,14.957093,13.561253,0.285714,540.000000,0.000000,10.000000,0.681331,0.000000
3,26.607882,0.000000,1078.673469,0.000000,26.607882,1078.673469,87.044444,107.867347,29.914185,27.122506,14.957093,13.561253,0.285714,540.000000,0.000000,10.000000,0.681331,0.000000
1,34.104127,0.000000,98.270643,0.000000,34.104127,98.270643,159.858824,1219.470486,15.090638,15.510029,7.545319,7.755014,0.200000,80.000000,0.000000,5.000000,0.502576,1.868243
1,35.791140,0.000000,101.731953,0.000000,35.791140,101.731953,159.858824,1219.470486,15.090638,15.510029,7.545319,7.755014,0.200000,80.000000,0.000000,5.000000,0.502576,1.868243
1,47.480503,0.000000,99.992953,0.000000,47.480503,99.992953,167.111111,73.954104,9.419517,14.771985,4.709758,7.385992,0.200000,320.000000,0.000000,0.000000,0.392155,0.386043
1,10.311397,0.000000,13.117420,0.000000,10.311397,13.117420,170.250000,164.081633,9.980347,17.393126,4.990174,8.696563,0.200000,380.000000,0.000000,0.000000,0.417505,0.554480
1,70.486203,0.000000,19855.692149,0.000000,70.486203,19855.692149,1244.900000,1985.569215,5.729393,27.633239,2.864696,13.816620,0.076923,760.000000,0.000000,0.000000,1.724032,0.000000
1,2077.962568,0.000000,19855.692149,0.000000,2077.962568,19855.692149,1491.150463,1985.569215,26.131386,27.633239,13.065693,13.816620,0.050000,230.000000,0.000000,10.000000,2.378045,0.000000
1,144.429883,0.000000,19855.692149,0.000000,144.429883,19855.692149,1249.869035,1985.569215,13.534659,27.633239,6.767329,13.816620,0.052632,390.000000,0.000000,5.000000,1.813576,0.000000
1,40.501132,0.000000,19855.692149,0.000000,50.029844,19855.692149,1244.900000,1985.569215,5.729393,27.633239,2.864696,13.816620,0.076923,760.000000,0.000000,0.000000,1.724032,0.000000
1,60.715600,0.000000,412.330168,0.000000,60.715600,412.330168,158.883321,41.233017,12.099953,11.978152,6.049977,5.989076,0.066667,390.000000,0.000000,5.000000,0.439382,0.000000
1,5.297757,0.000000,5.657709,0.000000,5.297757,5.657709,101.438017,108.640625,23.986152,25.050710,11.993076,12.525355,0.071429,50.000000,0.000000,10.000000,0.605910,0.637152
1,367.790984,0.000000,690.046459,0.000000,367.790984,690.046459,65.778119,69.004646,21.721065,29.791631,10.860532,14.895815,0.125000,350.000000,0.000000,10.000000,0.514038,0.683432
1,29179.383451,0.000000,38656.734694,0.000000,29179.383451,38656.734694,2917.938345,3865.673469,45.018065,48.756733,22.509032,24.378367,0.125000,120.000000,0.000000,20.000000,4.544500,5.813053
1,29179.383451,0.000000,38656.734694,0.000000,29179.383451,38656.734694,2917.938345,3865.673469,45.018065,48.756733,22.509032,24.378367,0.125000,120.000000,0.000000,20.000000,4.544500,5.813053
1,29179.383451,0.000000,38656.734694,0.000000,29179.383451,38656.734694,2917.938345,3865.673469,45.018065,48.756733,22.509032,24.378367,0.125000,120.000000,0.000000,20.000000,4.544500,5.813053
1,29179.383451,0.000000,38656.734694,0.000000,29179.383451,38656.734694,2917.938345,3865.673469,45.018065,48.756733,22.509032,24.378367,0.125000,120.000000,0.000000,20.000000,4.544500,5.813053
1,566.182396,0.000000,469.352648,0.000000,566.182396,469.352648,56.618240,46.935265,31.212343,12.789797,15.606171,6.394899,0.125000,270.000000,0.000000,15.000000,0.693412,0.000000
0,9.736428,0.000000,5.086862,0.000000,9.736428,5.086862,99.857500,32.000000,2.487946,6.589375,1.243973,3.294688,0.142857,360.000000,0.000000,0.000000,0.179539,0.000000
0,-3.191809,0.000000,-14.073506,0.000000,10.233995,14.073506,122.516667,74.691358,5.289167,5.802166,2.644583,2.901083,0.200000,250.000000,0.000000,0.000000,0.143661,0.000000
0,-12.227989,0.000000,-28.392568,0.000000,25.087833,28.392568,64.691790,39.599174,4.285990,6.105656,2.142995,3.052828,0.100000,250.000000,0.000000,0.000000,0.166078,0.000000
0,-2.799738,0.000000,21.129937,0.000000,10.626066,21.129937,216.266667,74.691358,4.694167,7.157111,2.347083,3.578556,0.200000,270.000000,0.000000,0.000000,0.248895,0.000000
0,-15.717173,0.000000,-3.600876,0.000000,22.224314,3.600876,79.102041,60.780240,7.873438,16.599682,3.936719,8.299841,0.166667,320.000000,0.000000,0.000000,0.278067,0.409924
0,-4.239891,0.000000,1241.538619,0.000000,13.334926,1241.538619,118.385802,124.153862,10.849787,21.260619,5.424893,10.630309,0.153846,210.000000,0.000000,5.000000,0.365453,0.573905
0,20.961867,0.000000,379.901643,0.000000,20.961867,379.901643,343.235556,70.765432,4.449631,19.877724,2.224815,9.938862,0.125000,460.000000,0.000000,0.000000,0.510643,0.481397
0,-25.370814,0.000000,1307.977316,0.000000,25.370814,1307.977316,128.002778,130.797732,4.803979,16.761976,2.401990,8.380988,0.142857,680.000000,0.000000,0.000000,0.140348,0.000000
0,51.801785,0.000000,4580.969151,0.000000,51.801785,4580.969151,445.591580,458.096915,13.448522,41.998090,6.724261,20.999045,0.200000,600.000000,0.000000,5.000000,0.827037,0.000000
0,14.435026,0.000000,4580.969151,0.000000,14.435026,4580.969151,167.514286,458.096915,5.703274,41.998090,2.851637,20.999045,0.250000,850.000000,0.000000,0.000000,0.322696,0.000000
0,1576.532003,0.000000,1710.000000,0.000000,1576.532003,1710.000000,157.653200,171.000000,31.304065,17.096690,15.652033,8.548345,0.090909,170.000000,0.000000,15.000000,0.822175,0.000000
0,20.312638,0.000000,4580.969151,0.000000,20.312638,4580.969151,167.514286,458.096915,5.703274,41.998090,2.851637,20.999045,0.250000,850.000000,0.000000,0.000000,0.322696,0.000000
0,29.506038,0.000000,4580.969151,0.000000,29.506038,4580.969151,282.500000,458.096915,10.903830,41.998090,5.451915,20.999045,0.250000,820.000000,0.000000,5.000000,0.617854,0.000000
0,1.433673,0.000000,0.393912,0.000000,4.777867,0.393912,55.712552,42.958580,9.259072,3.236678,4.629536,1.618339,0.142857,70.000000,0.000000,0.000000,0.208496,0.000000
0,1428.944542,0.000000,1287.091413,0.000000,1428.944542,1287.091413,142.894454,128.709141,33.015943,20.941932,16.507972,10.470966,0.083333,160.000000,0.000000,15.000000,0.803546,0.000000
0,6283.996871,0.000000,6232.909892,0.000000,6283.996871,6232.909892,628.399687,623.290989,80.225376,46.620878,40.112688,23.310439,0.294118,690.000000,0.000000,40.000000,2.229235,0.000000
0,6283.996871,0.000000,6232.909892,0.000000,6283.996871,6232.909892,628.399687,623.290989,80.225376,46.620878,40.112688,23.310439,0.294118,690.000000,0.000000,40.000000,2.229235,0.000000
0,6283.996871,0.000000,6232.909892,0.000000,6283.996871,6232.909892,628.399687,623.290989,80.225376,46.620878,40.112688,23.310439,0.294118,690.000000,0.000000,40.000000,2.229235,0.000000
0,6364.719685,0.000000,6232.909892,0.000000,6364.719685,6232.909892,636.471968,623.290989,83.395334,46.620878,41.697667,23.310439,0.294118,470.000000,0.000000,40.000000,2.345670,0.000000
0,6283.996871,0.000000,6232.909892,0.000000,6283.996871,6232.909892,628.399687,623.290989,80.225376,46.620878,40.112688,23.310439,0.294118,690.000000,0.000000,40.000000,2.229235,0.000000
0,6283.996871,0.000000,6232.909892,0.000000,6283.996871,6232.909892,628.399687,623.290989,80.225376,46.620878,40.112688,23.310439,0.294118,690.000000,0.000000,40.000000,2.229235,0.000000
0,7170.075762,0.000000,6968.888889,0.000000,7170.075762,6968.888889,717.007576,696.888889,82.675086,46.681417,41.337543,23.340708,0.297297,60.000000,0.000000,40.000000,2.432309,0.000000
0,7170.075762,0.000000,6968.888889,0.000000,7170.075762,6968.888889,717.007576,696.888889,82.675086,46.681417,41.337543,23.340708,0.297297,60.000000,0.000000,40.000000,2.432309,0.000000
0,7170.075762,0.000000,6968.888889,0.000000,7170.075762,6968.888889,717.007576,696.888889,82.675086,46.681417,41.337543,23.340708,0.297297,60.000000,0.000000,40.000000,2.432309,0.000000
0,7170.075762,0.000000,6968.888889,0.000000,7170.075762,6968.888889,717.007576,696.888889,82.675086,46.681417,41.337543,23.340708,0.297297,60.000000,0.000000,40.000000,2.432309,0.000000
0,7170.075762,0.000000,6968.888889,0.000000,7170.075762,6968.888889,717.007576,696.888889,82.675086,46.681417,41.337543,23.340708,0.297297,60.000000,0.000000,40.000000,2.432309,0.000000
0,7170.075762,0.000000,6968.888889,0.000000,7170.075762,6968.888889,717.007576,696.888889,82.675086,46.681417,41.337543,23.340708,0.297297,60.000000,0.000000,40.000000,2.432309,0.000000
4,17.462249,0.000000,11.941280,0.000000,17.462249,11.941280,365.873333,189.522633,9.683971,12.304326,4.841986,6.152163,0.083333,40.000000,0.000000,0.000000,0.646303,0.480955
4,18.304287,0.000000,11.262253,0.000000,18.304287,11.262253,365.873333,189.522633,9.683971,12.304326,4.841986,6.152163,0.083333,40.000000,0.000000,0.000000,0.659974,0.480955
4,6.634170,0.000000,11.238561,0.000000,6.634170,11.238561,89.120000,111.055556,4.695316,12.585219,2.347658,6.292609,0.200000,160.000000,0.000000,0.000000,0.211195,0.390584
4,5.804151,0.000000,5.921046,0.000000,5.804151,5.921046,112.839008,79.805556,3.924695,4.947580,1.962348,2.473790,0.100000,160.000000,0.000000,0.000000,0.228256,0.000000
4,15.194717,0.000000,11.917588,0.000000,15.194717,11.917588,278.936884,111.055556,9.835225,12.585219,4.917613,6.292609,0.083333,40.000000,0.000000,0.000000,0.537741,0.390584
4,5.651462,0.000000,5.944738,0.000000,5.651462,5.944738,130.408791,158.272633,6.778221,4.666687,3.389110,2.333343,0.100000,130.000000,0.000000,0.000000,0.295812,0.000000
4,-3.628679,0.000000,1.068901,0.000000,6.336586,1.068901,40.861488,26.888889,6.265630,7.188026,3.132815,3.594013,0.166667,220.000000,0.000000,0.000000,0.151326,0.000000
