chi,dp_norm,coh,stab,rad,size,ratio
0.100000,0.289283,1.233333,21.362398,1.875817,18.000000,0.552239
0.142857,0.126377,1.636364,15.220415,1.672727,11.000000,0.620690
0.043478,0.214768,2.407407,24.687588,1.881423,23.000000,0.706522
0.043478,0.167206,3.333333,26.657345,1.965517,30.000000,0.769231
0.133333,0.575963,1.600000,18.629928,1.885714,21.000000,0.615385
0.043478,0.214768,2.407407,24.687588,1.881423,23.000000,0.706522
0.043478,0.261250,3.333333,26.657345,1.965517,30.000000,0.769231
0.066667,0.113940,2.241379,26.171571,1.881423,23.000000,0.691489
0.200000,0.333850,2.550000,24.131287,1.988462,40.000000,0.718310
0.200000,0.244323,2.555556,21.537668,2.070000,25.000000,0.718750
0.200000,0.244058,2.555556,21.537668,2.070000,25.000000,0.718750
0.250000,0.038985,2.227273,26.082888,1.760234,19.000000,0.690141
0.200000,0.411242,4.000000,28.555356,2.042857,21.000000,0.800000
0.200000,0.151104,2.555556,25.026663,1.654545,11.000000,0.718750
0.058824,0.298701,4.000000,15.659410,1.808824,17.000000,0.800000
0.058824,0.647088,5.333333,25.994508,2.042857,21.000000,0.842105
0.058824,0.298701,4.000000,15.659410,1.808824,17.000000,0.800000
0.058824,0.685985,5.333333,25.994508,2.042857,21.000000,0.842105
0.200000,0.417858,4.000000,28.555356,2.042857,21.000000,0.800000
0.250000,0.429613,2.535714,22.917026,1.978663,38.000000,0.717172
0.153846,0.537409,3.388889,26.002528,1.865801,22.000000,0.772152
0.153846,0.921973,3.388889,26.002528,1.865801,22.000000,0.772152
0.100000,0.013514,1.529412,25.325711,1.861472,22.000000,0.604651
0.100000,0.277390,2.250000,13.709275,1.681818,12.000000,0.692308
0.040000,0.069629,2.181818,25.109344,1.920000,25.000000,0.685714
0.040000,0.256070,4.111111,26.765830,1.936937,37.000000,0.804348
0.111111,0.118195,2.000000,17.843047,1.555556,9.000000,0.666667
0.111111,0.281062,2.300000,26.908550,1.654545,11.000000,0.696970
0.040000,0.255496,4.111111,26.765830,1.936937,37.000000,0.804348
0.040000,0.069629,2.181818,25.109344,1.920000,25.000000,0.685714
0.052632,0.057533,4.500000,29.293331,1.941520,19.000000,0.818182
0.052632,0.163608,3.384615,18.921623,1.812865,19.000000,0.771930
0.052632,0.163608,3.384615,18.921623,1.812865,19.000000,0.771930
0.052632,0.060881,4.500000,29.293331,1.941520,19.000000,0.818182
0.200000,0.930489,3.051282,24.240773,2.017470,54.000000,0.753165
0.045455,0.134093,1.444444,26.169906,1.861472,22.000000,0.590909
0.045455,0.935487,2.632000,19.827858,2.235160,73.000000,0.724670
0.125000,0.656820,1.692308,7.852482,1.214286,8.000000,0.628571
0.125000,0.889802,2.816667,23.861019,2.001107,43.000000,0.737991
0.066667,0.599402,1.307692,15.646259,1.838095,15.000000,0.566667
0.066667,0.933676,3.049383,23.496203,1.996633,55.000000,0.753049
0.055556,0.774094,2.593750,19.561954,2.000000,28.000000,0.721739
0.055556,1.000000,2.300000,14.963663,1.947368,20.000000,0.696970
0.166667,0.149711,2.181818,9.172643,1.563636,11.000000,0.685714
0.250000,0.030176,2.214286,11.761251,1.876190,15.000000,0.688889
0.166667,0.567762,3.647059,26.442361,1.951872,34.000000,0.784810
0.200000,0.169835,2.250000,27.080124,2.070565,32.000000,0.692308
0.200000,0.080820,2.250000,27.080124,2.070565,32.000000,0.692308
0.166667,0.431973,3.647059,26.442361,1.951872,34.000000,0.784810
0.166667,0.707221,4.111111,25.444231,1.936937,37.000000,0.804348
0.200000,0.052632,1.750000,19.139316,1.300000,5.000000,0.636364
0.166667,0.570573,4.111111,25.444231,1.936937,37.000000,0.804348
0.166667,0.215286,2.666667,14.469124,1.791667,16.000000,0.727273
0.111111,0.121512,2.000000,25.163016,1.876923,26.000000,0.666667
0.111111,0.126865,1.538462,22.547255,1.622222,10.000000,0.606061
0.125000,0.071429,2.750000,13.350947,1.678571,8.000000,0.733333
0.125000,0.013669,1.956522,23.879231,1.926108,29.000000,0.661765
0.250000,0.288526,1.583333,20.573289,1.472222,9.000000,0.612903
0.142857,0.173913,2.705882,16.865373,1.772059,17.000000,0.730159
0.142857,0.415048,1.750000,8.892963,1.760684,27.000000,0.636364
0.142857,0.965348,1.625000,27.141920,1.380952,7.000000,0.619048
0.142857,0.747353,1.148148,19.943525,1.866667,16.000000,0.534483
0.250000,0.491544,3.062500,23.941297,1.760234,19.000000,0.753846
0.090909,0.158009,3.000000,22.515479,1.675000,16.000000,0.750000
0.090909,1.000000,1.571429,5.859242,1.600000,11.000000,0.611111
0.142857,0.007407,1.714286,25.949406,1.428571,7.000000,0.631579
0.090909,1.000000,1.571429,5.859242,1.600000,11.000000,0.611111
0.090909,0.193577,2.052632,17.809489,1.882353,17.000000,0.672414
0.166667,0.061454,1.914286,25.303217,1.953333,25.000000,0.656863
0.142857,0.219782,1.875000,12.352949,1.809524,15.000000,0.652174
0.142857,0.299044,1.750000,17.507986,1.571429,8.000000,0.636364
0.111111,0.174072,2.790698,24.970737,2.348780,41.000000,0.736196
0.111111,0.602437,3.666667,20.407356,1.444444,9.000000,0.785714
0.071429,0.278565,1.666667,25.014279,1.703297,14.000000,0.625000
0.071429,0.176225,2.705882,19.212325,1.994737,20.000000,0.730159
0.111111,0.602437,3.666667,20.407356,1.444444,9.000000,0.785714
0.111111,0.167247,2.790698,24.970737,2.348780,41.000000,0.736196
0.071429,1.000000,2.705882,19.212325,1.994737,20.000000,0.730159
0.071429,0.278565,1.666667,25.014279,1.703297,14.000000,0.625000
0.142857,0.455506,1.818182,20.080732,1.622222,10.000000,0.645161
0.285714,0.023990,2.476190,26.005529,1.952632,20.000000,0.712329
0.285714,0.041675,2.476190,26.005529,1.952632,20.000000,0.712329
0.125000,0.087379,1.615385,24.216261,1.250000,8.000000,0.617647
0.062500,0.612932,4.000000,25.980585,1.808333,16.000000,0.800000
0.062500,0.186050,2.581395,22.524567,2.337382,39.000000,0.720779
0.062500,0.784159,4.000000,25.980585,1.808333,16.000000,0.800000
0.062500,0.186050,2.581395,22.524567,2.337382,39.000000,0.720779
0.062500,0.612932,4.000000,25.980585,1.808333,16.000000,0.800000
0.062500,0.198204,2.581395,22.524567,2.337382,39.000000,0.720779
0.062500,0.784159,4.000000,25.980585,1.808333,16.000000,0.800000
0.062500,0.198204,2.581395,22.524567,2.337382,39.000000,0.720779
0.142857,0.088511,2.634146,21.474324,2.315789,38.000000,0.724832
0.142857,0.155129,1.750000,29.761675,1.571429,8.000000,0.636364
0.142857,0.155129,1.750000,29.761675,1.571429,8.000000,0.636364
0.142857,0.097071,2.634146,21.474324,2.315789,38.000000,0.724832
0.076923,0.069100,2.555556,14.398869,1.897436,13.000000,0.718750
0.090909,0.211147,5.400000,22.845308,1.509091,11.000000,0.843750
0.142857,0.216818,2.400000,16.478984,1.476190,7.000000,0.705882
0.041667,0.026211,2.553191,29.666131,2.348780,41.000000,0.718563
0.047619,0.152547,1.914894,24.178802,1.926108,29.000000,0.656934
0.071429,0.250455,1.764706,21.636269,1.703297,14.000000,0.638298
0.111111,0.008772,1.615385,14.782900,1.416667,9.000000,0.617647
0.041667,0.026211,2.553191,29.666131,2.348780,41.000000,0.718563
0.100000,0.147936,2.000000,24.652871,1.917241,30.000000,0.666667
0.100000,0.398705,3.600000,17.038031,1.644444,10.000000,0.782609
0.142857,0.011765,2.000000,19.151841,1.476190,7.000000,0.666667
0.200000,0.527248,2.038462,28.573379,1.647059,17.000000,0.670886
0.200000,0.512957,2.038462,28.573379,1.647059,17.000000,0.670886
0.111111,0.000000,1.615385,19.403609,1.416667,9.000000,0.617647
0.055556,0.044118,1.840000,25.704372,1.718954,18.000000,0.647887
0.090909,0.008621,1.900000,22.343395,1.763636,11.000000,0.655172
0.090909,0.069878,2.415094,28.697674,2.376523,43.000000,0.707182
0.090909,0.008621,1.900000,22.343395,1.763636,11.000000,0.655172
0.090909,0.069878,2.415094,28.697674,2.376523,43.000000,0.707182
0.111111,0.215816,1.774194,24.196229,1.880952,21.000000,0.639535
0.142857,0.402973,1.714286,24.308020,1.428571,7.000000,0.631579
0.080000,0.130572,2.106383,24.106834,1.947581,32.000000,0.678082
