pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
7.235301,0.000000,-320.421105,0.000000,7.235301,320.421105,168.438794,96.802778,11.809306,20.562780,5.904653,10.281390,0.166667,130.000000,5.000000,0.446604,0.516888
4.459466,0.000000,-226.524240,0.000000,4.459466,226.524240,87.199211,62.400000,10.607747,19.992333,5.303873,9.996167,0.166667,130.000000,5.000000,0.321685,0.478733
-47.911814,0.000000,-1055.844920,0.000000,47.911814,1055.844920,64.792373,105.584492,12.344065,16.001308,6.172032,8.000654,0.062500,90.000000,5.000000,0.277103,0.454631
-36.275767,0.000000,-1173.167294,0.000000,56.066949,1173.167294,73.420497,117.316729,18.037737,21.838569,9.018869,10.919284,0.117647,90.000000,5.000000,0.446334,0.587140
-35.330252,0.000000,-1173.167294,0.000000,57.012464,1173.167294,73.420497,117.316729,18.037737,21.838569,9.018869,10.919284,0.117647,90.000000,5.000000,0.446334,0.587140
-52.345334,0.000000,-1162.562944,0.000000,52.345334,1162.562944,88.642150,116.256294,17.414161,22.286091,8.707081,11.143046,0.058824,90.000000,5.000000,0.443401,0.618327
-52.168541,0.000000,-1257.084029,0.000000,52.168541,1257.084029,81.744576,125.708403,11.269767,15.354151,5.634884,7.677076,0.062500,90.000000,5.000000,0.307973,0.498054
-62.553124,0.000000,-1162.562944,0.000000,62.553124,1162.562944,88.642150,116.256294,17.414161,22.286091,8.707081,11.143046,0.058824,90.000000,5.000000,0.443401,0.618327
-43.646049,0.000000,-1420.798320,0.000000,43.646049,1420.798320,70.168685,142.079832,20.793476,20.156553,10.396738,10.078277,0.166667,280.000000,10.000000,0.504045,0.582503
-33.438259,0.000000,-1420.798320,0.000000,33.438259,1420.798320,70.168685,142.079832,20.793476,20.156553,10.396738,10.078277,0.166667,280.000000,10.000000,0.504045,0.582503
-1634.558086,0.000000,-1714.868595,0.000000,1634.558086,1714.868595,163.455809,171.486860,23.389902,26.811228,11.694951,13.405614,0.058824,20.000000,10.000000,0.671405,0.761104
-1634.558086,0.000000,-1714.868595,0.000000,1634.558086,1714.868595,163.455809,171.486860,23.389902,26.811228,11.694951,13.405614,0.058824,20.000000,10.000000,0.671405,0.761104
0.000000,0.000000,13.975086,0.000000,0.000000,13.975086,269.500000,386.807500,0.000000,5.362784,0.000000,2.681392,0.200000,180.000000,0.000000,0.000000,0.609338
10.014152,0.000000,12.933203,0.000000,10.014152,12.933203,311.635204,386.807500,2.058333,5.362784,1.029167,2.681392,0.125000,30.000000,0.000000,0.432354,0.609338
13.154459,0.000000,12.119945,0.000000,13.154459,12.119945,311.635204,386.807500,2.058333,5.362784,1.029167,2.681392,0.125000,30.000000,0.000000,0.427104,0.609338
3.102349,0.000000,3.301731,0.000000,3.102349,3.301731,59.744444,57.370370,3.367500,5.382135,1.683750,2.691068,0.200000,60.000000,0.000000,0.142612,0.174397
1.248039,0.000000,3.646010,0.000000,1.248039,3.646010,78.040000,80.027715,1.388889,7.071990,0.694444,3.535995,0.166667,100.000000,0.000000,0.064896,0.246787
6.106398,0.000000,1.742808,0.000000,6.106398,4.887946,72.363636,57.920000,7.822330,18.172763,3.911165,9.086381,0.200000,220.000000,0.000000,0.246469,0.430192
-5.110737,0.000000,-961.927874,0.000000,5.110737,961.927874,131.116531,96.192787,20.410447,39.391533,10.205224,19.695766,0.142857,300.000000,10.000000,0.527981,0.907488
29.440465,0.000000,-1420.759288,0.000000,30.889350,1420.759288,1035.616371,142.075929,7.834879,34.979361,3.917439,17.489681,0.090909,470.000000,0.000000,1.413030,0.878700
