pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
-215.967539,0.000000,2.527552,0.000000,215.967539,8.925635,337.872500,169.000000,5.078571,6.737222,2.539286,3.368611,0.200000,100.000000,0.000000,57.465218,0.336861
347.379200,0.000000,51.142438,0.000000,351.646162,51.142438,337.872500,169.000000,5.078571,6.737222,2.539286,3.368611,0.200000,100.000000,0.000000,86.049239,5.018119
-923.626413,0.000000,53.344924,0.000000,1144.533604,59.743007,811.111111,199.222222,1.934066,6.871441,0.967033,3.435720,0.142857,140.000000,0.000000,925.141075,12.637875
0.000000,0.000000,101.959810,0.000000,0.000000,101.959810,50.732426,199.222222,0.000000,6.871441,0.000000,3.435720,0.200000,180.000000,0.000000,0.000000,17.319134
-5.550924,0.000000,2377.688800,0.000000,5.550924,2377.688800,1815.312500,3060.000000,10.096758,12.590845,5.048379,6.295423,0.200000,10.000000,5.000000,0.203660,1335.974884
2.717882,0.000000,2383.245979,0.000000,7.296149,2383.245979,1815.312500,3060.000000,10.096758,12.590845,5.048379,6.295423,0.200000,10.000000,5.000000,0.228670,1336.149053
