pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
21.791491,0.000000,1915.280224,0.000000,21.791491,1915.280224,283.960816,704.693878,11.739341,23.876328,5.869670,11.938164,0.125000,180.000000,5.000000,0.491890,1.375907
208.620239,0.000000,514.938243,0.000000,208.620239,514.938243,165.219136,79.560000,18.510095,19.906715,9.255048,9.953358,0.250000,30.000000,5.000000,0.573375,0.495026
762.045650,0.000000,4115.260239,0.000000,762.045650,4115.260239,403.887190,411.526024,19.430181,20.459070,9.715091,10.229535,0.090909,30.000000,5.000000,0.889305,0.917976
6544.439486,0.000000,23792.750690,0.000000,6544.439486,23792.750690,654.443949,2379.275069,27.443324,27.409788,13.721662,13.704894,0.040000,250.000000,10.000000,1.362107,3.537276
6544.439486,0.000000,23792.750690,0.000000,6544.439486,23792.750690,654.443949,2379.275069,27.443324,27.409788,13.721662,13.704894,0.040000,250.000000,10.000000,1.362107,3.537276
6544.439486,0.000000,23792.750690,0.000000,6544.439486,23792.750690,654.443949,2379.275069,27.443324,27.409788,13.721662,13.704894,0.040000,250.000000,10.000000,1.362107,3.537276
0.000000,0.000000,6.669666,0.000000,0.000000,6.669666,2636.555556,164.000000,0.000000,2.200000,0.000000,1.100000,0.200000,250.000000,0.000000,0.000000,0.242661
0.844960,0.000000,10.256121,0.000000,0.844960,10.256121,112.480000,244.000000,2.075000,5.859444,1.037500,2.929722,0.200000,240.000000,0.000000,0.066204,0.414593
10.006374,0.000000,8.445085,0.000000,10.006374,8.445085,345.550000,90.527778,4.936364,5.646932,2.468182,2.823466,0.200000,200.000000,0.000000,0.609330,0.229606
12.666370,0.000000,17.592588,0.000000,12.666370,17.592588,267.759184,177.477811,4.450000,4.774598,2.225000,2.387299,0.200000,200.000000,0.000000,0.411567,0.320856
14.031267,0.000000,8.753476,0.000000,14.031267,8.753476,345.550000,90.527778,4.936364,5.646932,2.468182,2.823466,0.200000,200.000000,0.000000,0.609330,0.229606
16.691263,0.000000,17.900979,0.000000,16.691263,17.900979,267.759184,177.477811,4.450000,4.774598,2.225000,2.387299,0.200000,200.000000,0.000000,0.411567,0.320856
15.981445,0.000000,11.134412,0.000000,15.981445,11.134412,381.000000,234.377500,1.800000,9.639563,0.900000,4.819781,0.333333,320.000000,0.000000,0.510456,0.486554
14.127143,0.000000,11.375627,0.000000,14.127143,11.375627,381.000000,234.377500,1.800000,9.639563,0.900000,4.819781,0.333333,320.000000,0.000000,0.504708,0.486554
6.016383,0.000000,1.612513,0.000000,6.016383,1.612513,236.480000,50.921875,1.875000,16.447698,0.937500,8.223849,0.250000,450.000000,0.000000,0.211456,0.395063
11.257524,0.000000,29.468993,0.000000,11.257524,29.468993,144.727811,58.960601,5.269611,19.722264,2.634806,9.861132,0.142857,250.000000,0.000000,0.284382,0.465819
27.301573,0.000000,321.551611,0.000000,27.301573,321.551611,151.701389,32.155161,17.170182,28.103496,8.585091,14.051748,0.200000,290.000000,5.000000,0.528617,0.602007
164.145329,0.000000,617.475634,0.000000,164.145329,617.475634,347.027778,81.303772,17.905903,19.369334,8.952951,9.684667,0.076923,190.000000,5.000000,0.746258,0.487276
26.202540,0.000000,321.551611,0.000000,26.202540,321.551611,151.701389,32.155161,17.170182,28.103496,8.585091,14.051748,0.200000,290.000000,5.000000,0.528617,0.602007
66.900177,0.000000,616.768798,0.000000,66.900177,616.768798,1246.640000,352.113494,8.669659,25.263378,4.334830,12.631689,0.071429,420.000000,0.000000,1.703868,0.944315
151.168411,0.000000,617.475634,0.000000,151.168411,617.475634,347.027778,81.303772,17.905903,19.369334,8.952951,9.684667,0.076923,190.000000,5.000000,0.746258,0.487276
67.437172,0.000000,616.768798,0.000000,67.437172,616.768798,1246.640000,352.113494,8.669659,25.263378,4.334830,12.631689,0.071429,420.000000,0.000000,1.703868,0.944315
98.314744,0.000000,83.898889,0.000000,98.314744,83.898889,1519.156805,1897.274575,29.967210,32.403646,14.983605,16.201823,0.125000,20.000000,10.000000,2.497113,3.054430
106.568660,0.000000,82.496941,0.000000,106.568660,82.496941,1519.156805,1897.274575,29.967210,32.403646,14.983605,16.201823,0.125000,20.000000,10.000000,2.497113,3.054430
0.000000,0.000000,22.479454,0.000000,0.000000,22.479454,353.040000,544.801653,0.000000,2.236111,0.000000,1.118056,0.166667,150.000000,0.000000,0.000000,0.707703
0.000000,0.000000,4.309847,0.000000,0.000000,4.309847,52.142857,104.750000,0.000000,4.040909,0.000000,2.020455,0.200000,260.000000,0.000000,0.000000,0.207292
1.925702,0.000000,5.949931,0.000000,1.925702,5.949931,45.601653,167.485207,2.311111,4.613889,1.155556,2.306944,0.200000,110.000000,0.000000,0.103872,0.290641
0.000000,0.000000,1.503834,0.000000,0.000000,1.503834,49.040000,59.485207,0.000000,4.613889,0.000000,2.306944,0.200000,260.000000,0.000000,0.000000,0.163485
0.000000,0.000000,23.155418,0.000000,0.000000,23.155418,359.555556,640.972222,0.000000,3.715909,0.000000,1.857955,0.200000,260.000000,0.000000,0.000000,0.870545
4.994471,0.000000,8.445601,0.000000,4.994471,8.445601,120.800000,215.994083,2.166667,5.897853,1.083333,2.948927,0.250000,290.000000,0.000000,0.190860,0.387267
3.968465,0.000000,4.264367,0.000000,3.968465,4.264367,108.200000,107.936178,3.951250,11.524289,1.975625,5.762144,0.250000,230.000000,0.000000,0.206772,0.366453
13.807306,0.000000,10.978763,0.000000,13.807306,10.978763,309.256055,54.555556,11.149920,14.771220,5.574960,7.385610,0.090909,20.000000,5.000000,0.835942,0.357448
16.399654,0.000000,9.253802,0.000000,16.399654,9.253802,309.256055,54.555556,11.149920,14.771220,5.574960,7.385610,0.090909,20.000000,5.000000,0.835942,0.357448
8.873745,0.000000,9.830571,0.000000,8.873745,9.830571,216.200000,227.174400,3.951250,13.642522,1.975625,6.821261,0.250000,280.000000,0.000000,0.341736,0.559401
4.184096,0.000000,7.224607,0.000000,4.184096,7.224607,56.800000,93.617729,7.273773,13.674450,3.636886,6.837225,0.200000,100.000000,0.000000,0.214593,0.392877
5.458119,0.000000,4.033344,0.000000,5.458119,4.033344,111.440000,78.860000,12.909710,16.655306,6.454855,8.327653,0.200000,30.000000,5.000000,0.396169,0.432308
27.030001,0.000000,5.495056,0.000000,27.030001,5.495056,642.370370,62.761740,1.666667,17.137271,0.833333,8.568636,0.200000,530.000000,0.000000,0.828304,0.418853
0.000000,0.000000,4.320151,0.000000,0.000000,4.320151,146.365079,67.171613,0.000000,16.191998,0.000000,8.095999,0.285714,680.000000,0.000000,0.000000,0.406538
25.001888,0.000000,16.178676,0.000000,31.337709,33.357442,850.635108,1140.292870,19.928971,20.487965,9.964486,10.243982,0.055556,20.000000,5.000000,1.343711,1.866424
