chi,dp_norm,coh,stab,rad,size,ratio
0.166667,0.250000,2.000000,11.462812,1.066667,6.000000,0.666667
0.125000,0.008085,1.736842,18.651998,1.576923,13.000000,0.634615
0.076923,0.049672,2.153846,25.259926,1.671429,21.000000,0.682927
0.125000,0.200851,2.270270,23.090079,1.671429,21.000000,0.694215
0.125000,0.151917,2.270270,23.090079,1.671429,21.000000,0.694215
0.055556,0.359287,1.500000,20.135662,1.837945,23.000000,0.600000
0.055556,0.359287,1.500000,20.135662,1.837945,23.000000,0.600000
0.100000,0.053357,2.555556,25.150845,1.676471,17.000000,0.718750
0.100000,0.241573,2.285714,19.055247,1.733333,10.000000,0.695652
0.100000,0.029169,2.555556,25.150845,1.676471,17.000000,0.718750
0.100000,0.241573,2.285714,19.055247,1.733333,10.000000,0.695652
0.100000,0.099671,2.555556,25.150845,1.676471,17.000000,0.718750
0.100000,0.241573,2.285714,19.055247,1.733333,10.000000,0.695652
0.100000,0.043698,2.807692,17.011321,1.941538,26.000000,0.737374
0.100000,0.241573,2.285714,19.055247,1.733333,10.000000,0.695652
0.142857,0.339236,2.142857,18.562309,1.285714,7.000000,0.681818
0.142857,0.074960,1.750000,21.197616,1.377778,10.000000,0.636364
0.090909,0.136587,1.520000,21.910876,1.582418,14.000000,0.603175
0.090909,0.434978,3.833333,16.822779,1.581818,11.000000,0.793103
0.043478,0.342866,2.884615,17.399756,1.965812,27.000000,0.742574
0.076923,0.549266,4.600000,16.907686,2.128205,13.000000,0.821429
0.166667,0.314049,1.571429,13.892628,1.607143,8.000000,0.611111
0.166667,0.316566,10.000000,22.340665,1.400000,6.000000,0.909091
0.071429,0.161699,3.800000,13.257842,1.752381,15.000000,0.791667
0.071429,0.136587,1.520000,21.910876,1.582418,14.000000,0.603175
0.125000,0.233995,1.153846,16.781142,1.500000,8.000000,0.535714
0.125000,0.012048,1.833333,23.376836,1.400000,11.000000,0.647059
0.250000,0.018267,2.370370,20.396378,1.822511,22.000000,0.703297
0.125000,0.079899,3.800000,10.302639,1.783333,16.000000,0.791667
0.062500,0.084246,2.740741,21.907058,1.811594,24.000000,0.732673
0.062500,0.169971,4.200000,16.057263,1.750000,16.000000,0.807692
0.062500,0.169971,4.200000,16.057263,1.750000,16.000000,0.807692
0.062500,0.044357,2.740741,21.907058,1.811594,24.000000,0.732673
0.062500,0.169971,4.200000,16.057263,1.750000,16.000000,0.807692
0.062500,0.095153,2.740741,21.907058,1.811594,24.000000,0.732673
0.125000,0.418216,1.571429,13.892628,1.607143,8.000000,0.611111
0.125000,0.223839,3.454545,18.106868,1.739130,23.000000,0.775510
0.090909,0.734221,1.545455,15.385974,1.763636,11.000000,0.607143
0.090909,0.295226,3.115385,20.250570,1.742754,24.000000,0.757009
0.250000,0.052632,3.000000,17.017018,1.000000,4.000000,0.750000
0.250000,0.022360,1.400000,20.633314,1.833992,23.000000,0.583333
0.043478,0.092320,3.400000,21.816755,1.788360,28.000000,0.772727
0.043478,0.022360,1.400000,20.633314,1.833992,23.000000,0.583333
0.100000,0.068471,1.390244,20.870202,1.851449,24.000000,0.581633
0.055556,0.659932,3.769231,19.728801,1.784314,18.000000,0.790323
0.055556,0.160954,2.628571,26.205532,1.833333,28.000000,0.724409
0.250000,0.155489,1.812500,16.966193,1.835165,14.000000,0.644444
0.055556,0.659932,3.769231,19.728801,1.784314,18.000000,0.790323
0.055556,0.153870,2.628571,26.205532,1.833333,28.000000,0.724409
0.055556,0.659932,3.769231,19.728801,1.784314,18.000000,0.790323
0.055556,0.165285,2.628571,26.205532,1.833333,28.000000,0.724409
0.250000,0.316024,1.611111,18.703143,1.835165,14.000000,0.617021
0.058824,1.000000,1.791667,9.445339,1.750000,17.000000,0.641791
0.058824,0.195879,3.636364,11.913011,1.838235,17.000000,0.784314
0.111111,0.267834,1.400000,20.633314,1.833992,23.000000,0.583333
0.166667,0.009399,1.944444,21.789824,1.858696,24.000000,0.660377
