thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,theta,stability_bin,pre_E_total,post_E_total
2,0.806168,0.000000,24.337180,0.000000,11.007255,66.141107,289.345785,2627.386667,3.024432,9.153089,1.512216,4.576544,0.090909,110.000000,0.000000,0.000000,0.340570,3.440544
2,24.367209,0.000000,17.262371,0.000000,24.367209,59.066298,569.595556,2627.386667,3.154432,9.153089,1.577216,4.576544,0.090909,110.000000,0.000000,0.000000,0.806747,3.402001
2,1.599602,0.000000,-20.074497,0.000000,1.599602,20.074497,57.619898,84.777778,3.791667,7.454083,1.895833,3.727041,0.166667,110.000000,0.000000,0.000000,0.151071,0.254276
2,113.751755,0.000000,4.885881,0.000000,113.751755,45.281283,2795.040000,160.666667,4.262626,12.621846,2.131313,6.310923,0.111111,110.000000,0.000000,0.000000,3.753969,0.448192
2,101.627306,0.000000,24.351519,0.000000,101.627306,64.746922,2795.040000,160.666667,4.262626,12.621846,2.131313,6.310923,0.111111,110.000000,0.000000,0.000000,3.753969,0.448192
2,110.854871,0.000000,3.587967,0.000000,110.854871,10.715460,2754.720000,342.388206,7.486906,11.723143,3.743453,5.861571,0.111111,40.000000,0.000000,0.000000,3.564500,0.652380
2,-1.732174,0.000000,0.673739,0.000000,12.074960,13.629688,189.562500,241.538194,8.281988,11.256531,4.140994,5.628266,0.111111,40.000000,0.000000,0.000000,0.342429,0.521580
2,75.393162,0.000000,-5.404262,0.000000,76.394124,5.404262,1985.375000,156.040869,1.208333,10.473244,0.604167,5.236622,0.125000,190.000000,0.000000,0.000000,2.265482,0.398495
2,108.600286,0.000000,-8.580542,0.000000,108.600286,8.580542,2685.110625,156.040869,7.294413,10.473244,3.647206,5.236622,0.111111,40.000000,0.000000,0.000000,3.474232,0.398495
2,86.301555,0.000000,6.764246,0.000000,86.301555,7.539180,2041.375000,342.388206,1.583333,11.723143,0.791667,5.861571,0.111111,190.000000,0.000000,0.000000,2.593168,0.652380
2,-18.852078,0.000000,-27.903296,0.000000,18.852078,27.903296,62.229167,39.986607,9.948171,11.671559,4.974086,5.835780,0.166667,40.000000,0.000000,0.000000,0.218473,0.285069
2,-20.132092,0.000000,-29.146138,0.000000,20.132092,29.146138,62.229167,39.986607,9.948171,11.671559,4.974086,5.835780,0.166667,40.000000,0.000000,0.000000,0.218473,0.285069
2,-8.966533,0.000000,-20.499174,0.000000,8.966533,20.499174,21.625000,34.237500,10.345678,11.711386,5.172839,5.855693,0.250000,50.000000,0.000000,5.000000,0.233398,0.281920
2,-4.647028,0.000000,-17.834131,0.000000,43.400722,55.271739,1025.694444,672.635742,10.697482,12.993091,5.348741,6.496546,0.076923,50.000000,0.000000,5.000000,0.489687,1.080024
2,-5.730104,0.000000,-13.216471,0.000000,42.317645,59.889399,1025.694444,672.635742,10.697482,12.993091,5.348741,6.496546,0.076923,50.000000,0.000000,5.000000,0.490336,1.080024
2,-24.092623,0.000000,3.165674,0.000000,28.048403,34.271934,488.960000,301.168367,10.040886,12.390610,5.020443,6.195305,0.250000,90.000000,0.000000,5.000000,0.377064,0.625994
2,18.672274,0.000000,7.783334,0.000000,18.672274,38.889595,686.974444,301.168367,10.468107,12.390610,5.234053,6.195305,0.083333,50.000000,0.000000,5.000000,1.057923,0.625994
2,-2.840313,0.000000,-18.504857,0.000000,45.207437,54.601013,1025.694444,672.635742,10.697482,12.993091,5.348741,6.496546,0.076923,50.000000,0.000000,5.000000,0.489687,1.080024
2,-4.106675,0.000000,2.494947,0.000000,48.034351,33.601208,488.960000,301.168367,10.040886,12.390610,5.020443,6.195305,0.250000,90.000000,0.000000,5.000000,0.377064,0.625994
2,5.265910,0.000000,-20.622594,0.000000,5.265910,20.622594,87.190625,66.674556,8.422670,13.244953,4.211335,6.622476,0.200000,140.000000,0.000000,0.000000,0.274709,0.348354
2,93.225253,0.000000,-129.286997,0.000000,93.225253,129.286997,2630.720000,460.445556,7.161836,16.257675,3.580918,8.128838,0.200000,170.000000,0.000000,0.000000,3.367547,0.889751
2,107.293951,0.000000,-99.900896,0.000000,107.293951,99.900896,2630.720000,460.445556,7.161836,16.257675,3.580918,8.128838,0.200000,170.000000,0.000000,0.000000,3.406090,0.889751
2,-398.962851,0.000000,-2496.205593,0.000000,398.962851,2496.205593,311.511111,249.620559,19.904599,26.519386,9.952299,13.259693,0.100000,50.000000,0.000000,5.000000,0.790281,0.836978
2,-279.666414,0.000000,-2496.205593,0.000000,279.666414,2496.205593,311.511111,249.620559,19.904599,26.519386,9.952299,13.259693,0.100000,50.000000,0.000000,5.000000,0.790281,0.836978
2,-11.234838,0.000000,-447.884147,0.000000,16.741476,447.884147,96.187500,44.788415,12.844287,19.591492,6.422143,9.795746,0.111111,70.000000,0.000000,5.000000,0.333395,0.445079
2,-149.455391,0.000000,-397.434320,0.000000,149.455391,397.434320,46.551111,39.743432,18.342831,21.294531,9.171416,10.647265,0.111111,50.000000,0.000000,5.000000,0.419963,0.475020
2,-458.587531,0.000000,-2496.205593,0.000000,458.587531,2496.205593,311.511111,249.620559,19.904599,26.519386,9.952299,13.259693,0.100000,50.000000,0.000000,5.000000,0.790281,0.836978
2,-2353.582281,0.000000,-778.798962,0.000000,2353.582281,778.798962,302.932618,77.879896,20.989048,52.660588,10.494524,26.330294,0.083333,290.000000,0.000000,10.000000,0.810806,1.150165
2,-18.028224,0.000000,-6523.612444,0.000000,155.744750,6523.612444,893.997222,652.361244,16.312801,32.050950,8.156401,16.025475,0.200000,330.000000,0.000000,5.000000,1.426332,1.455307
2,-2901.728481,0.000000,-778.798962,0.000000,2901.728481,778.798962,302.932618,77.879896,20.989048,52.660588,10.494524,26.330294,0.083333,290.000000,0.000000,10.000000,0.810806,1.150165
2,-1838.464484,0.000000,-778.798962,0.000000,1838.464484,778.798962,302.932618,77.879896,20.989048,52.660588,10.494524,26.330294,0.083333,290.000000,0.000000,10.000000,0.810806,1.150165
