pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
-948.647872,0.000000,-823467099.669615,0.000000,948.647872,823467099.669615,76.623056,59.522090,27.873703,34.455310,13.936851,17.227655,0.125000,150.000000,10.000000,0.801323,0.856609
3.779638,0.000000,-13968173.157892,0.000000,3.973466,13968173.157892,2068.375000,125.654321,1.571429,36.771235,0.785714,18.385617,0.166667,830.000000,0.000000,0.260624,1.116705
-10554.117350,0.000000,-531551549209.296509,0.000000,10554.117350,531551549209.296509,178.091716,81.194171,31.333302,43.402284,15.666651,21.701142,0.125000,280.000000,15.000000,1.038678,0.979009
-36677.443376,0.000000,-1989706746869.896240,0.000000,36677.443376,1989706746869.896240,96.880000,85.050614,29.129515,31.278580,14.564758,15.639290,0.125000,360.000000,10.000000,0.815129,0.961120
-22427699973.436272,0.000000,-2838048968876.390625,0.000000,22427699973.436272,2838048968876.390625,95.157133,73.218473,30.843767,35.119662,15.421883,17.559831,0.125000,80.000000,15.000000,1.377120,0.847047
-23122301096.429848,0.000000,-2874211098876.937012,0.000000,23122301096.429848,2874211098876.937012,95.157133,73.218473,30.843767,35.119662,15.421883,17.559831,0.125000,80.000000,15.000000,0.992962,1.122313
-140128375427.581238,0.000000,-161458888958686.937500,0.000000,140128375427.581238,161458888958686.937500,240.893480,254.283737,45.910771,50.855264,22.955385,25.427632,0.076923,80.000000,20.000000,2.033975,2.010710
-139409239049.412445,0.000000,-158477066724725.093750,0.000000,139409239049.412445,158477066724725.093750,240.893480,254.283737,45.910771,50.855264,22.955385,25.427632,0.076923,80.000000,20.000000,1.542344,1.597926
-503177447802120.250000,0.000000,-45041827018366872.000000,0.000000,503177447802120.250000,45041827018366872.000000,212.234150,186.482084,51.765423,54.064998,25.882711,27.032499,0.071429,60.000000,25.000000,1.883387,1.748414
-488799302876275.812500,0.000000,-45536029479107944.000000,0.000000,488799302876275.812500,45536029479107944.000000,212.234150,186.482084,51.765423,54.064998,25.882711,27.032499,0.071429,60.000000,25.000000,1.559827,1.515622
-34451904031444058112.000000,0.000000,-3537753488896649330688.000000,0.000000,34451904031444058112.000000,3537753488896649330688.000000,290.833662,203.531909,54.520791,57.921614,27.260396,28.960807,0.055556,70.000000,25.000000,2.422236,1.927489
-34216717433321418752.000000,0.000000,-3571767105539557294080.000000,0.000000,34216717433321418752.000000,3571767105539557294080.000000,290.833662,203.531909,54.520791,57.921614,27.260396,28.960807,0.055556,70.000000,25.000000,1.941957,1.678223
72.092662,0.000000,-8336177002735555030548480.000000,0.000000,72.092662,8336177002735555030548480.000000,927.758125,2754.366758,17.206367,53.313682,8.603183,26.656841,0.058824,1210.000000,5.000000,9.630554,14.803867
-135334159307.229095,0.000000,-5789136218506086628458496.000000,0.000000,135334159307.229095,5789136218506086628458496.000000,146.782369,230.125000,40.736750,55.170756,20.368375,27.585378,0.166667,620.000000,20.000000,1.158028,1.521717
108.386016,0.000000,-8490208516393853742219264.000000,0.000000,108.386016,8490208516393853742219264.000000,927.758125,2754.366758,17.206367,53.313682,8.603183,26.656841,0.058824,1210.000000,5.000000,15.187139,17.096894
-75525122954466210873344.000000,0.000000,-104650106629152871486062592.000000,0.000000,75525122954466210873344.000000,104650106629152871486062592.000000,462.973489,289.926169,54.204523,57.846371,27.102261,28.923185,0.055556,140.000000,25.000000,3.650399,2.051389
