pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
-408475103847312.562500,0.000000,-9894968012610296.000000,0.000000,408475103847312.562500,9894968012610296.000000,701.883333,691.243333,76.991395,79.380510,38.495698,39.690255,0.083333,20.000000,35.000000,4.960463,4.804536
-495843629893324.750000,0.000000,-9312182883094406.000000,0.000000,495843629893324.750000,9312182883094406.000000,701.883333,691.243333,76.991395,79.380510,38.495698,39.690255,0.083333,20.000000,35.000000,7.479945,7.086472
-462487040073395.375000,0.000000,-9659909823294936.000000,0.000000,462487040073395.375000,9659909823294936.000000,701.883333,691.243333,76.991395,79.380510,38.495698,39.690255,0.083333,20.000000,35.000000,6.704615,6.386022
-10.909537,0.000000,-160.616933,0.000000,10.909537,160.616933,35.312500,28.800000,76.353291,89.211973,38.176645,44.605986,0.200000,260.000000,35.000000,1.579605,1.819455
-39111324163157384.000000,0.000000,-63316355100633677824.000000,0.000000,39111324163157384.000000,63316355100633677824.000000,854.447124,1309.296875,83.254767,87.609648,41.627384,43.804824,0.083333,300.000000,40.000000,5.564599,6.988813
-32691127255331720.000000,0.000000,-61665441150823022592.000000,0.000000,32691127255331720.000000,61665441150823022592.000000,854.447124,1309.296875,83.254767,87.609648,41.627384,43.804824,0.083333,300.000000,40.000000,8.121089,9.855952
-36541536164949672.000000,0.000000,-58985665704239316992.000000,0.000000,36541536164949672.000000,58985665704239316992.000000,854.447124,1309.296875,83.254767,87.609648,41.627384,43.804824,0.083333,300.000000,40.000000,7.341859,8.992587
-391873953303682973066804068352.000000,0.000000,-95750164657781136339997628039168.000000,0.000000,391873953303682973066804068352.000000,95750164657781136339997628039168.000000,333.539876,548.183240,54.062586,57.732876,27.031293,28.866438,0.111111,30.000000,25.000000,38.951866,19.403335
-628322378938379678151167967232.000000,0.000000,-93564691711468867019149909426176.000000,0.000000,628322378938379678151167967232.000000,93564691711468867019149909426176.000000,333.539876,548.183240,54.062586,57.732876,27.031293,28.866438,0.111111,30.000000,25.000000,38.780273,19.127912
0.000000,0.000000,15.121877,0.000000,0.000000,15.303025,51.312500,160.000000,0.000000,9.875000,0.000000,4.937500,0.250000,360.000000,0.000000,0.000000,1.409224
7.721651,0.000000,1679.039726,0.000000,36.861587,1679.039726,226.687500,203.888889,8.758333,26.869589,4.379167,13.434795,0.250000,150.000000,0.000000,1.913003,1.484102
1346.224112,0.000000,1860.586855,0.000000,1369.103931,1860.586855,14430.312500,169.283951,3.600000,19.298458,1.800000,9.649229,0.200000,240.000000,0.000000,88.769957,0.621691
-15.815340,0.000000,1732.111766,0.000000,15.815340,1732.111766,226.687500,203.888889,8.758333,26.869589,4.379167,13.434795,0.250000,150.000000,0.000000,0.355167,0.963354
-1.641896,0.000000,9.662232,0.000000,8.981072,9.662232,131.262222,628.921875,6.805556,18.606268,3.402778,9.303134,0.200000,240.000000,0.000000,0.539344,5.374549
-10.492283,0.000000,-1426.155459,0.000000,10.492283,1426.155459,256.000000,746.166667,10.200000,32.754220,5.100000,16.377110,0.250000,320.000000,5.000000,0.296083,4.976919
22.712947,0.000000,-3.655586,0.000000,22.712947,8.691639,109.142222,207.739796,15.981025,26.082874,7.990512,13.041437,0.200000,170.000000,5.000000,1.000881,1.119486
58.209920,0.000000,-2.878587,0.000000,58.209920,7.914640,564.234375,207.739796,19.406268,26.082874,9.703134,13.041437,0.200000,80.000000,5.000000,4.834413,1.185818
-5.218294,0.000000,-1381.024875,0.000000,11.477837,1381.024875,256.000000,746.166667,10.200000,32.754220,5.100000,16.377110,0.250000,320.000000,5.000000,0.384000,5.377487
1.713453,0.000000,52.978824,0.000000,4.510932,52.978824,284.111111,108.480000,7.906250,28.618938,3.953125,14.309469,0.200000,320.000000,0.000000,1.053052,0.769742
-71.890051,0.000000,8483.670520,0.000000,71.890051,8483.670520,603.822222,57.500000,7.643333,24.375382,3.821667,12.187691,0.200000,340.000000,0.000000,2.933818,0.716068
-21.757521,0.000000,110339.301215,0.000000,23.011908,111209.430953,55.222222,131.750000,21.345276,33.104373,10.672638,16.552187,0.200000,260.000000,10.000000,0.503407,1.614658
-1074.688225,0.000000,112372.945759,0.000000,1074.688225,113243.075497,379.000000,131.750000,30.904425,33.104373,15.452212,16.552187,0.166667,50.000000,15.000000,2.555970,1.462635
10.101044,0.000000,1275.838927,0.000000,14.152841,1275.838927,126.360000,63.850340,22.693639,42.278607,11.346819,21.139304,0.142857,270.000000,10.000000,1.018999,0.943362
-1556.493814,0.000000,-5172.419084,0.000000,1556.493814,16367.853679,69.162540,70.340277,39.088042,37.955959,19.544021,18.977979,0.142857,90.000000,15.000000,1.391671,1.351217
-1780.263076,0.000000,-6164.116615,0.000000,1780.263076,17359.551210,69.162540,70.340277,39.088042,37.955959,19.544021,18.977979,0.142857,90.000000,15.000000,1.416467,1.371952
193.093698,0.000000,1424.803974,0.000000,193.093698,1424.803974,2327.312500,31.979167,3.750000,59.410569,1.875000,29.705284,0.200000,1070.000000,0.000000,11.167506,1.249808
-251594580.836137,0.000000,2231611530845.689941,0.000000,251594580.836137,2231611530845.689941,156.478093,54.207111,56.061128,63.779465,28.030564,31.889732,0.071429,140.000000,25.000000,1.763585,1.455438
-182001965.269663,0.000000,2331545046955.528809,0.000000,182001965.269663,2331545046955.528809,156.478093,54.207111,56.061128,63.779465,28.030564,31.889732,0.071429,140.000000,25.000000,1.753226,1.453500
36245576328.383629,0.000000,39716511295646266818560.000000,0.000000,36245576328.383629,39716511295646266818560.000000,59.415243,64.591837,51.514366,73.951080,25.757183,36.975540,0.125000,390.000000,25.000000,1.143879,1.622887
52249391025.612846,0.000000,42018813635869754261504.000000,0.000000,52249391025.612846,42018813635869754261504.000000,59.415243,64.591837,51.514366,73.951080,25.757183,36.975540,0.125000,390.000000,25.000000,1.207515,1.665543
4856209595586983298596864.000000,0.000000,85430901075513520961359970304.000000,0.000000,4856209595586983298596864.000000,85430901075513520961359970304.000000,75.424543,58.048001,72.655208,81.012822,36.327604,40.506411,0.125000,180.000000,35.000000,1.662797,1.747072
3428884568312091311603712.000000,0.000000,83569627939889917767872151552.000000,0.000000,3428884568312091311603712.000000,83569627939889917767872151552.000000,75.424543,58.048001,72.655208,81.012822,36.327604,40.506411,0.125000,180.000000,35.000000,1.729584,1.778627
2526160412.056960,0.000000,14562334842333336427016610327255822827893293056.000000,0.000000,6893378821.441856,14562334842333336427016610327255822827893293056.000000,160.152017,420.261350,76.796404,89.933683,38.398202,44.966842,0.062500,1250.000000,35.000000,2.159556,3.516567
83292073854857052274740019100385280.000000,0.000000,14330673205317938835018322046053202581790916608.000000,0.000000,83292073854857052274740019100385280.000000,14330673205317938835018322046053202581790916608.000000,217.839369,117.976533,73.563451,81.655376,36.781726,40.827688,0.142857,310.000000,35.000000,2.274146,2.128817
