thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,theta,stability_bin,pre_E_total,post_E_total
0,0.000000,0.000000,2.831079,0.000000,0.000000,2.831079,65.978306,66.673469,0.000000,0.916667,0.000000,0.458333,0.166667,60.000000,0.000000,0.000000,0.000000,0.000000
0,12.185344,0.000000,6.613016,0.000000,12.185344,6.613016,296.982222,133.342404,1.727273,1.888889,0.863636,0.944444,0.125000,110.000000,0.000000,0.000000,0.388548,0.209543
0,6.180646,0.000000,5.958671,0.000000,6.180646,5.958671,144.888889,115.999663,1.833333,1.750000,0.916667,0.875000,0.166667,170.000000,0.000000,0.000000,0.224590,0.187030
0,28.572683,0.000000,14.649416,0.000000,28.572683,14.649416,406.194444,41.604167,1.857143,2.309524,0.928571,1.154762,0.142857,60.000000,0.000000,0.000000,0.542102,0.096535
0,5.463867,0.000000,5.458833,0.000000,5.463867,5.458833,107.853234,104.925620,2.100000,2.288889,1.050000,1.144444,0.100000,30.000000,0.000000,0.000000,0.171174,0.171424
0,12.580887,0.000000,0.000000,0.000000,12.580887,0.000000,42.131378,0.000000,1.976190,0.000000,0.988095,0.000000,0.166667,30.000000,0.000000,0.000000,0.090854,0.000000
0,2.051866,0.000000,1.174182,0.000000,2.051866,1.174182,47.857143,27.163265,1.924242,1.363636,0.962121,0.681818,0.166667,30.000000,0.000000,0.000000,0.099631,0.000000
0,11.888552,0.000000,7.163901,0.000000,11.888552,7.163901,276.166667,58.111111,2.166667,2.885714,1.083333,1.442857,0.166667,30.000000,0.000000,0.000000,0.372019,0.138996
0,13.997390,0.000000,5.924731,0.000000,13.997390,5.924731,276.166667,58.111111,2.166667,2.885714,1.083333,1.442857,0.166667,30.000000,0.000000,0.000000,0.411523,0.138996
0,10.207929,0.000000,-1.380821,0.000000,13.172829,1.380821,45.536674,24.099174,1.920635,1.111111,0.960317,0.555556,0.142857,30.000000,0.000000,0.000000,0.095794,0.000000
0,5.456282,0.000000,1.310530,0.000000,5.456282,1.310530,117.022959,29.296875,1.777778,1.166667,0.888889,0.583333,0.125000,250.000000,0.000000,0.000000,0.186046,0.000000
0,1.907737,0.000000,2.260310,0.000000,1.907737,2.260310,48.125000,49.463542,2.200000,2.000000,1.100000,1.000000,0.200000,250.000000,0.000000,0.000000,0.102903,0.102624
0,2.948990,0.000000,2.248441,0.000000,2.948990,2.248441,34.747122,32.000000,1.933333,0.875000,0.966667,0.437500,0.166667,190.000000,0.000000,0.000000,0.080626,0.000000
0,0.000000,0.000000,1.638370,0.000000,0.000000,1.638370,56.000000,36.010417,0.000000,2.166667,0.000000,1.083333,0.250000,420.000000,0.000000,0.000000,0.000000,0.089114
0,2.439443,0.000000,1.976020,0.000000,2.439443,1.976020,59.375000,44.000000,2.000000,1.090909,1.000000,0.545455,0.200000,280.000000,0.000000,0.000000,0.116040,0.000000
0,1.322053,0.000000,2.596908,0.000000,1.322053,2.596908,43.990753,58.693878,1.566667,2.290909,0.783333,1.145455,0.200000,30.000000,0.000000,0.000000,0.067711,0.121413
0,1.913252,0.000000,6.596073,0.000000,1.913252,6.596073,56.888889,102.042500,1.968254,1.176471,0.984127,0.588235,0.166667,490.000000,0.000000,0.000000,0.111321,0.000000
0,22.631843,0.000000,14.469372,0.000000,22.631843,14.469372,347.363698,171.612073,1.368217,2.250000,0.684109,1.125000,0.166667,80.000000,0.000000,0.000000,0.471113,0.252277
0,20.419321,0.000000,12.594888,0.000000,20.419321,12.594888,384.085895,209.749247,1.593707,2.176471,0.796854,1.088235,0.058824,80.000000,0.000000,0.000000,0.517568,0.297844
0,6.444955,0.000000,5.669785,0.000000,6.444955,5.669785,60.962870,62.451389,1.625000,0.941176,0.812500,0.470588,0.125000,80.000000,0.000000,0.000000,0.110167,0.000000
0,1.965793,0.000000,4.600803,0.000000,3.194141,4.600803,93.937500,38.888889,3.028571,2.071429,1.514286,1.035714,0.250000,400.000000,0.000000,0.000000,0.088919,0.000000
0,17.472653,0.000000,10.599619,0.000000,17.472653,10.599619,294.982846,146.595636,2.381038,3.071429,1.190519,1.535714,0.076923,80.000000,0.000000,0.000000,0.423525,0.238793
0,17.478346,0.000000,10.622882,0.000000,17.478346,10.622882,294.982846,146.595636,2.381038,3.071429,1.190519,1.535714,0.076923,80.000000,0.000000,0.000000,0.423525,0.238793
0,17.623019,0.000000,11.668601,0.000000,17.623019,11.668601,290.527160,170.158136,1.034884,1.941176,0.517442,0.970588,0.071429,80.000000,0.000000,0.000000,0.393537,0.248122
0,3.237489,0.000000,4.624066,0.000000,4.465837,4.624066,93.937500,38.888889,3.028571,2.071429,1.514286,1.035714,0.250000,400.000000,0.000000,0.000000,0.088919,0.000000
0,1.680170,0.000000,4.340481,0.000000,1.680170,4.340481,53.469955,93.463750,1.200000,1.636364,0.600000,0.818182,0.111111,80.000000,0.000000,0.000000,0.061463,0.146455
0,5.268800,0.000000,6.215425,0.000000,5.268800,6.215425,126.878893,92.995463,1.312500,2.340909,0.656250,1.170455,0.062500,50.000000,0.000000,0.000000,0.135806,0.161686
0,4.670983,0.000000,9.152713,0.000000,4.670983,9.152713,91.063750,190.970254,1.436364,2.130435,0.718182,1.065217,0.100000,50.000000,0.000000,0.000000,0.140661,0.289924
0,7.262378,0.000000,13.733727,0.000000,7.262378,13.733727,106.131149,268.734375,2.807692,1.564103,1.403846,0.782051,0.200000,110.000000,0.000000,0.000000,0.180846,0.000000
0,7.161792,0.000000,7.412996,0.000000,7.161792,7.412996,118.363364,130.843448,2.170846,2.292929,1.085423,1.146465,0.045455,90.000000,0.000000,0.000000,0.190099,0.207624
0,7.194297,0.000000,12.785346,0.000000,7.194297,12.785346,106.131149,268.734375,2.807692,1.564103,1.403846,0.782051,0.200000,110.000000,0.000000,0.000000,0.180846,0.000000
0,10.596435,0.000000,12.592732,0.000000,10.596435,12.592732,100.414541,142.927459,2.117816,2.188034,1.058908,1.094017,0.083333,90.000000,0.000000,0.000000,0.166801,0.222053
0,6.434659,0.000000,6.757629,0.000000,6.434659,6.757629,115.775510,98.960000,1.258824,2.120000,0.629412,1.060000,0.117647,310.000000,0.000000,0.000000,0.140084,0.164469
0,12.431215,0.000000,11.433749,0.000000,12.431215,11.433749,109.877551,91.791111,2.083333,2.153846,1.041667,1.076923,0.125000,780.000000,0.000000,0.000000,0.173557,0.155894
0,3.651472,0.000000,3.784781,0.000000,3.651472,3.784781,64.056302,73.960000,2.034483,1.120000,1.017241,0.560000,0.142857,160.000000,0.000000,0.000000,0.120215,0.000000
0,13.220803,0.000000,11.610585,0.000000,13.220803,11.610585,156.210257,141.048450,1.743590,2.065934,0.871795,1.032967,0.076923,150.000000,0.000000,0.000000,0.232622,0.218597
0,4.325020,0.000000,3.928119,0.000000,4.337867,3.928119,96.341285,84.964550,1.450000,2.342857,0.725000,1.171429,0.200000,80.000000,0.000000,0.000000,0.128995,0.153005
0,3.035973,0.000000,2.789718,0.000000,5.532670,2.789718,87.344443,59.494794,1.166667,1.125000,0.583333,0.562500,0.166667,150.000000,0.000000,0.000000,0.111722,0.000000
0,8.939806,0.000000,7.171370,0.000000,8.939806,7.171370,172.653050,144.863715,1.588745,2.163880,0.794372,1.081940,0.047619,390.000000,0.000000,0.000000,0.244556,0.224168
0,3.955127,0.000000,3.450384,0.000000,3.955127,3.450384,104.539872,71.786389,1.083333,0.935484,0.541667,0.467742,0.083333,240.000000,0.000000,0.000000,0.118070,0.000000
0,17.962733,0.000000,49.886888,0.000000,17.962733,49.886888,340.235068,1668.094003,2.564103,2.971429,1.282051,1.485714,0.043478,460.000000,0.000000,0.000000,0.480802,2.141667
0,7.079818,0.000000,-2.078715,0.000000,7.079818,3.982680,114.027338,100.819293,2.285000,2.185185,1.142500,1.092593,0.041667,310.000000,0.000000,0.000000,0.188211,0.174211
0,18.909267,0.000000,51.538436,0.000000,18.909267,51.538436,340.235068,1668.094003,2.564103,2.971429,1.282051,1.485714,0.043478,460.000000,0.000000,0.000000,0.480802,2.141667
0,10.056847,0.000000,9.966764,0.000000,10.056847,9.966764,123.930917,138.831020,1.650000,2.157895,0.825000,1.078947,0.076923,230.000000,0.000000,0.000000,0.185210,0.220259
0,7.728000,0.000000,5.795803,0.000000,7.728000,5.795803,126.135381,121.426129,1.736957,2.194444,0.868478,1.097222,0.090909,230.000000,0.000000,0.000000,0.189629,0.199900
0,3.750715,0.000000,-9.536034,0.000000,3.750715,9.536034,125.912653,101.225481,2.268519,2.246246,1.134259,1.123123,0.037037,150.000000,0.000000,0.000000,0.204610,0.175235
0,7.282831,0.000000,-3.510025,0.000000,7.282831,12.890197,146.591665,108.517569,2.079922,2.216374,1.039961,1.108187,0.052632,150.000000,0.000000,0.000000,0.231299,0.183445
0,10.678943,0.000000,17.947129,0.000000,10.678943,34.347352,155.670902,1835.568194,2.898601,3.061728,1.449301,1.530864,0.045455,720.000000,0.000000,0.000000,0.243030,2.362387
