pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,stability_bin,pre_E_total,post_E_total
0.000000,0.000000,3.753102,0.000000,0.000000,3.753102,6857.300000,69.688889,0.000000,2.400000,0.000000,1.200000,0.200000,10.000000,0.000000,0.000000,0.202722
0.000000,0.000000,6.645991,0.000000,0.000000,6.645991,6924.500000,136.888889,0.000000,2.200000,0.000000,1.100000,0.200000,10.000000,0.000000,0.000000,0.280466
0.000000,0.000000,8.653984,0.000000,0.000000,8.653984,71.555556,202.938776,0.000000,4.443750,0.000000,2.221875,0.200000,90.000000,0.000000,0.000000,0.347534
3.377213,0.000000,12.380477,0.000000,3.377213,12.380477,81.031746,265.000000,1.857143,3.233571,0.928571,1.616786,0.142857,80.000000,0.000000,0.175889,0.405660
3.066986,0.000000,5.583204,0.000000,7.550349,17.232740,174.800000,149.421488,13.434155,11.130630,6.717078,5.565315,0.200000,120.000000,5.000000,0.284483,0.413453
41.040658,0.000000,21.390334,0.000000,41.040658,21.390334,940.642857,324.000000,4.666209,10.370958,2.333104,5.185479,0.200000,210.000000,0.000000,1.259892,0.613059
-0.768584,0.000000,5.260707,0.000000,3.714779,16.910243,174.800000,149.421488,13.434155,11.130630,6.717078,5.565315,0.200000,120.000000,5.000000,0.284483,0.413453
0.000000,0.000000,21.067836,0.000000,0.000000,21.067836,190.696051,324.000000,0.000000,10.370958,0.000000,5.185479,0.200000,300.000000,0.000000,0.000000,0.613059
21.716114,0.000000,22.301924,0.000000,21.716114,22.301924,423.444444,380.988662,9.705161,9.963001,4.852580,4.981500,0.083333,320.000000,0.000000,0.750438,0.672641
-0.820438,0.000000,0.966544,0.000000,3.301014,10.940851,118.000000,58.156181,11.235413,20.518330,5.617706,10.259165,0.142857,230.000000,5.000000,0.370956,0.484837
12.377543,0.000000,145.570420,0.000000,12.377543,145.570420,197.777778,105.313067,9.503502,21.475604,4.751751,10.737802,0.250000,800.000000,0.000000,0.437576,0.563883
4.179919,0.000000,-10.909884,0.000000,4.179919,45.209413,67.698413,147.658550,8.647429,25.386364,4.323715,12.693182,0.200000,980.000000,0.000000,0.258014,0.694736
34.977066,0.000000,-12944.268498,0.000000,34.977066,12944.268498,618.930892,1071.228435,20.078236,26.431738,10.039118,13.215869,0.038462,160.000000,10.000000,1.167171,1.876024
0.000000,0.000000,-10532.953616,0.000000,0.000000,10532.953616,167.940496,1071.228435,0.000000,26.431738,0.000000,13.215869,0.200000,1230.000000,0.000000,0.000000,1.876024
-456.994035,0.000000,-3589434.807229,0.000000,456.994035,3589434.807229,84.552469,93.662500,25.149209,29.832796,12.574604,14.916398,0.090909,150.000000,10.000000,0.572056,0.712550
1.749275,0.000000,3.117134,0.000000,1.874710,3.117134,90.811539,83.132748,1.161905,3.638368,0.580952,1.819184,0.071429,60.000000,0.000000,0.080200,0.174238
-0.180324,0.000000,3.815406,0.000000,0.180324,3.815406,151.000778,120.662908,0.828571,3.237374,0.414286,1.618687,0.071429,60.000000,0.000000,0.016571,0.211579
0.758808,0.000000,1.514961,0.000000,0.884242,1.514961,64.246914,39.812500,1.228571,3.880556,0.614286,1.940278,0.200000,60.000000,0.000000,0.049135,0.124823
1.267193,0.000000,1.912876,0.000000,1.392627,1.912876,75.496914,47.562500,1.228571,3.635556,0.614286,1.817778,0.200000,60.000000,0.000000,0.063739,0.129871
