chi,dp_norm,coh,stab,rad,size,ratio
0.222222,0.645280,2.142857,11.698367,1.464286,8.000000,0.681818
0.222222,0.604772,2.980769,14.450531,2.043189,43.000000,0.748792
0.111111,0.054545,2.777778,14.768583,1.673203,18.000000,0.735294
0.052632,0.163303,9.583333,22.428991,1.716749,29.000000,0.905512
0.052632,0.162281,9.583333,22.428991,1.716749,29.000000,0.905512
0.076923,0.132551,2.076923,15.342450,1.833333,13.000000,0.675000
0.090909,1.000000,2.071429,15.644539,1.743590,13.000000,0.674419
0.090909,1.000000,1.555556,20.314688,1.575758,12.000000,0.608696
0.083333,1.000000,1.555556,20.314688,1.575758,12.000000,0.608696
0.083333,0.133681,1.941176,16.979823,1.885714,15.000000,0.660000
0.111111,1.000000,2.000000,12.439177,1.511111,10.000000,0.666667
0.111111,0.381570,1.750000,11.086323,1.416667,9.000000,0.636364
0.125000,0.285208,7.555556,21.639700,1.784314,34.000000,0.883117
0.125000,1.000000,2.000000,6.314563,1.142857,8.000000,0.666667
0.142857,0.130208,1.558140,12.185062,1.807971,24.000000,0.609091
0.100000,0.573853,1.615385,12.934477,1.533333,10.000000,0.617647
0.100000,0.130208,1.558140,12.185062,1.807971,24.000000,0.609091
0.125000,1.000000,2.000000,6.314563,1.142857,8.000000,0.666667
0.125000,0.286014,7.555556,21.639700,1.784314,34.000000,0.883117
0.045455,0.332448,7.150000,22.687957,1.784874,35.000000,0.877301
0.045455,0.073727,1.827586,12.064190,1.865801,22.000000,0.646341
0.045455,0.073727,1.827586,12.064190,1.865801,22.000000,0.646341
0.045455,0.332377,7.150000,22.687957,1.784874,35.000000,0.877301
0.125000,0.479461,1.666667,14.085454,1.545455,11.000000,0.625000
0.200000,0.497151,1.750000,16.534016,1.377778,10.000000,0.636364
0.090909,0.917861,14.666667,21.715329,1.731034,30.000000,0.936170
0.090909,0.315171,2.666667,20.877707,1.563636,11.000000,0.727273
0.043478,0.574042,1.488889,12.404129,1.830040,23.000000,0.598214
0.043478,0.929818,14.900000,21.838236,1.786096,34.000000,0.937107
0.090909,0.917427,14.666667,21.715329,1.731034,30.000000,0.936170
0.090909,0.315171,2.666667,20.877707,1.563636,11.000000,0.727273
0.125000,0.044776,2.500000,27.439043,1.464286,8.000000,0.714286
0.125000,0.902303,3.148148,15.801486,2.013228,28.000000,0.758929
0.090909,0.917861,14.666667,21.715329,1.731034,30.000000,0.936170
0.090909,0.197358,2.666667,20.877707,1.563636,11.000000,0.727273
0.043478,0.574042,1.488889,12.404129,1.830040,23.000000,0.598214
0.043478,0.929468,14.900000,21.838236,1.786096,34.000000,0.937107
0.090909,0.917427,14.666667,21.715329,1.731034,30.000000,0.936170
0.090909,0.197358,2.666667,20.877707,1.563636,11.000000,0.727273
0.125000,0.047619,2.500000,27.439043,1.464286,8.000000,0.714286
0.125000,0.902303,3.148148,15.801486,2.013228,28.000000,0.758929
0.250000,0.173532,2.666667,12.960732,1.856209,18.000000,0.727273
0.066667,0.346606,1.736842,19.312033,1.885714,15.000000,0.634615
0.076923,1.000000,1.409091,10.933678,1.666667,13.000000,0.584906
0.076923,0.280942,2.473684,15.410074,1.772059,17.000000,0.712121
0.100000,0.024390,2.166667,20.043290,1.422222,10.000000,0.684211
0.100000,0.565722,1.590909,12.951699,1.893333,25.000000,0.614035
0.166667,0.331226,3.875000,15.951896,1.808333,16.000000,0.794872
0.166667,0.037037,2.666667,13.496712,1.533333,6.000000,0.727273
0.142857,0.161589,1.871795,16.975418,1.981538,26.000000,0.651786
0.066667,0.402452,1.630435,13.728405,1.886154,26.000000,0.619835
0.066667,0.143927,1.320000,23.793829,1.885714,15.000000,0.568966
0.125000,0.191564,1.871795,16.297499,1.981538,26.000000,0.651786
0.142857,0.455103,1.941176,16.116057,1.885714,15.000000,0.660000
0.125000,0.191564,1.871795,16.297499,1.981538,26.000000,0.651786
0.100000,0.041667,2.166667,21.524858,1.422222,10.000000,0.684211
0.100000,0.402452,1.630435,13.728405,1.886154,26.000000,0.619835
0.142857,0.455103,1.941176,16.116057,1.885714,15.000000,0.660000
0.066667,0.099354,1.434783,24.659842,1.885714,15.000000,0.589286
0.066667,0.060566,1.645833,14.172304,1.891738,27.000000,0.622047
0.250000,0.130706,1.588235,18.636363,1.968254,28.000000,0.613636
0.090909,0.210750,1.871795,16.297499,1.981538,26.000000,0.651786
0.090909,0.210750,1.871795,16.297499,1.981538,26.000000,0.651786
0.142857,0.386703,1.588235,18.636363,1.968254,28.000000,0.613636
0.090909,0.609997,2.315789,16.537141,2.094737,20.000000,0.698413
0.090909,0.023256,1.687500,24.586033,1.563636,11.000000,0.627907
0.058824,0.367023,1.588235,18.636363,1.968254,28.000000,0.613636
0.058824,0.806527,3.600000,13.536855,2.073529,17.000000,0.782609
0.250000,0.015355,2.160714,18.208613,2.348432,42.000000,0.683616
0.071429,1.000000,2.125000,18.063135,1.692308,14.000000,0.680000
0.071429,0.007076,1.120690,16.057631,1.881423,23.000000,0.528455
0.250000,0.470417,2.000000,15.429678,1.333333,4.000000,0.666667
0.250000,0.596340,1.736842,17.821994,1.885714,15.000000,0.634615
0.111111,0.172695,2.576923,8.928071,1.816667,25.000000,0.720430
0.166667,0.479527,1.600000,11.441119,1.466667,6.000000,0.615385
0.166667,0.280000,1.766667,8.186563,1.721053,20.000000,0.638554
0.100000,0.368539,1.842105,17.443283,2.123810,36.000000,0.648148
0.100000,0.588386,1.896552,5.830749,1.809524,22.000000,0.654762
0.166667,0.186611,2.490566,18.634880,2.348485,45.000000,0.713514
0.166667,0.041693,2.913043,10.560498,1.816667,25.000000,0.744444
0.100000,0.548202,1.800000,8.201353,2.087912,14.000000,0.642857
0.100000,0.102736,1.700000,13.925612,1.622222,10.000000,0.629630
0.062500,0.112898,1.191176,16.252820,1.977833,29.000000,0.543624
0.062500,0.012987,2.600000,18.506208,1.725000,16.000000,0.722222
0.100000,0.250467,1.766667,8.186563,1.721053,20.000000,0.638554
0.100000,0.031168,2.615385,11.684926,1.864615,26.000000,0.723404
0.173913,0.371998,2.391304,15.223556,1.691176,17.000000,0.705128
0.050000,0.121139,2.956522,10.929313,1.864615,26.000000,0.747253
0.090909,1.000000,1.882353,14.218300,2.049242,33.000000,0.653061
0.100000,0.467878,1.645833,14.172304,1.891738,27.000000,0.622047
0.055556,0.029663,2.263158,18.310240,1.816993,18.000000,0.693548
0.250000,0.498425,1.680000,18.549272,1.894737,19.000000,0.626866
0.250000,0.565107,6.000000,14.008034,1.000000,4.000000,0.857143
0.142857,0.557147,1.825397,27.991241,1.823529,34.000000,0.646067
0.111111,0.021277,3.750000,14.797195,1.583333,9.000000,0.789474
0.111111,0.000886,1.777778,20.475026,1.666667,9.000000,0.640000
0.142857,0.126287,1.833333,12.706511,1.476190,7.000000,0.647059
0.111111,0.079704,1.851852,20.707612,1.994737,20.000000,0.649351
0.142857,0.129982,1.825397,27.991241,1.823529,34.000000,0.646067
0.111111,0.858288,10.666667,13.169147,1.589744,13.000000,0.914286
0.111111,1.000000,1.882353,14.218300,2.049242,33.000000,0.653061
0.090909,0.496929,1.904762,9.354939,2.071895,18.000000,0.655738
0.111111,0.188549,1.882353,14.218300,2.049242,33.000000,0.653061
0.111111,0.656719,1.454545,13.857993,1.611111,9.000000,0.592593
0.111111,0.848998,1.828125,27.497011,1.833613,35.000000,0.646409
0.111111,0.656719,1.454545,13.857993,1.611111,9.000000,0.592593
0.111111,0.665512,1.828125,27.497011,1.833613,35.000000,0.646409
0.142857,0.181818,2.129032,19.638915,2.188261,43.000000,0.680412
0.142857,0.233776,2.769231,11.998625,1.868946,27.000000,0.734694
0.142857,0.361053,1.857143,26.494133,1.380952,7.000000,0.650000
0.142857,0.347011,1.448276,18.099836,1.894180,28.000000,0.591549
0.045455,0.074180,2.826087,21.262373,1.792208,22.000000,0.738636
0.045455,0.347011,1.448276,18.099836,1.894180,28.000000,0.591549
0.142857,0.214042,2.133333,18.999343,2.176539,42.000000,0.680851
0.100000,0.063798,2.200000,19.769056,1.885081,32.000000,0.687500
0.100000,0.823676,3.166667,18.289724,1.666667,10.000000,0.760000
0.090909,0.739079,2.951613,24.625482,2.166183,53.000000,0.746939
0.090909,0.820001,1.615385,18.126810,1.672727,11.000000,0.617647
0.071429,0.721401,3.101695,23.513340,2.166183,53.000000,0.756198
0.071429,0.770858,3.101695,23.513340,2.166183,53.000000,0.756198
0.090909,0.687450,2.951613,24.625482,2.166183,53.000000,0.746939
0.090909,0.820001,1.615385,18.126810,1.672727,11.000000,0.617647
0.043478,0.304392,2.017241,20.472145,2.051282,39.000000,0.668571
0.076923,1.000000,1.600000,9.707089,1.589744,13.000000,0.615385
0.076923,0.249482,2.309524,19.678054,1.876894,33.000000,0.697842
0.200000,1.000000,1.600000,9.707089,1.589744,13.000000,0.615385
0.071429,0.100000,4.333333,10.830985,1.934066,14.000000,0.812500
0.071429,0.139871,2.254902,20.072852,1.987988,37.000000,0.692771
0.027027,0.062704,1.807692,25.507046,2.161616,45.000000,0.643836
0.027027,0.139871,2.254902,20.072852,1.987988,37.000000,0.692771
0.043478,0.051755,1.491803,19.290838,1.926437,30.000000,0.598684
0.142857,0.545741,2.500000,7.334120,1.285714,7.000000,0.714286
0.142857,1.000000,1.600000,9.707089,1.589744,13.000000,0.615385
0.142857,0.130177,1.787879,25.126186,2.183333,40.000000,0.641304
0.142857,0.185942,2.000000,18.797324,1.333333,7.000000,0.666667
0.142857,0.377949,2.156250,23.593736,2.138427,43.000000,0.683168
0.090909,0.018321,2.379310,18.959798,2.108081,45.000000,0.704082
0.200000,0.670536,2.000000,16.693875,1.533333,6.000000,0.666667
0.200000,0.235129,2.972222,19.046897,1.873950,35.000000,0.748252
0.250000,0.003331,1.739130,9.066455,1.582418,14.000000,0.634921
0.250000,0.130590,1.833333,25.971888,1.908333,16.000000,0.647059
0.066667,0.074460,3.081967,18.871317,2.278822,57.000000,0.755020
0.066667,0.103448,3.777778,9.058332,1.771429,15.000000,0.790698
0.066667,0.030309,3.081967,18.871317,2.278822,57.000000,0.755020
0.066667,0.103448,3.777778,9.058332,1.771429,15.000000,0.790698
0.062500,0.238894,1.785714,21.521260,1.994737,20.000000,0.641026
0.062500,0.967116,2.857143,14.000111,1.766667,16.000000,0.740741
0.250000,0.007029,1.600000,23.957118,1.686275,18.000000,0.615385
0.125000,0.522231,2.434783,24.405514,1.705263,20.000000,0.708861
0.066667,0.028471,1.816667,18.068824,2.139640,37.000000,0.644970
0.200000,0.345896,2.062500,25.660269,1.908333,16.000000,0.673469
0.027778,0.135869,1.914286,23.414127,2.153310,42.000000,0.656863
0.027778,0.062066,2.690476,25.400792,1.871429,36.000000,0.729032
0.142857,0.135869,1.914286,23.414127,2.153310,42.000000,0.656863
0.142857,0.087581,1.750000,22.131529,1.333333,7.000000,0.636364
0.062500,0.908406,5.500000,15.372893,1.925000,16.000000,0.846154
0.062500,0.094199,3.081967,18.871317,2.278822,57.000000,0.755020
0.090909,0.076923,2.222222,14.955959,1.672727,11.000000,0.689655
0.090909,0.157660,1.800000,15.490092,1.727941,17.000000,0.642857
0.071429,0.949292,4.333333,13.844063,1.934066,14.000000,0.812500
0.071429,0.407858,2.379310,18.959798,2.108081,45.000000,0.704082
0.090909,0.055655,1.866667,20.613361,1.899621,33.000000,0.651163
0.166667,0.240356,1.750000,22.131529,1.333333,7.000000,0.636364
0.040000,0.855393,3.101695,23.513340,2.166183,53.000000,0.756198
0.040000,0.960991,6.444444,17.799329,1.843333,25.000000,0.865672
0.111111,0.953041,5.290323,22.750128,1.909091,33.000000,0.841026
0.111111,0.011236,2.300000,19.551219,1.361111,9.000000,0.696970
0.040000,0.882900,3.101695,23.513340,2.166183,53.000000,0.756198
0.040000,0.960991,6.444444,17.799329,1.843333,25.000000,0.865672
0.250000,0.961461,6.208333,21.827072,1.875862,30.000000,0.861272
0.166667,0.961461,6.208333,21.827072,1.875862,30.000000,0.861272
0.166667,0.746672,2.250000,18.632592,1.400000,6.000000,0.692308
0.250000,0.188232,1.736842,26.338216,1.908333,16.000000,0.634615
0.028571,0.224012,3.112903,21.864002,2.079665,54.000000,0.756863
0.028571,0.068118,11.500000,17.694734,1.899160,35.000000,0.920000
0.028571,0.367563,2.907692,19.479482,2.069666,53.000000,0.744094
0.028571,0.118449,1.914286,23.414127,2.153310,42.000000,0.656863
0.028571,0.421704,3.112903,21.864002,2.079665,54.000000,0.756863
0.028571,0.068118,11.500000,17.694734,1.899160,35.000000,0.920000
0.037037,0.410713,2.355556,19.971898,1.923351,34.000000,0.701987
0.037037,0.897945,3.030303,24.982999,2.187013,56.000000,0.751880
0.125000,0.846510,3.166667,12.937175,1.321429,8.000000,0.760000
0.125000,0.154443,2.428571,20.112962,2.085106,47.000000,0.708333
0.037037,0.410713,2.355556,19.971898,1.923351,34.000000,0.701987
0.037037,0.861481,3.030303,24.982999,2.187013,56.000000,0.751880
0.031250,0.103427,1.745763,20.889132,1.911290,32.000000,0.635802
0.031250,0.341053,3.081967,18.871317,2.278822,57.000000,0.755020
0.037037,0.341053,3.081967,18.871317,2.278822,57.000000,0.755020
0.037037,0.180976,1.716981,28.942611,1.775862,29.000000,0.631944
0.028571,0.118449,1.914286,23.414127,2.153310,42.000000,0.656863
0.028571,0.160272,2.907692,19.479482,2.069666,53.000000,0.744094
0.037037,0.341053,3.081967,18.871317,2.278822,57.000000,0.755020
0.037037,0.158291,1.716981,28.942611,1.775862,29.000000,0.631944
0.125000,0.850626,3.166667,13.707495,1.321429,8.000000,0.760000
0.125000,0.341053,3.081967,18.871317,2.278822,57.000000,0.755020
0.033333,0.243385,1.491803,19.290838,1.926437,30.000000,0.598684
0.033333,0.541906,2.017241,20.472145,2.051282,39.000000,0.668571
0.142857,0.104363,2.750000,21.355932,1.476190,7.000000,0.733333
0.200000,0.158370,2.000000,26.946060,1.904412,17.000000,0.666667
0.142857,0.104363,2.750000,21.355932,1.476190,7.000000,0.733333
0.142857,0.023672,2.285714,23.661113,1.847619,15.000000,0.695652
0.125000,0.538852,3.000000,11.648754,1.963158,20.000000,0.750000
0.166667,0.236281,2.241379,22.151428,2.154472,42.000000,0.691489
0.166667,0.018448,1.600000,13.673949,1.466667,6.000000,0.615385
0.200000,0.201714,1.888889,22.375125,1.666667,10.000000,0.653846
0.024390,0.059966,2.250000,25.370072,1.904878,41.000000,0.692308
0.024390,0.165378,1.819277,23.353161,2.207447,48.000000,0.645299
0.200000,0.051997,4.428571,23.063364,1.761905,15.000000,0.815789
0.200000,0.195657,1.888889,22.375125,1.666667,10.000000,0.653846
0.200000,0.098509,1.871795,16.001084,1.965608,28.000000,0.651786
0.125000,0.481347,3.000000,22.276184,1.714286,8.000000,0.750000
0.125000,0.065177,1.854839,24.984763,1.995238,36.000000,0.649718
0.166667,0.007634,2.200000,25.475990,1.266667,6.000000,0.687500
0.166667,0.033248,1.663265,24.096087,2.229261,52.000000,0.624521
0.111111,0.291022,1.972973,14.810242,1.965608,28.000000,0.663636
0.035714,0.241137,1.921053,15.413200,1.965608,28.000000,0.657658
0.035714,0.133132,1.623377,23.293413,1.948949,37.000000,0.618812
0.035714,0.291022,1.972973,14.810242,1.965608,28.000000,0.663636
0.035714,0.341035,11.071429,19.619091,1.998718,40.000000,0.917160
0.090909,0.291022,1.972973,14.810242,1.965608,28.000000,0.663636
0.090909,0.242853,1.818182,19.917047,1.672727,11.000000,0.645161
0.142857,0.133006,2.150943,26.679234,1.900901,37.000000,0.682635
0.050000,0.740891,3.000000,12.999222,1.963158,20.000000,0.750000
0.050000,0.908584,4.000000,22.809405,2.269492,60.000000,0.800000
0.050000,0.740891,3.000000,12.999222,1.963158,20.000000,0.750000
0.050000,0.938946,4.000000,22.809405,2.269492,60.000000,0.800000
0.090909,0.907897,14.666667,16.738135,1.944538,35.000000,0.936170
0.090909,0.502219,2.222222,14.955959,1.672727,11.000000,0.689655
0.035714,0.029999,1.780488,19.591503,1.965608,28.000000,0.640351
0.035714,0.770308,8.619048,21.736616,2.009514,44.000000,0.896040
0.200000,0.756893,4.055556,23.638322,1.913043,24.000000,0.802198
0.200000,0.704735,2.000000,19.108516,1.400000,5.000000,0.666667
0.200000,0.745409,4.055556,23.638322,1.913043,24.000000,0.802198
0.200000,0.704735,2.000000,19.108516,1.400000,5.000000,0.666667
0.023810,0.231463,1.663265,24.096087,2.229261,52.000000,0.624521
0.023810,0.605170,2.044776,26.020970,1.929152,42.000000,0.671569
0.071429,0.091036,1.780488,19.591503,1.965608,28.000000,0.640351
0.100000,0.726877,2.100000,13.805343,1.533333,10.000000,0.677419
0.100000,0.091036,1.780488,19.591503,1.965608,28.000000,0.640351
0.250000,0.785273,2.891892,20.111042,1.873950,35.000000,0.743056
0.166667,0.850548,2.000000,16.693875,1.533333,6.000000,0.666667
0.166667,0.790158,2.973684,22.565355,1.871429,36.000000,0.748344
0.083333,0.161186,1.896552,5.830749,1.809524,22.000000,0.654762
0.035714,0.091036,1.780488,19.591503,1.965608,28.000000,0.640351
0.035714,0.070717,1.488095,26.553082,1.948949,37.000000,0.598086
0.090909,0.091036,1.780488,19.591503,1.965608,28.000000,0.640351
0.090909,0.227397,1.666667,23.840382,1.672727,11.000000,0.625000
0.111111,0.006563,1.724138,22.913946,1.909524,21.000000,0.632911
0.111111,0.179197,3.214286,21.341191,1.928775,27.000000,0.762712
0.166667,0.645552,3.000000,28.287645,1.571429,8.000000,0.750000
0.166667,0.645552,3.000000,28.287645,1.571429,8.000000,0.750000
0.166667,0.037594,3.142857,23.749715,1.849673,18.000000,0.758621
0.166667,0.340749,1.833333,16.529661,1.266667,6.000000,0.647059
0.076923,0.155727,3.384615,22.963394,1.849673,18.000000,0.771930
0.200000,0.092541,2.000000,22.348035,1.909524,21.000000,0.666667
0.090909,0.034346,1.661765,20.904235,1.921569,34.000000,0.624309
0.166667,0.083951,2.066667,25.015044,1.653846,13.000000,0.673913
0.166667,0.095999,2.066667,25.015044,1.653846,13.000000,0.673913
0.200000,0.064027,1.842105,24.011780,1.775000,16.000000,0.648148
0.062500,0.384234,3.050000,15.325183,1.960474,23.000000,0.753086
0.062500,0.392379,2.100000,19.417010,1.882353,17.000000,0.677419
0.125000,0.113265,3.333333,21.813579,1.907407,28.000000,0.769231
0.125000,1.000000,1.625000,15.856292,1.607143,8.000000,0.619048
0.250000,0.064882,4.333333,23.613926,1.380952,7.000000,0.812500
0.058824,0.239351,5.000000,22.494048,1.757353,17.000000,0.833333
0.058824,0.658375,3.166667,17.391662,2.213235,17.000000,0.760000
0.111111,0.066094,1.828829,23.572542,2.247458,60.000000,0.646497
0.111111,0.356633,1.600000,23.850775,1.555556,9.000000,0.615385
0.111111,0.772357,2.666667,14.649799,1.555556,9.000000,0.727273
0.166667,0.020408,2.266667,17.037269,1.716667,16.000000,0.693878
0.100000,0.125000,1.666667,9.279749,1.555556,10.000000,0.625000
0.100000,0.315027,1.494382,27.758765,1.962213,39.000000,0.599099
0.166667,0.259627,1.491803,19.290838,1.926437,30.000000,0.598684
0.166667,0.171958,2.285714,25.101650,1.428571,8.000000,0.695652
0.166667,0.006803,2.666667,23.072444,1.466667,6.000000,0.727273
0.142857,0.095340,1.772277,24.002466,2.233670,55.000000,0.639286
0.142857,0.161677,1.714286,24.238144,1.428571,7.000000,0.631579
0.111111,0.713228,1.583333,23.658933,1.472222,9.000000,0.612903
0.111111,0.203556,1.663265,24.096087,2.229261,52.000000,0.624521
0.200000,0.744047,1.666667,30.000000,1.500000,5.000000,0.625000
0.200000,0.744047,1.666667,30.000000,1.500000,5.000000,0.625000
0.200000,0.744047,1.666667,30.000000,1.500000,5.000000,0.625000
0.076923,0.575539,1.545455,10.228506,1.564103,13.000000,0.607143
0.200000,0.811639,1.666667,30.000000,1.500000,5.000000,0.625000
0.076923,0.575539,1.545455,10.228506,1.564103,13.000000,0.607143
0.200000,0.744047,1.666667,30.000000,1.500000,5.000000,0.625000
0.200000,0.811639,1.666667,30.000000,1.500000,5.000000,0.625000
0.076923,0.388341,2.000000,22.348035,1.909524,21.000000,0.666667
0.076923,0.388341,2.000000,22.348035,1.909524,21.000000,0.666667
0.200000,0.102670,3.405405,20.248286,2.064565,37.000000,0.773006
0.166667,0.750538,4.000000,18.118616,1.533333,6.000000,0.800000
0.166667,0.274619,10.000000,18.987249,1.400000,6.000000,0.909091
0.125000,0.700461,3.142857,24.860028,1.849673,18.000000,0.758621
0.125000,0.681661,1.555556,13.925425,1.500000,8.000000,0.608696
0.071429,0.685088,1.979592,24.820747,2.149351,56.000000,0.664384
0.071429,0.111111,5.000000,19.074629,2.032967,14.000000,0.833333
0.111111,0.654663,1.828829,23.572542,2.247458,60.000000,0.646497
0.111111,0.922162,1.600000,9.224394,1.555556,9.000000,0.615385
0.085714,0.595323,1.842105,17.443283,2.123810,36.000000,0.648148
0.200000,0.577166,1.819277,23.353161,2.207447,48.000000,0.645299
0.111111,0.792865,3.200000,24.119898,1.666667,9.000000,0.761905
0.111111,0.640288,1.805310,24.426569,2.259563,61.000000,0.643533
0.071429,0.577166,1.819277,23.353161,2.207447,48.000000,0.645299
0.071429,0.268276,2.200000,19.337571,1.670330,14.000000,0.687500
0.100000,0.654663,1.828829,23.572542,2.247458,60.000000,0.646497
0.100000,0.024672,3.200000,19.836773,1.844444,10.000000,0.761905
0.090909,0.204870,1.571429,18.787609,1.636364,11.000000,0.611111
0.083333,0.218310,1.494382,27.758765,1.962213,39.000000,0.599099
0.142857,0.520647,5.600000,19.722095,1.527273,11.000000,0.848485
0.142857,0.342062,2.400000,22.376893,1.476190,7.000000,0.705882
0.200000,0.111022,2.933333,26.931438,1.849673,18.000000,0.745763
0.090909,0.024005,1.571429,20.305092,1.672727,11.000000,0.611111
0.250000,0.621436,2.500000,24.600000,1.500000,5.000000,0.714286
0.250000,0.292261,2.500000,24.600000,1.500000,5.000000,0.714286
0.250000,0.322165,2.500000,24.600000,1.500000,5.000000,0.714286
0.166667,0.407407,2.000000,8.543880,1.428571,8.000000,0.666667
0.166667,0.484223,2.000000,16.267670,1.533333,6.000000,0.666667
0.090909,0.004367,4.166667,22.647167,1.709091,11.000000,0.806452
0.090909,0.000663,5.388889,23.899222,1.972308,26.000000,0.843478
0.100000,0.258682,4.181818,22.752088,1.847368,20.000000,0.807018
0.100000,0.258682,4.181818,22.752088,1.847368,20.000000,0.807018
0.200000,0.211240,1.714286,21.351172,1.466667,10.000000,0.631579
0.200000,0.240676,2.200000,22.275947,1.266667,6.000000,0.687500
0.250000,0.007129,2.592593,19.913740,2.153846,27.000000,0.721649
0.142857,0.268355,1.958333,24.447095,1.807018,19.000000,0.661972
0.037037,0.041063,2.592593,19.913740,2.153846,27.000000,0.721649
0.037037,0.144004,4.800000,24.583637,2.085470,27.000000,0.827586
0.250000,0.041063,2.592593,19.913740,2.153846,27.000000,0.721649
0.200000,0.299908,2.000000,24.548126,1.936842,20.000000,0.666667
0.037037,0.144004,4.800000,24.583637,2.085470,27.000000,0.827586
0.037037,0.007129,2.592593,19.913740,2.153846,27.000000,0.721649
0.200000,0.627507,2.333333,12.674111,1.300000,5.000000,0.700000
0.200000,0.101408,1.888889,13.019891,1.392857,8.000000,0.653846
0.066667,0.176300,1.600000,26.028835,1.857895,20.000000,0.615385
0.100000,0.726518,1.900000,17.861891,1.577778,10.000000,0.655172
0.083333,0.171113,2.142857,21.031403,1.606061,12.000000,0.681818
0.111111,0.013547,1.769231,22.532023,1.533333,10.000000,0.638889
0.090909,1.000000,1.666667,23.840382,1.672727,11.000000,0.625000
0.142857,0.094927,1.428571,27.917740,1.736264,14.000000,0.588235
0.142857,0.160411,1.857143,15.850639,1.380952,7.000000,0.650000
0.037037,0.714240,2.303030,26.698951,2.132275,28.000000,0.697248
0.037037,0.725433,4.666667,24.283598,1.915344,28.000000,0.823529
0.125000,0.074627,2.000000,21.512883,1.428571,8.000000,0.666667
0.037037,0.084431,2.303030,26.698951,2.132275,28.000000,0.697248
0.037037,0.725433,4.666667,24.283598,1.915344,28.000000,0.823529
0.166667,0.647804,3.000000,25.714963,1.200000,6.000000,0.750000
0.037037,0.119473,2.303030,26.698951,2.132275,28.000000,0.697248
0.037037,0.725433,4.666667,24.283598,1.915344,28.000000,0.823529
0.111111,0.079561,5.263158,24.319258,1.988604,27.000000,0.840336
0.111111,0.767408,3.571429,24.288581,1.709091,11.000000,0.781250
