thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,theta,stability_bin,pre_E_total,post_E_total
3,67.858960,0.000000,-110.270866,0.000000,67.858960,200.527674,1857.750000,4617.750000,21.206666,24.463290,10.603333,12.231645,0.166667,8.000000,0.000000,10.000000,2.952732,7.043337
3,11.579587,0.000000,-120.817707,0.000000,86.244712,211.074516,1099.750000,4617.750000,18.416516,24.463290,9.208258,12.231645,0.166667,9.000000,0.000000,5.000000,1.589533,7.043337
3,56.000237,0.000000,-94.709912,0.000000,56.000237,184.966720,1857.750000,4617.750000,21.206666,24.463290,10.603333,12.231645,0.166667,8.000000,0.000000,10.000000,2.952732,7.043337
3,-69.305740,0.000000,-904.355556,0.000000,69.305740,904.355556,171.500000,90.435556,21.915503,45.125277,10.957752,22.562638,0.142857,24.000000,0.000000,10.000000,0.523144,0.995825
3,30.843077,0.000000,-904.355556,0.000000,30.843077,904.355556,929.500000,90.435556,25.594369,45.125277,12.797185,22.562638,0.142857,23.000000,0.000000,10.000000,2.078328,0.995825
3,31.122021,0.000000,-904.355556,0.000000,31.122021,904.355556,929.500000,90.435556,25.594369,45.125277,12.797185,22.562638,0.142857,23.000000,0.000000,10.000000,2.078328,0.995825
3,-37.131874,0.000000,-904.355556,0.000000,37.533251,904.355556,171.500000,90.435556,21.915503,45.125277,10.957752,22.562638,0.142857,24.000000,0.000000,10.000000,0.523144,0.995825
3,42.701800,0.000000,-904.355556,0.000000,42.701800,904.355556,929.500000,90.435556,25.594369,45.125277,12.797185,22.562638,0.142857,23.000000,0.000000,10.000000,2.078328,0.995825
3,42.980744,0.000000,-904.355556,0.000000,42.980744,904.355556,929.500000,90.435556,25.594369,45.125277,12.797185,22.562638,0.142857,23.000000,0.000000,10.000000,2.078328,0.995825
3,-1821.020408,0.000000,-1736.000000,0.000000,1821.020408,1736.000000,182.102041,173.600000,53.308529,57.567202,26.654265,28.783601,0.125000,11.000000,0.000000,25.000000,1.294851,1.372135
3,-1821.020408,0.000000,-1736.000000,0.000000,1821.020408,1736.000000,182.102041,173.600000,53.308529,57.567202,26.654265,28.783601,0.125000,11.000000,0.000000,25.000000,1.294851,1.372135
3,-1967.200000,0.000000,-4822.311111,0.000000,1967.200000,4822.311111,196.720000,482.231111,52.793179,55.100252,26.396590,27.550126,0.100000,5.000000,0.000000,25.000000,1.237437,1.942238
3,-2265.277778,0.000000,-4822.311111,0.000000,2265.277778,4822.311111,226.527778,482.231111,37.480828,55.100252,18.740414,27.550126,0.200000,79.000000,0.000000,15.000000,1.037602,1.942238
3,-3762.000000,0.000000,-3067.450000,0.000000,3762.000000,3067.450000,376.200000,306.745000,76.091175,62.783723,38.045588,31.391862,0.200000,12.000000,0.000000,35.000000,3.726152,1.666135
3,-3762.000000,0.000000,-3067.450000,0.000000,3762.000000,3067.450000,376.200000,306.745000,76.091175,62.783723,38.045588,31.391862,0.200000,12.000000,0.000000,35.000000,3.726152,1.666135
3,-968.666667,0.000000,-3067.450000,0.000000,968.666667,3067.450000,96.866667,306.745000,73.657429,62.783723,36.828715,31.391862,0.200000,34.000000,0.000000,35.000000,1.491113,1.666135
3,-968.666667,0.000000,-3067.450000,0.000000,968.666667,3067.450000,96.866667,306.745000,73.657429,62.783723,36.828715,31.391862,0.200000,34.000000,0.000000,35.000000,1.491113,1.666135
3,-3762.000000,0.000000,-3067.450000,0.000000,3762.000000,3067.450000,376.200000,306.745000,76.091175,62.783723,38.045588,31.391862,0.200000,12.000000,0.000000,35.000000,3.726152,1.666135
3,-953.086420,0.000000,-2440.000000,0.000000,953.086420,2440.000000,95.308642,244.000000,47.890202,54.192632,23.945101,27.096316,0.200000,21.000000,0.000000,20.000000,1.078855,1.395142
3,-968.666667,0.000000,-3067.450000,0.000000,968.666667,3067.450000,96.866667,306.745000,73.657429,62.783723,36.828715,31.391862,0.200000,34.000000,0.000000,35.000000,1.491113,1.666135
3,-953.086420,0.000000,-2440.000000,0.000000,953.086420,2440.000000,95.308642,244.000000,47.890202,54.192632,23.945101,27.096316,0.200000,21.000000,0.000000,20.000000,1.078855,1.395142
3,-3762.000000,0.000000,-3067.450000,0.000000,3762.000000,3067.450000,376.200000,306.745000,76.091175,62.783723,38.045588,31.391862,0.200000,12.000000,0.000000,35.000000,3.726152,1.666135
3,-968.666667,0.000000,-3067.450000,0.000000,968.666667,3067.450000,96.866667,306.745000,73.657429,62.783723,36.828715,31.391862,0.200000,34.000000,0.000000,35.000000,1.491113,1.666135
3,-893.586436,0.000000,-765.000000,0.000000,893.586436,765.000000,109.750000,76.500000,42.341330,65.660225,21.170665,32.830112,0.166667,84.000000,0.000000,20.000000,0.990181,1.414174
3,-2080.800000,0.000000,-765.000000,0.000000,2080.800000,765.000000,208.080000,76.500000,52.020576,65.660225,26.010288,32.830112,0.125000,30.000000,0.000000,25.000000,1.235960,1.414174
3,-832.823689,0.000000,-765.000000,0.000000,832.823689,765.000000,109.750000,76.500000,42.341330,65.660225,21.170665,32.830112,0.166667,84.000000,0.000000,20.000000,0.990181,1.414174
3,-2080.800000,0.000000,-765.000000,0.000000,2080.800000,765.000000,208.080000,76.500000,52.020576,65.660225,26.010288,32.830112,0.125000,30.000000,0.000000,25.000000,1.235960,1.414174
3,-2644.958678,0.000000,-4578.842975,0.000000,2644.958678,4578.842975,264.495868,457.884298,53.634487,30.428376,26.817243,15.214188,0.200000,53.000000,0.000000,25.000000,1.413948,0.000000
3,-2644.958678,0.000000,-4578.842975,0.000000,2644.958678,4578.842975,264.495868,457.884298,53.634487,30.428376,26.817243,15.214188,0.200000,53.000000,0.000000,25.000000,1.413948,0.000000
3,-646.428571,0.000000,-749.690083,0.000000,646.428571,749.690083,64.642857,74.969008,65.702353,67.673874,32.851176,33.836937,0.142857,56.000000,0.000000,30.000000,1.364266,1.432537
3,-646.428571,0.000000,-749.690083,0.000000,646.428571,749.690083,64.642857,74.969008,65.702353,67.673874,32.851176,33.836937,0.142857,56.000000,0.000000,30.000000,1.364266,1.432537
3,-443.961870,0.000000,-707.397959,0.000000,448.691191,707.397959,88.382653,70.739796,66.336819,80.945834,33.168409,40.472917,0.142857,65.000000,0.000000,30.000000,1.434823,1.707046
3,-443.961870,0.000000,-707.397959,0.000000,448.691191,707.397959,88.382653,70.739796,66.336819,80.945834,33.168409,40.472917,0.142857,65.000000,0.000000,30.000000,1.434823,1.707046
3,-443.961870,0.000000,-707.397959,0.000000,448.691191,707.397959,88.382653,70.739796,66.336819,80.945834,33.168409,40.472917,0.142857,65.000000,0.000000,30.000000,1.434823,1.707046
3,-443.961870,0.000000,-707.397959,0.000000,448.691191,707.397959,88.382653,70.739796,66.336819,80.945834,33.168409,40.472917,0.142857,65.000000,0.000000,30.000000,1.434823,1.707046
