chi,dp_norm,coh,stab,rad,size,ratio
0.100000,0.168352,1.240964,18.765792,2.137980,38.000000,0.553763
0.100000,0.050847,4.666667,11.056495,1.422222,10.000000,0.823529
0.100000,0.034949,1.240964,18.765792,2.137980,38.000000,0.553763
0.100000,0.212668,1.904762,9.667095,1.111111,10.000000,0.655738
0.032258,0.037968,2.220000,13.697135,1.860215,31.000000,0.689441
0.032258,0.075480,1.424242,22.295648,2.008065,32.000000,0.587500
0.032258,0.037968,2.220000,13.697135,1.860215,31.000000,0.689441
0.032258,0.084978,1.424242,22.295648,2.008065,32.000000,0.587500
0.157895,0.710166,1.958333,19.380424,2.210227,33.000000,0.661972
0.083333,0.786315,1.529412,17.373922,1.712121,12.000000,0.604651
0.166667,0.862946,1.181818,15.126504,1.742424,12.000000,0.541667
0.157895,0.158331,1.958333,19.380424,2.210227,33.000000,0.661972
0.032258,1.000000,1.600000,23.731433,2.022727,33.000000,0.615385
0.032258,0.138112,2.055556,15.075072,1.860215,31.000000,0.672727
0.032258,0.642509,1.600000,23.731433,2.022727,33.000000,0.615385
0.032258,0.138112,2.055556,15.075072,1.860215,31.000000,0.672727
0.083333,0.630468,2.076923,8.862000,1.696970,12.000000,0.675000
0.083333,0.033637,2.760870,10.756776,2.229420,39.000000,0.734104
0.083333,0.090193,2.760870,10.756776,2.229420,39.000000,0.734104
0.083333,0.630468,2.076923,8.862000,1.696970,12.000000,0.675000
0.083333,0.078180,2.176471,14.411158,1.860215,31.000000,0.685185
0.083333,0.457317,2.250000,7.071576,1.696970,12.000000,0.692308
0.031250,0.744075,2.288462,15.273023,1.860887,32.000000,0.695906
0.031250,0.103558,2.760870,10.756776,2.229420,39.000000,0.734104
0.052632,0.218821,3.000000,11.870965,2.278746,42.000000,0.750000
0.052632,0.400189,1.904762,9.266328,1.766082,19.000000,0.655738
0.058824,0.433941,1.354430,13.291214,1.844920,34.000000,0.575269
0.058824,0.103558,2.760870,10.756776,2.229420,39.000000,0.734104
0.052632,0.400189,1.904762,9.266328,1.766082,19.000000,0.655738
0.052632,0.077291,3.000000,11.870965,2.278746,42.000000,0.750000
0.083333,0.317862,2.692308,5.608622,1.469697,12.000000,0.729167
0.031250,0.744075,2.288462,15.273023,1.860887,32.000000,0.695906
0.031250,0.095580,2.760870,10.756776,2.229420,39.000000,0.734104
0.055556,0.735753,1.833333,13.160629,1.756158,29.000000,0.647059
0.055556,0.612417,2.342857,10.146461,1.818841,24.000000,0.700855
0.076923,1.000000,2.285714,5.837240,1.589744,13.000000,0.695652
0.250000,0.443774,4.600000,17.868088,1.533333,10.000000,0.821429
0.111111,0.795915,2.823529,13.657524,2.278746,42.000000,0.738462
0.111111,0.124772,1.500000,8.558978,1.555556,9.000000,0.600000
0.111111,0.682519,2.823529,13.657524,2.278746,42.000000,0.738462
0.111111,0.124772,1.500000,8.558978,1.555556,9.000000,0.600000
0.045455,0.128821,1.358491,14.200962,1.938462,26.000000,0.576000
0.045455,0.096614,2.888889,10.431674,1.774892,22.000000,0.742857
0.250000,0.542836,4.600000,17.868088,1.533333,10.000000,0.821429
0.200000,0.758621,1.866667,15.749836,1.377778,10.000000,0.651163
0.200000,0.631180,2.760870,10.756776,2.229420,39.000000,0.734104
0.076923,0.641666,2.075472,13.761563,1.945076,33.000000,0.674847
0.076923,0.038961,3.666667,15.511444,1.641026,13.000000,0.785714
0.142857,0.682519,2.823529,13.657524,2.278746,42.000000,0.738462
0.200000,0.758621,1.866667,15.749836,1.377778,10.000000,0.651163
0.200000,0.783247,2.760870,10.756776,2.229420,39.000000,0.734104
0.142857,0.795915,2.823529,13.657524,2.278746,42.000000,0.738462
0.142857,0.584892,2.290909,16.174026,1.856061,33.000000,0.696133
0.076923,0.583916,2.075472,13.761563,1.945076,33.000000,0.674847
0.076923,0.038961,3.666667,15.511444,1.641026,13.000000,0.785714
0.040000,0.087157,1.603774,14.572694,1.997701,30.000000,0.615942
0.040000,0.095001,2.772727,11.320027,1.796667,25.000000,0.734940
0.052632,0.087157,1.603774,14.572694,1.997701,30.000000,0.615942
0.052632,0.100000,3.125000,8.238891,1.760234,19.000000,0.757576
0.200000,0.074671,2.833333,16.160169,1.736264,14.000000,0.739130
0.181818,0.329117,2.761905,10.982934,1.789855,24.000000,0.734177
0.076923,0.268304,3.055556,11.457160,1.757895,20.000000,0.753425
0.166667,0.299871,1.470588,10.165738,1.757576,12.000000,0.595238
0.166667,0.630676,2.075472,13.761563,1.945076,33.000000,0.674847
0.166667,0.437904,1.358491,14.200962,1.938462,26.000000,0.576000
0.200000,0.168449,1.850000,14.361277,1.910769,26.000000,0.649123
0.166667,0.514931,2.075472,13.761563,1.945076,33.000000,0.674847
0.166667,0.437904,1.358491,14.200962,1.938462,26.000000,0.576000
0.200000,0.437904,1.358491,14.200962,1.938462,26.000000,0.576000
0.035714,0.681173,2.181818,14.061635,1.809524,28.000000,0.685714
0.035714,0.047163,1.754098,16.677747,1.987522,34.000000,0.636905
0.066667,0.618404,2.057143,14.736880,1.809524,28.000000,0.672897
0.142857,0.293357,3.400000,6.246384,1.190476,7.000000,0.772727
0.100000,0.884719,1.117647,10.236829,1.688889,10.000000,0.527778
0.050000,0.316092,3.055556,12.195731,1.757895,20.000000,0.753425
0.076923,1.000000,1.857143,11.410614,1.782051,13.000000,0.650000
0.076923,0.003506,2.400000,19.573390,2.231579,20.000000,0.705882
0.076923,0.051664,2.400000,19.573390,2.231579,20.000000,0.705882
0.076923,1.000000,1.857143,11.410614,1.782051,13.000000,0.650000
0.076923,0.437920,11.333333,17.616034,1.676190,15.000000,0.918919
0.076923,1.000000,1.857143,10.440867,1.782051,13.000000,0.650000
0.142857,0.226226,2.666667,14.513164,1.238095,7.000000,0.727273
0.200000,0.481684,2.727273,9.999872,1.692308,13.000000,0.731707
0.125000,0.731464,2.888889,12.007797,2.090909,12.000000,0.742857
0.100000,0.471527,9.250000,19.038475,1.628205,13.000000,0.902439
0.125000,0.375022,3.500000,9.622821,1.636364,12.000000,0.777778
0.200000,0.449505,3.200000,13.749765,1.238095,7.000000,0.761905
0.200000,0.366217,1.407407,29.343063,1.800000,16.000000,0.584615
0.066667,0.094530,2.400000,19.573390,2.231579,20.000000,0.705882
0.125000,0.180776,3.000000,20.092395,1.357143,8.000000,0.750000
0.125000,0.516089,4.600000,18.534264,1.838235,17.000000,0.821429
0.058824,0.025892,1.416667,24.214433,1.900000,21.000000,0.586207
0.058824,0.516089,4.600000,18.534264,1.838235,17.000000,0.821429
0.066667,0.216066,2.400000,19.573390,2.231579,20.000000,0.705882
0.142857,0.585253,5.500000,19.001504,1.476190,7.000000,0.846154
0.058824,0.036306,1.416667,24.214433,1.900000,21.000000,0.586207
0.058824,0.516089,4.600000,18.534264,1.838235,17.000000,0.821429
0.058824,0.032752,1.416667,24.214433,1.900000,21.000000,0.586207
0.058824,0.516089,4.600000,18.534264,1.838235,17.000000,0.821429
0.200000,0.224877,1.407407,29.343063,1.800000,16.000000,0.584615
0.200000,0.270542,1.407407,29.343063,1.800000,16.000000,0.584615
0.250000,0.081069,2.400000,11.032656,1.968421,20.000000,0.705882
0.250000,0.214286,4.000000,9.129454,1.333333,4.000000,0.800000
0.125000,0.278997,1.571429,24.246235,1.607143,8.000000,0.611111
0.125000,0.376779,4.000000,17.947889,2.138889,9.000000,0.800000
0.125000,0.078706,1.714286,13.494206,1.571429,8.000000,0.631579
0.125000,0.238095,2.636364,7.912242,1.838095,15.000000,0.725000
0.111111,0.041797,2.111111,18.376205,2.000000,22.000000,0.678571
0.111111,0.452200,4.000000,15.123972,2.138889,9.000000,0.800000
0.125000,0.376779,4.000000,17.947889,2.138889,9.000000,0.800000
0.125000,0.329088,1.571429,24.246235,1.607143,8.000000,0.611111
0.125000,0.266237,1.571429,24.246235,1.607143,8.000000,0.611111
0.125000,0.376779,4.000000,17.947889,2.138889,9.000000,0.800000
0.058824,0.074193,2.222222,10.714272,1.860294,17.000000,0.689655
0.058824,0.515658,2.400000,19.573390,2.231579,20.000000,0.705882
0.058824,0.074193,2.222222,10.714272,1.860294,17.000000,0.689655
0.058824,0.355589,2.400000,19.573390,2.231579,20.000000,0.705882
0.090909,0.160526,2.392857,15.489439,1.966154,26.000000,0.705263
0.142857,0.075833,2.500000,15.178074,1.714286,14.000000,0.714286
0.142857,0.707098,2.636364,9.628242,1.838095,15.000000,0.725000
0.142857,0.058656,7.000000,8.514620,2.142857,7.000000,0.875000
0.200000,0.296680,4.230769,18.514105,1.738095,21.000000,0.808824
0.200000,0.275511,1.500000,25.863786,1.900000,21.000000,0.600000
0.200000,0.321593,1.500000,25.863786,1.900000,21.000000,0.600000
0.200000,0.383741,1.500000,25.863786,1.900000,21.000000,0.600000
0.250000,0.439339,1.500000,25.863786,1.900000,21.000000,0.600000
0.250000,0.381838,1.500000,25.863786,1.900000,21.000000,0.600000
0.250000,0.338723,1.500000,25.863786,1.900000,21.000000,0.600000
0.111111,1.000000,1.363636,13.994969,1.638889,9.000000,0.576923
0.111111,0.159377,3.428571,15.034842,1.581818,11.000000,0.774194
0.050000,0.072267,2.206897,17.427695,2.010870,24.000000,0.688172
0.050000,0.131206,1.647059,24.863975,1.852632,20.000000,0.622222
0.200000,1.000000,7.000000,15.206546,1.300000,5.000000,0.875000
0.200000,0.118968,2.285714,16.795499,2.010870,24.000000,0.695652
0.100000,0.044776,3.500000,14.783901,1.533333,10.000000,0.777778
0.100000,0.131206,1.647059,24.863975,1.852632,20.000000,0.622222
0.050000,0.072267,2.206897,17.427695,2.010870,24.000000,0.688172
0.050000,0.156573,1.647059,24.863975,1.852632,20.000000,0.622222
0.100000,0.044776,3.500000,14.783901,1.533333,10.000000,0.777778
0.100000,0.156573,1.647059,24.863975,1.852632,20.000000,0.622222
0.250000,0.187212,2.206897,17.427695,2.010870,24.000000,0.688172
0.111111,0.558439,3.937500,12.791086,1.813853,22.000000,0.797468
0.111111,0.588342,9.250000,19.038475,1.628205,13.000000,0.902439
0.166667,0.040300,1.790698,27.081060,1.843077,26.000000,0.641667
0.166667,0.043870,1.790698,27.081060,1.843077,26.000000,0.641667
0.222222,1.000000,1.857143,10.353856,1.380952,7.000000,0.650000
0.166667,0.036311,1.790698,27.081060,1.843077,26.000000,0.641667
0.125000,0.040141,1.939394,20.016731,1.992754,24.000000,0.659794
0.125000,0.990138,2.125000,14.931420,1.428571,8.000000,0.680000
0.200000,0.012048,1.228571,22.602248,1.676190,15.000000,0.551282
0.200000,0.564417,2.333333,15.317399,1.300000,5.000000,0.700000
0.071429,0.117064,2.111111,18.376205,2.000000,22.000000,0.678571
0.071429,0.016874,2.187500,18.408005,1.714286,14.000000,0.686275
0.090909,0.893969,3.111111,12.029859,1.545455,11.000000,0.756757
0.090909,0.019608,2.029412,20.182519,2.000000,25.000000,0.669903
0.090909,0.063291,2.600000,16.307055,1.636364,12.000000,0.722222
0.090909,1.000000,1.384615,16.675374,1.727273,11.000000,0.580645
0.153846,0.132108,2.500000,10.903722,1.692308,13.000000,0.714286
0.153846,0.196365,2.400000,19.573390,2.231579,20.000000,0.705882
0.153846,0.132108,2.500000,10.903722,1.692308,13.000000,0.714286
0.153846,0.118468,2.400000,19.573390,2.231579,20.000000,0.705882
0.111111,0.051452,2.666667,21.693669,1.626374,14.000000,0.727273
0.230769,0.308386,2.062500,20.047820,1.819048,15.000000,0.673469
0.230769,0.529816,2.062500,20.047820,1.819048,15.000000,0.673469
0.230769,0.394590,2.062500,20.047820,1.819048,15.000000,0.673469
0.200000,0.615668,2.250000,20.867096,1.838235,17.000000,0.692308
0.076923,0.331008,2.333333,19.631304,1.846154,14.000000,0.700000
0.076923,0.572427,3.666667,15.511444,1.641026,13.000000,0.785714
0.076923,0.590940,2.333333,19.631304,1.846154,14.000000,0.700000
0.076923,0.572427,3.666667,15.511444,1.641026,13.000000,0.785714
0.076923,0.211133,2.333333,19.631304,1.846154,14.000000,0.700000
0.076923,0.572427,3.666667,15.511444,1.641026,13.000000,0.785714
0.111111,0.696951,1.666667,15.567914,1.583333,9.000000,0.625000
0.058824,0.097506,2.600000,18.038850,1.628571,21.000000,0.722222
0.058824,0.197770,2.074074,25.282863,1.647059,17.000000,0.674699
0.058824,0.097506,2.600000,18.038850,1.628571,21.000000,0.722222
0.058824,0.213885,2.074074,25.282863,1.647059,17.000000,0.674699
0.037037,0.191200,2.232558,28.058366,1.848276,30.000000,0.690647
0.037037,0.287366,1.926829,22.128597,2.008547,27.000000,0.658333
0.200000,0.280427,2.115385,16.691691,1.928571,21.000000,0.679012
0.037037,0.202388,2.232558,28.058366,1.848276,30.000000,0.690647
0.037037,0.287366,1.926829,22.128597,2.008547,27.000000,0.658333
0.041667,0.467128,1.790698,27.081060,1.843077,26.000000,0.641667
0.041667,0.308739,2.133333,18.363957,1.992754,24.000000,0.680851
0.041667,0.428470,1.790698,27.081060,1.843077,26.000000,0.641667
0.041667,0.308739,2.133333,18.363957,1.992754,24.000000,0.680851
0.037037,0.179929,2.232558,28.058366,1.848276,30.000000,0.690647
0.037037,0.287366,1.926829,22.128597,2.008547,27.000000,0.658333
0.041667,0.449156,1.790698,27.081060,1.843077,26.000000,0.641667
0.041667,0.308739,2.133333,18.363957,1.992754,24.000000,0.680851
0.250000,0.072746,6.000000,17.736260,1.000000,4.000000,0.857143
0.076923,0.489969,2.545455,23.794526,2.141026,13.000000,0.717949
0.045455,0.124756,2.026316,20.498791,1.740260,22.000000,0.669565
0.045455,0.042611,1.926829,22.128597,2.008547,27.000000,0.658333
0.200000,0.013074,1.880952,22.492049,2.008547,27.000000,0.652893
0.181818,0.802946,2.000000,17.379477,1.333333,6.000000,0.666667
0.111111,0.271413,2.181818,20.255875,1.903226,32.000000,0.685714
0.111111,0.197216,2.000000,18.051655,1.555556,9.000000,0.666667
0.076923,0.104927,2.545455,23.794526,2.141026,13.000000,0.717949
0.200000,0.228346,3.428571,19.982384,1.787879,12.000000,0.774194
0.125000,0.402977,1.866667,27.262113,1.834758,27.000000,0.651163
0.200000,0.037384,1.744681,22.750580,2.005291,28.000000,0.635659
0.200000,0.482369,1.545455,17.578480,1.711111,10.000000,0.607143
0.035714,0.056785,2.586957,25.459063,1.863866,35.000000,0.721212
0.035714,0.037384,1.744681,22.750580,2.005291,28.000000,0.635659
0.035714,0.054135,2.586957,25.459063,1.863866,35.000000,0.721212
0.035714,0.037384,1.744681,22.750580,2.005291,28.000000,0.635659
0.125000,0.423653,1.866667,27.262113,1.834758,27.000000,0.651163
0.035714,0.055162,2.586957,25.459063,1.863866,35.000000,0.721212
0.035714,0.037384,1.744681,22.750580,2.005291,28.000000,0.635659
0.125000,0.440368,1.866667,27.262113,1.834758,27.000000,0.651163
0.066667,0.010753,1.400000,19.869588,1.733333,15.000000,0.583333
0.066667,0.196680,2.586207,22.482417,1.779221,22.000000,0.721154
0.083333,0.012346,3.000000,23.670714,1.787879,12.000000,0.750000
0.083333,0.191013,2.586207,22.482417,1.779221,22.000000,0.721154
0.066667,0.010753,1.400000,19.869588,1.733333,15.000000,0.583333
0.066667,0.191013,2.586207,22.482417,1.779221,22.000000,0.721154
0.142857,0.185059,1.291667,20.625920,1.736264,14.000000,0.563636
0.062500,0.017544,3.000000,16.398472,1.658333,16.000000,0.750000
0.083333,0.012346,3.000000,23.670714,1.787879,12.000000,0.750000
0.083333,0.196680,2.586207,22.482417,1.779221,22.000000,0.721154
0.142857,0.047619,2.000000,19.094741,1.523810,7.000000,0.666667
0.125000,0.195669,3.285714,25.863796,1.533333,10.000000,0.766667
0.125000,0.049650,2.800000,20.651557,1.789247,31.000000,0.736842
0.032258,0.186496,2.083333,20.995202,1.997849,31.000000,0.675676
0.032258,0.002431,2.586957,26.086872,1.863866,35.000000,0.721212
0.071429,0.186496,2.083333,20.995202,1.997849,31.000000,0.675676
0.071429,0.362206,1.291667,20.625920,1.736264,14.000000,0.563636
0.032258,0.186496,2.083333,20.995202,1.997849,31.000000,0.675676
0.032258,0.002832,2.586957,26.086872,1.863866,35.000000,0.721212
0.032258,0.003374,2.586957,26.086872,1.863866,35.000000,0.721212
0.032258,0.186496,2.083333,20.995202,1.997849,31.000000,0.675676
0.200000,0.554920,1.790698,27.081060,1.843077,26.000000,0.641667
0.200000,0.579444,1.790698,27.081060,1.843077,26.000000,0.641667
0.125000,0.047619,1.733333,16.925965,1.807692,13.000000,0.634146
0.200000,0.599256,1.790698,27.081060,1.843077,26.000000,0.641667
0.142857,0.076923,1.923077,19.786532,1.847368,20.000000,0.657895
0.100000,0.053157,2.954545,20.731665,1.743083,23.000000,0.747126
0.100000,0.281529,3.000000,14.170084,1.711111,10.000000,0.750000
0.055556,0.077538,3.277778,16.982478,1.666667,18.000000,0.766234
0.055556,0.009064,1.923077,19.786532,1.847368,20.000000,0.657895
0.083333,0.143915,2.142857,19.495654,1.730769,13.000000,0.681818
0.083333,0.096764,2.400000,24.841943,1.787879,12.000000,0.705882
0.095238,0.908092,2.727273,9.999872,1.692308,13.000000,0.731707
0.095238,0.152928,2.500000,10.884061,1.875000,17.000000,0.714286
0.066667,0.173774,1.750000,23.253201,1.733333,15.000000,0.636364
0.071429,0.171577,1.895833,24.816004,2.039080,30.000000,0.654676
0.071429,0.217541,2.538462,21.782610,1.703297,14.000000,0.717391
0.090909,0.171577,1.895833,24.816004,2.039080,30.000000,0.654676
0.090909,0.010101,2.777778,25.811059,1.618182,11.000000,0.735294
0.055556,0.062769,2.000000,19.602063,1.878788,22.000000,0.666667
0.055556,0.023504,3.105263,19.957033,1.666667,18.000000,0.756410
0.090909,0.366922,1.411765,20.759734,1.654545,11.000000,0.585366
0.090909,0.055513,2.303571,18.994342,1.937179,40.000000,0.697297
0.166667,0.037177,2.111111,21.184691,1.940244,41.000000,0.678571
0.076923,0.098458,2.450000,20.087341,1.735294,17.000000,0.710145
0.076923,0.064220,2.076923,25.364530,1.756410,13.000000,0.675000
0.090909,0.017367,1.411765,18.515393,1.654545,11.000000,0.585366
0.090909,0.048399,2.064516,21.001438,1.625731,19.000000,0.673684
0.125000,0.047619,1.888889,17.901630,1.392857,8.000000,0.653846
0.125000,0.035955,1.590909,21.471889,1.628205,13.000000,0.614035
0.166667,0.649912,1.636364,24.278695,1.985222,29.000000,0.620690
0.166667,0.236268,1.625000,19.792039,1.807692,13.000000,0.619048
0.035714,0.649912,1.636364,24.278695,1.985222,29.000000,0.620690
0.035714,0.138313,2.620000,27.286479,1.904184,39.000000,0.723757
0.035714,0.649912,1.636364,24.278695,1.985222,29.000000,0.620690
0.035714,0.136562,2.620000,27.286479,1.904184,39.000000,0.723757
0.035714,0.138627,2.620000,27.286479,1.904184,39.000000,0.723757
0.035714,0.649912,1.636364,24.278695,1.985222,29.000000,0.620690
0.125000,0.107438,1.440000,23.816177,1.791667,16.000000,0.590164
0.250000,0.013986,2.357143,22.255902,1.703297,14.000000,0.702128
0.062500,0.181295,1.440000,24.258222,1.791667,16.000000,0.590164
0.062500,0.014623,2.324324,23.885552,1.960114,27.000000,0.699187
0.090909,0.011494,1.529412,23.626993,1.581818,11.000000,0.604651
0.090909,0.133521,2.178082,21.992146,2.004625,47.000000,0.685345
0.200000,0.172407,1.440000,23.816177,1.791667,16.000000,0.590164
0.166667,0.133521,2.178082,21.992146,2.004625,47.000000,0.685345
0.142857,0.580745,2.250000,22.551522,1.644269,23.000000,0.692308
0.142857,0.007251,1.750000,22.758292,1.733333,15.000000,0.636364
0.062500,0.181295,1.440000,24.258222,1.791667,16.000000,0.590164
0.062500,0.005180,2.324324,23.885552,1.960114,27.000000,0.699187
0.166667,0.483486,4.750000,19.284352,1.577778,10.000000,0.826087
0.071429,0.012658,3.000000,24.220169,1.691176,17.000000,0.750000
0.076923,0.042658,3.000000,28.817213,1.893387,39.000000,0.750000
0.076923,0.044995,3.000000,28.817213,1.893387,39.000000,0.750000
0.076923,0.044136,3.000000,28.817213,1.893387,39.000000,0.750000
0.166667,0.375289,6.000000,15.920823,1.725490,18.000000,0.857143
0.166667,0.457589,3.666667,20.503914,1.266667,6.000000,0.785714
0.090909,0.034728,3.142857,28.293888,1.893387,39.000000,0.758621
0.076923,0.005026,1.863636,24.220365,1.757246,24.000000,0.650794
0.076923,1.000000,1.250000,13.078174,1.653846,13.000000,0.555556
0.090909,0.033673,3.142857,28.293888,1.893387,39.000000,0.758621
0.090909,0.031207,3.142857,28.293888,1.893387,39.000000,0.758621
0.166667,0.009524,1.470588,25.333755,1.696970,12.000000,0.595238
0.166667,0.052375,2.659091,22.253211,2.036975,35.000000,0.726708
0.028571,0.014529,3.177778,28.105508,1.896341,41.000000,0.760638
0.028571,0.052375,2.659091,22.253211,2.036975,35.000000,0.726708
0.028571,0.011248,3.177778,28.105508,1.896341,41.000000,0.760638
0.028571,0.052375,2.659091,22.253211,2.036975,35.000000,0.726708
0.028571,0.013037,3.177778,28.105508,1.896341,41.000000,0.760638
0.028571,0.052375,2.659091,22.253211,2.036975,35.000000,0.726708
0.200000,0.272718,2.324324,23.885552,1.960114,27.000000,0.699187
0.200000,0.301551,2.324324,23.885552,1.960114,27.000000,0.699187
0.076923,0.104999,2.076923,24.379200,1.756410,13.000000,0.675000
0.076923,0.912410,2.324324,23.885552,1.960114,27.000000,0.699187
0.200000,0.893706,2.452381,25.628639,2.155242,32.000000,0.710345
0.083333,0.033239,3.148936,27.696849,1.895470,42.000000,0.758974
0.083333,0.033035,3.148936,27.696849,1.895470,42.000000,0.758974
0.200000,0.895246,2.452381,25.628639,2.155242,32.000000,0.710345
0.076923,0.104999,2.076923,24.379200,1.756410,13.000000,0.675000
0.076923,0.918589,2.324324,23.885552,1.960114,27.000000,0.699187
0.055556,0.192918,3.100000,19.811918,1.810526,20.000000,0.756098
0.055556,0.076541,2.166667,19.399022,1.891304,24.000000,0.684211
0.083333,0.032717,3.148936,27.696849,1.895470,42.000000,0.758974
0.083333,0.376934,2.000000,27.162746,1.696970,12.000000,0.666667
0.083333,0.026963,2.449275,23.792471,1.939870,47.000000,0.710084
0.111111,0.356705,3.333333,17.706898,1.621212,12.000000,0.769231
0.090909,0.063683,3.229167,27.370604,1.892580,43.000000,0.763547
0.090909,0.063168,3.229167,27.370604,1.892580,43.000000,0.763547
0.090909,0.197043,2.117647,22.375087,1.876667,25.000000,0.679245
0.090909,0.062948,3.229167,27.370604,1.892580,43.000000,0.763547
0.083333,0.288207,3.625000,18.980929,1.621212,12.000000,0.783784
0.076923,0.100475,2.444444,18.154358,1.771242,18.000000,0.709677
0.076923,0.031360,1.562500,24.622587,1.820513,13.000000,0.609756
0.083333,0.051089,2.200000,22.034197,1.500000,12.000000,0.687500
0.083333,0.147892,2.235294,22.472390,2.046122,54.000000,0.690909
0.111111,0.018349,4.666667,22.148207,1.648352,14.000000,0.823529
0.111111,0.021739,4.666667,22.148207,1.648352,14.000000,0.823529
0.100000,0.272109,1.916667,13.993685,1.533333,10.000000,0.657143
0.111111,0.458273,1.600000,14.751364,1.555556,9.000000,0.615385
0.062500,0.035554,3.039216,28.120489,1.892580,43.000000,0.752427
0.062500,0.043038,3.039216,28.120489,1.892580,43.000000,0.752427
0.090909,0.562951,1.756098,25.254815,1.766234,22.000000,0.637168
0.100000,0.113643,3.153846,26.823023,1.733333,15.000000,0.759259
0.062500,0.036675,3.039216,28.120489,1.892580,43.000000,0.752427
0.250000,0.202048,2.058824,19.685717,1.714286,14.000000,0.673077
0.052632,0.314776,1.750000,23.097892,1.700000,21.000000,0.636364
0.052632,0.565720,2.407407,23.763287,1.857143,21.000000,0.706522
0.052632,0.005405,1.777778,24.868897,1.842857,21.000000,0.640000
0.052632,0.459526,2.307692,26.650991,1.742690,19.000000,0.697674
0.100000,0.008772,4.200000,25.205110,1.648352,14.000000,0.807692
0.100000,0.010309,4.200000,25.205110,1.648352,14.000000,0.807692
0.083333,0.231561,1.558140,21.224174,1.774892,22.000000,0.609091
0.250000,0.086036,2.500000,20.480696,1.166667,4.000000,0.714286
