thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,chi,duration,theta,stability_bin,pre_E_total,post_E_total
0,0.000000,0.000000,2.927516,0.000000,0.000000,2.927516,212.062500,68.168310,0.000000,2.300000,0.000000,1.150000,0.111111,70.000000,0.000000,0.000000,0.000000,0.133048
0,0.000000,0.000000,17.713699,0.000000,0.000000,17.713699,81.375000,421.200000,0.000000,2.200000,0.000000,1.100000,0.250000,70.000000,0.000000,0.000000,0.000000,0.559559
0,0.000000,0.000000,2.218865,0.000000,0.000000,2.218865,56.000000,52.200000,0.000000,2.200000,0.000000,1.100000,0.250000,70.000000,0.000000,0.000000,0.000000,0.109283
0,0.000000,0.000000,6.150989,0.000000,0.000000,6.150989,208.222222,142.777778,0.000000,1.888889,0.000000,0.944444,0.125000,70.000000,0.000000,0.000000,0.000000,0.222940
0,0.000000,0.000000,18.528051,0.000000,0.000000,18.528051,65.375000,441.000000,0.000000,2.000000,0.000000,1.000000,0.200000,70.000000,0.000000,0.000000,0.000000,0.578708
0,19.927459,0.000000,9.899173,0.000000,19.927459,9.899173,491.115556,168.697531,2.646465,3.050000,1.323232,1.525000,0.090909,100.000000,0.000000,0.000000,0.708933,0.277377
0,8.964964,0.000000,2.296020,0.000000,8.964964,2.426255,219.111111,33.671488,2.057143,2.500000,1.028571,1.250000,0.200000,160.000000,0.000000,0.000000,0.311446,0.091304
0,0.000000,0.000000,62.335578,0.000000,0.000000,62.335578,1609.795918,1728.500000,0.000000,2.840909,0.000000,1.420455,0.250000,230.000000,0.000000,0.000000,0.000000,2.494733
0,7.134089,0.000000,9.193113,0.000000,7.134089,9.323348,228.000000,156.750000,2.353846,3.250000,1.176923,1.625000,0.200000,160.000000,0.000000,0.000000,0.283767,0.266990
0,7.307172,0.000000,63.864748,0.000000,7.307172,63.864748,229.777778,1728.500000,2.403846,2.840909,1.201923,1.420455,0.250000,160.000000,0.000000,0.000000,0.282317,2.494733
0,18.382736,0.000000,8.370003,0.000000,18.382736,8.370003,491.115556,168.697531,2.646465,3.050000,1.323232,1.525000,0.090909,100.000000,0.000000,0.000000,0.708933,0.277377
0,0.000000,0.000000,7.663943,0.000000,0.000000,7.794178,185.795918,156.750000,0.000000,3.250000,0.000000,1.625000,0.250000,230.000000,0.000000,0.000000,0.000000,0.266990
0,-2.713051,0.000000,0.528344,0.000000,4.764316,1.971704,234.385477,223.313933,2.450000,2.619048,1.225000,1.309524,0.125000,10.000000,0.000000,0.000000,0.075847,0.330735
0,0.000000,0.000000,2.132311,0.000000,0.000000,2.132311,140.062500,57.197429,0.000000,2.250000,0.000000,1.125000,0.125000,240.000000,0.000000,0.000000,0.000000,0.110501
0,61.745087,0.000000,1.495204,0.000000,69.222454,2.938564,1796.963989,286.940476,2.540909,3.333333,1.270455,1.666667,0.090909,10.000000,0.000000,0.000000,1.955183,0.461574
0,57.682316,0.000000,10.393288,0.000000,65.159682,11.836648,1796.963989,286.940476,2.540909,3.333333,1.270455,1.666667,0.090909,10.000000,0.000000,0.000000,2.301200,0.461574
0,0.000000,0.000000,4.386817,0.000000,0.000000,4.386817,132.284722,106.247934,0.000000,2.090909,0.000000,1.045455,0.250000,240.000000,0.000000,0.000000,0.000000,0.179123
0,3.056259,0.000000,9.295760,0.000000,10.533626,9.295760,357.463989,445.383337,3.200000,2.475962,1.600000,1.237981,0.125000,300.000000,0.000000,0.000000,0.251533,0.601996
0,4.611660,0.000000,8.909761,0.000000,12.089027,8.909761,357.463989,445.383337,3.200000,2.475962,1.600000,1.237981,0.125000,300.000000,0.000000,0.000000,0.251533,0.601996
0,-0.899007,0.000000,1.666151,0.000000,7.077487,1.666151,283.310713,323.794792,1.743506,4.208333,0.871753,2.104167,0.090909,200.000000,0.000000,0.000000,0.344444,0.488680
