chi,dp_norm,coh,stab,rad,size,ratio
0.166667,0.077160,2.857143,10.121898,1.690058,19.000000,0.740741
0.250000,1.000000,2.818182,7.932911,1.857143,14.000000,0.738095
0.250000,0.022174,3.000000,7.133128,1.000000,4.000000,0.750000
0.142857,0.211060,1.333333,6.531042,1.476190,7.000000,0.571429
0.142857,0.072961,2.833333,10.203064,1.742857,21.000000,0.739130
0.250000,0.190051,2.733333,10.665373,1.742857,15.000000,0.732143
0.047619,0.022108,2.416667,9.205433,2.025974,22.000000,0.707317
0.047619,0.072961,2.833333,10.203064,1.742857,21.000000,0.739130
0.100000,0.047640,2.714286,5.494407,1.688889,10.000000,0.730769
0.095238,0.056187,2.228571,10.055137,2.169951,29.000000,0.690265
0.095238,0.170098,2.720000,11.939637,1.742857,21.000000,0.731183
0.076923,0.110858,3.222222,6.016117,1.730769,13.000000,0.763158
0.066667,0.134086,2.400000,12.515045,1.849802,23.000000,0.705882
0.076923,0.067805,2.588235,8.872377,2.117647,18.000000,0.721311
0.076923,0.591608,4.000000,8.288523,1.794872,13.000000,0.800000
0.055556,0.067805,2.588235,8.872377,2.117647,18.000000,0.721311
0.055556,0.091399,2.117647,10.913062,1.956522,24.000000,0.679245
0.076923,0.217549,2.322581,9.996303,1.956522,24.000000,0.699029
0.076923,0.675149,4.500000,7.317617,1.794872,13.000000,0.818182
0.117647,0.086201,1.416667,8.819556,1.764706,18.000000,0.586207
0.117647,0.432864,1.678571,13.106470,1.757353,17.000000,0.626667
0.111111,0.291313,2.151515,7.288917,1.977208,27.000000,0.682692
0.111111,0.241761,2.500000,5.165846,1.672727,11.000000,0.714286
0.200000,0.439439,2.000000,9.974555,1.400000,5.000000,0.666667
0.200000,1.000000,1.333333,6.531042,1.476190,7.000000,0.571429
0.111111,0.291313,2.151515,7.288917,1.977208,27.000000,0.682692
0.111111,0.214895,2.500000,5.165846,1.672727,11.000000,0.714286
0.166667,0.120491,2.228571,10.055137,2.169951,29.000000,0.690265
0.166667,1.000000,1.833333,7.949117,1.266667,6.000000,0.647059
0.117647,0.086201,1.416667,8.819556,1.764706,18.000000,0.586207
0.117647,0.418155,1.678571,13.106470,1.757353,17.000000,0.626667
0.250000,0.276979,3.000000,4.650234,1.000000,4.000000,0.750000
0.062500,0.231513,1.692308,7.604820,1.691667,16.000000,0.628571
0.062500,0.406442,2.400000,12.515045,1.849802,23.000000,0.705882
0.200000,0.439439,2.000000,9.974555,1.400000,5.000000,0.666667
0.200000,0.154913,2.833333,10.203064,1.742857,21.000000,0.739130
0.125000,0.374233,4.666667,7.050678,1.571429,8.000000,0.823529
0.125000,0.679980,1.470588,7.328060,1.636364,11.000000,0.595238
0.100000,0.679980,1.470588,7.328060,1.636364,11.000000,0.595238
0.100000,0.387721,2.400000,12.515045,1.849802,23.000000,0.705882
0.142857,0.656773,2.000000,11.931902,1.956522,24.000000,0.666667
0.125000,0.275472,1.833333,9.848030,1.214286,8.000000,0.647059
0.125000,0.387957,2.320000,9.476535,2.277056,22.000000,0.698795
0.250000,0.222655,2.000000,8.964375,1.809524,15.000000,0.666667
0.100000,0.243538,1.791667,10.735473,1.849673,18.000000,0.641791
0.090909,0.307959,2.428571,9.143454,2.400000,26.000000,0.708333
0.090909,0.136518,5.500000,9.520252,1.781818,11.000000,0.846154
0.125000,0.269978,1.692308,11.955533,1.214286,8.000000,0.628571
0.250000,0.223115,2.000000,8.964375,1.809524,15.000000,0.666667
0.125000,0.040000,4.666667,8.202503,1.500000,8.000000,0.823529
0.125000,0.384952,1.320000,14.274128,2.058462,26.000000,0.568966
0.125000,0.604461,2.600000,7.855896,2.000000,8.000000,0.722222
0.125000,0.384952,1.320000,14.274128,2.058462,26.000000,0.568966
0.111111,0.310982,2.761905,17.474116,1.620915,18.000000,0.734177
0.111111,0.351660,1.320000,14.274128,2.058462,26.000000,0.568966
0.125000,1.000000,1.571429,14.080854,1.214286,8.000000,0.611111
0.125000,0.090211,2.125000,11.851171,1.900000,21.000000,0.680000
0.125000,0.351660,1.320000,14.274128,2.058462,26.000000,0.568966
0.125000,0.604461,2.600000,7.855896,2.000000,8.000000,0.722222
0.125000,0.604461,2.600000,7.855896,2.000000,8.000000,0.722222
0.125000,0.242821,3.294118,10.205119,1.805263,20.000000,0.767123
0.111111,0.310982,2.761905,17.474116,1.620915,18.000000,0.734177
0.111111,0.384952,1.320000,14.274128,2.058462,26.000000,0.568966
0.125000,0.093053,2.400000,10.406849,1.636364,12.000000,0.705882
0.125000,1.000000,2.000000,8.946697,1.214286,8.000000,0.666667
0.125000,0.351660,1.320000,14.274128,2.058462,26.000000,0.568966
0.125000,0.040000,4.666667,8.202503,1.500000,8.000000,0.823529
0.285714,0.497561,1.533333,12.551683,1.533333,10.000000,0.605263
0.285714,1.000000,1.833333,10.851829,1.214286,8.000000,0.647059
0.166667,0.014925,2.250000,18.251617,1.400000,6.000000,0.692308
0.100000,0.297099,2.025000,16.808943,1.782609,24.000000,0.669421
0.100000,0.152576,1.818182,13.970109,1.555556,10.000000,0.645161
0.041667,0.297099,2.025000,16.808943,1.782609,24.000000,0.669421
0.041667,0.020739,3.345455,21.247362,2.658926,53.000000,0.769874
0.041667,0.018529,3.345455,21.247362,2.658926,53.000000,0.769874
0.041667,0.297099,2.025000,16.808943,1.782609,24.000000,0.669421
0.083333,0.566867,1.333333,14.827578,1.651515,12.000000,0.571429
0.041667,0.297099,2.025000,16.808943,1.782609,24.000000,0.669421
0.041667,0.019071,3.345455,21.247362,2.658926,53.000000,0.769874
0.100000,0.178887,3.345455,21.247362,2.658926,53.000000,0.769874
0.100000,0.474743,1.818182,13.970109,1.555556,10.000000,0.645161
0.111111,0.178887,3.345455,21.247362,2.658926,53.000000,0.769874
0.111111,0.771901,1.666667,13.070477,1.305556,9.000000,0.625000
0.111111,0.771901,1.666667,13.070477,1.305556,9.000000,0.625000
0.111111,0.180102,3.345455,21.247362,2.658926,53.000000,0.769874
0.111111,0.771901,1.666667,13.070477,1.305556,9.000000,0.625000
0.111111,0.174273,3.345455,21.247362,2.658926,53.000000,0.769874
0.100000,0.180102,3.345455,21.247362,2.658926,53.000000,0.769874
0.100000,0.474743,1.818182,13.970109,1.555556,10.000000,0.645161
0.100000,0.474743,1.818182,13.970109,1.555556,10.000000,0.645161
0.100000,0.174273,3.345455,21.247362,2.658926,53.000000,0.769874
0.153846,0.440353,5.500000,9.520252,1.781818,11.000000,0.846154
0.055556,0.112680,3.428571,8.491295,1.777778,18.000000,0.774194
0.095238,0.146556,2.428571,9.143454,2.400000,26.000000,0.708333
0.125000,0.050140,1.882353,10.795790,1.809524,15.000000,0.653061
0.125000,0.086810,1.882353,10.795790,1.809524,15.000000,0.653061
0.086957,0.314190,1.617647,13.432258,1.933333,21.000000,0.617978
0.086957,0.242416,3.119048,20.229029,2.312945,38.000000,0.757225
0.086957,0.249695,1.617647,13.432258,1.933333,21.000000,0.617978
0.086957,0.214193,3.119048,20.229029,2.312945,38.000000,0.757225
0.086957,0.249695,1.617647,13.432258,1.933333,21.000000,0.617978
0.086957,0.242416,3.119048,20.229029,2.312945,38.000000,0.757225
0.086957,0.249695,1.617647,13.432258,1.933333,21.000000,0.617978
0.086957,0.223256,3.119048,20.229029,2.312945,38.000000,0.757225
0.086957,0.314190,1.617647,13.432258,1.933333,21.000000,0.617978
0.086957,0.214193,3.119048,20.229029,2.312945,38.000000,0.757225
0.086957,0.314190,1.617647,13.432258,1.933333,21.000000,0.617978
0.086957,0.223256,3.119048,20.229029,2.312945,38.000000,0.757225
0.071429,0.322203,2.125000,11.851171,1.900000,21.000000,0.680000
0.071429,0.290941,2.416667,13.012835,1.747253,14.000000,0.707317
0.071429,0.019576,2.764706,11.759340,1.527473,14.000000,0.734375
0.071429,0.349703,2.235294,14.205491,1.823529,17.000000,0.690909
0.111111,0.111310,1.604651,21.205246,2.071225,27.000000,0.616071
0.111111,0.059002,1.604651,21.205246,2.071225,27.000000,0.616071
0.090909,0.292673,1.928571,16.931862,1.545455,11.000000,0.658537
0.166667,0.485067,2.250000,20.988208,1.400000,6.000000,0.692308
0.125000,0.559845,4.666667,12.441000,1.500000,8.000000,0.823529
0.066667,0.688487,2.642857,8.643802,1.808333,16.000000,0.725490
0.100000,0.557491,5.500000,11.384281,1.781818,11.000000,0.846154
0.100000,0.557491,5.500000,11.384281,1.781818,11.000000,0.846154
0.066667,0.688487,2.642857,8.643802,1.808333,16.000000,0.725490
0.125000,0.559845,4.666667,12.441000,1.500000,8.000000,0.823529
0.083333,0.101162,1.530612,14.739863,1.841897,23.000000,0.604839
0.083333,0.466577,2.384615,17.878451,1.560606,12.000000,0.704545
0.125000,0.083180,2.320000,9.476535,2.277056,22.000000,0.698795
0.125000,0.206706,2.222222,12.970588,1.285714,8.000000,0.689655
0.045455,0.043419,1.793103,14.833484,1.935065,22.000000,0.641975
0.045455,0.056875,2.222222,17.495062,1.960591,29.000000,0.689655
0.090909,0.043419,1.793103,14.833484,1.935065,22.000000,0.641975
0.090909,0.014259,3.714286,15.138575,1.600000,11.000000,0.787879
0.045455,0.043419,1.793103,14.833484,1.935065,22.000000,0.641975
0.045455,0.292895,1.232877,12.689792,1.956322,30.000000,0.552147
0.058824,0.621593,1.904762,17.849325,1.794118,17.000000,0.655738
0.058824,0.030637,2.884615,26.572299,2.270440,54.000000,0.742574
0.058824,0.029472,2.884615,26.572299,2.270440,54.000000,0.742574
0.058824,0.621593,1.904762,17.849325,1.794118,17.000000,0.655738
0.066667,0.378105,2.692308,15.103549,1.761905,15.000000,0.729167
0.066667,0.044281,2.476190,14.623434,1.542857,15.000000,0.712329
0.250000,0.089552,1.432099,13.436341,2.011111,36.000000,0.588832
0.058824,0.036041,2.884615,26.572299,2.270440,54.000000,0.742574
0.058824,0.621593,1.904762,17.849325,1.794118,17.000000,0.655738
0.083333,0.089552,1.432099,13.436341,2.011111,36.000000,0.588832
0.043478,0.252199,3.460317,25.080806,2.250377,52.000000,0.775801
0.043478,0.242024,3.460317,25.080806,2.250377,52.000000,0.775801
0.043478,0.019187,1.750000,17.494808,1.936759,23.000000,0.636364
0.043478,0.743335,2.243902,19.043375,1.977823,32.000000,0.691729
0.043478,0.263273,3.460317,25.080806,2.250377,52.000000,0.775801
0.071429,0.630209,2.230769,14.744065,1.936759,23.000000,0.690476
0.071429,0.013699,3.800000,14.441170,1.659341,14.000000,0.791667
0.071429,0.019187,1.750000,17.494808,1.936759,23.000000,0.636364
0.090909,0.630209,2.230769,14.744065,1.936759,23.000000,0.690476
0.090909,0.245389,4.333333,14.835487,1.884615,13.000000,0.812500
0.142857,0.177369,1.818182,13.970109,1.555556,10.000000,0.645161
0.043478,0.019187,1.750000,17.494808,1.936759,23.000000,0.636364
0.076923,0.100000,1.785714,17.056348,1.807692,13.000000,0.641026
0.076923,0.047687,1.409091,16.349908,1.800000,15.000000,0.584906
0.125000,0.390571,3.200000,21.239820,1.428571,8.000000,0.761905
0.250000,0.480056,1.793103,14.833484,1.935065,22.000000,0.641975
0.142857,0.433778,1.954545,17.242034,1.741667,16.000000,0.661538
0.250000,0.368058,3.133333,16.513827,1.908497,18.000000,0.758065
0.111111,0.804342,8.500000,9.439976,1.611111,9.000000,0.894737
0.111111,0.123257,3.428571,11.948818,1.840580,24.000000,0.774194
0.083333,0.426367,3.703704,17.374537,1.989247,31.000000,0.787402
0.083333,0.469159,4.285714,15.162295,1.621212,12.000000,0.810811
0.125000,0.017169,1.666667,17.613893,1.930000,25.000000,0.625000
0.125000,0.348214,8.000000,11.892126,1.428571,8.000000,0.888889
0.076923,0.055790,1.785714,18.695062,1.807692,13.000000,0.641026
0.076923,0.248685,1.458333,16.434055,1.791667,16.000000,0.593220
0.100000,0.316456,3.333333,14.414501,1.622222,10.000000,0.769231
0.100000,0.173686,1.577778,20.100678,1.916923,26.000000,0.612069
0.076923,0.048864,3.000000,20.088023,1.666667,13.000000,0.750000
0.076923,0.073075,2.703297,28.442932,2.254386,57.000000,0.729970
0.076923,0.048864,3.000000,20.088023,1.666667,13.000000,0.750000
0.076923,0.071580,2.703297,28.442932,2.254386,57.000000,0.729970
0.076923,0.048864,3.000000,20.088023,1.666667,13.000000,0.750000
0.076923,0.083417,2.703297,28.442932,2.254386,57.000000,0.729970
0.066667,0.063353,2.518519,28.267967,2.248087,61.000000,0.715789
0.066667,0.015251,1.684211,19.650397,1.857143,15.000000,0.627451
0.066667,0.058534,2.518519,28.267967,2.248087,61.000000,0.715789
0.066667,0.015251,1.684211,19.650397,1.857143,15.000000,0.627451
0.066667,0.059317,2.518519,28.267967,2.248087,61.000000,0.715789
0.066667,0.015251,1.684211,19.650397,1.857143,15.000000,0.627451
0.032258,0.648232,2.829268,26.738025,2.262626,55.000000,0.738854
0.032258,0.137534,3.703704,17.374537,1.989247,31.000000,0.787402
0.083333,0.192432,3.466667,18.231105,2.008065,32.000000,0.776119
0.032258,0.137534,3.703704,17.374537,1.989247,31.000000,0.787402
0.032258,0.660195,2.829268,26.738025,2.262626,55.000000,0.738854
0.066667,0.340785,1.379310,18.374964,1.779412,17.000000,0.579710
0.066667,0.577534,1.333333,21.055874,1.857143,15.000000,0.571429
0.083333,0.067984,3.466667,18.231105,2.008065,32.000000,0.776119
0.250000,0.570466,2.472727,28.545855,2.248087,61.000000,0.712042
0.250000,0.574844,2.472727,28.545855,2.248087,61.000000,0.712042
0.250000,0.561560,2.472727,28.545855,2.248087,61.000000,0.712042
0.045455,0.656413,3.255319,22.422506,2.328688,42.000000,0.765000
0.045455,0.166390,3.823529,10.350714,1.822511,22.000000,0.792683
0.045455,0.166390,3.823529,10.350714,1.822511,22.000000,0.792683
0.045455,0.660437,3.255319,22.422506,2.328688,42.000000,0.765000
0.032258,0.671450,2.829268,26.738025,2.262626,55.000000,0.738854
0.032258,0.137534,3.703704,17.374537,1.989247,31.000000,0.787402
0.045455,0.166390,3.823529,10.350714,1.822511,22.000000,0.792683
0.045455,0.683974,3.255319,22.422506,2.328688,42.000000,0.765000
0.050000,0.266454,1.781250,28.458046,1.776276,37.000000,0.640449
0.050000,0.135135,1.750000,18.703849,1.915789,20.000000,0.636364
0.100000,0.028935,1.729730,18.592761,1.887681,24.000000,0.633663
0.100000,0.753210,2.833333,16.380770,1.822222,10.000000,0.739130
0.058824,0.266143,1.781250,28.458046,1.776276,37.000000,0.640449
0.058824,0.007299,2.500000,21.178729,2.000000,17.000000,0.714286
0.058824,0.266783,1.781250,28.458046,1.776276,37.000000,0.640449
0.058824,0.007299,2.500000,21.178729,2.000000,17.000000,0.714286
0.050000,0.266783,1.781250,28.458046,1.776276,37.000000,0.640449
0.050000,0.135135,1.750000,18.703849,1.915789,20.000000,0.636364
0.050000,0.266143,1.781250,28.458046,1.776276,37.000000,0.640449
0.050000,0.135135,1.750000,18.703849,1.915789,20.000000,0.636364
0.058824,0.266454,1.781250,28.458046,1.776276,37.000000,0.640449
0.058824,0.007299,2.500000,21.178729,2.000000,17.000000,0.714286
0.142857,0.854633,2.428571,11.256331,1.428571,8.000000,0.708333
0.142857,0.333333,2.200000,20.321967,1.476190,7.000000,0.687500
0.100000,0.382803,2.838710,23.847136,1.888151,43.000000,0.739496
0.222222,0.247241,1.666667,17.613893,1.930000,25.000000,0.625000
0.100000,0.351850,2.838710,23.847136,1.888151,43.000000,0.739496
0.083333,0.465481,1.619048,20.008643,1.883333,16.000000,0.618182
0.076923,0.917582,3.542373,24.040774,1.885291,47.000000,0.779851
0.250000,0.833768,2.591837,23.907619,1.880672,35.000000,0.721591
0.250000,0.791317,2.591837,23.907619,1.880672,35.000000,0.721591
0.076923,0.923076,3.542373,24.040774,1.885291,47.000000,0.779851
0.142857,0.558825,4.333333,11.465195,1.380952,7.000000,0.812500
0.142857,0.917224,3.389831,23.377730,1.888889,46.000000,0.772201
0.142857,0.909250,3.389831,23.377730,1.888889,46.000000,0.772201
0.142857,0.558825,4.333333,11.465195,1.380952,7.000000,0.812500
0.142857,0.120000,1.777778,6.419436,1.238095,7.000000,0.640000
0.142857,0.120000,1.777778,6.419436,1.238095,7.000000,0.640000
0.142857,0.120000,1.777778,6.419436,1.238095,7.000000,0.640000
0.200000,0.167653,2.000000,20.494968,1.937931,30.000000,0.666667
0.090909,0.106052,2.085106,20.716063,1.937634,31.000000,0.675862
0.090909,0.783574,2.500000,20.346675,1.854545,11.000000,0.714286
0.200000,0.077394,1.947368,21.741337,1.525641,13.000000,0.660714
0.250000,0.391445,1.333333,21.055874,1.857143,15.000000,0.571429
0.111111,0.293328,1.888889,20.861039,1.961905,21.000000,0.653846
0.058824,0.401429,2.500000,21.605143,2.000000,17.000000,0.714286
0.166667,0.611843,1.666667,17.613893,1.930000,25.000000,0.625000
0.058824,0.043478,1.775510,10.322737,1.785714,29.000000,0.639706
0.058824,0.049986,4.200000,19.031588,1.963235,17.000000,0.807692
0.222222,0.321634,1.739130,20.554395,1.794118,17.000000,0.634921
0.222222,0.321634,1.739130,20.554395,1.794118,17.000000,0.634921
0.111111,0.573814,1.666667,20.137063,1.880000,26.000000,0.625000
0.111111,0.573814,1.666667,20.137063,1.880000,26.000000,0.625000
0.100000,0.575663,1.551020,20.970397,1.920228,27.000000,0.608000
0.076923,0.741023,1.700000,10.058275,1.641026,13.000000,0.629630
0.125000,0.335716,1.416667,16.317486,1.428571,8.000000,0.586207
0.090909,0.090546,2.673913,19.656256,1.965079,36.000000,0.727811
0.100000,0.472093,1.619048,12.454706,1.615385,13.000000,0.618182
0.100000,0.255520,2.750000,14.833423,1.672727,11.000000,0.733333
0.111111,0.875409,1.928571,14.700324,1.966667,21.000000,0.658537
0.166667,1.000000,1.545455,4.212361,1.527778,9.000000,0.607143
0.166667,0.005267,1.677419,23.595542,1.789474,19.000000,0.626506
0.166667,0.085173,2.510204,20.528676,1.965079,36.000000,0.715116
0.125000,0.035686,2.166667,6.844565,1.607143,8.000000,0.684211
0.076923,0.534919,1.619048,12.454706,1.615385,13.000000,0.618182
0.076923,0.265401,4.625000,21.382516,1.589744,13.000000,0.822222
0.166667,0.345090,1.380952,20.594782,1.795238,21.000000,0.580000
0.250000,0.111111,4.000000,13.074092,1.333333,4.000000,0.800000
0.250000,1.000000,1.545455,12.931749,1.392857,8.000000,0.607143
0.083333,0.042206,2.296875,20.802040,1.986585,41.000000,0.696682
0.166667,0.421554,2.200000,9.206357,1.266667,6.000000,0.687500
0.142857,0.500981,2.454545,12.123334,1.820513,13.000000,0.710526
0.095238,0.320289,4.272727,19.233505,1.941176,18.000000,0.810345
0.095238,0.298396,1.775510,13.113344,1.785714,29.000000,0.639706
0.040000,0.482933,1.740000,20.746208,1.935961,29.000000,0.635036
0.111111,0.470724,1.900000,6.321113,1.527778,9.000000,0.655172
0.111111,0.096903,2.191176,20.730482,1.994193,42.000000,0.686636
0.111111,0.052691,2.800000,17.929456,1.722222,9.000000,0.736842
0.176471,0.996970,1.344828,16.505390,1.830882,17.000000,0.573529
0.050000,0.637321,1.457143,19.220085,1.794737,20.000000,0.593023
0.050000,0.182147,2.200000,21.154387,1.709524,21.000000,0.687500
0.200000,0.661913,1.500000,21.181894,1.794737,20.000000,0.600000
0.142857,0.019352,1.555556,14.292406,1.333333,7.000000,0.608696
0.166667,0.474820,1.708333,22.557389,1.816176,17.000000,0.630769
0.166667,0.155957,1.555556,8.530977,1.066667,6.000000,0.608696
0.111111,0.185621,2.464286,20.136074,2.169231,26.000000,0.711340
0.111111,0.123251,2.111111,17.480323,1.472222,9.000000,0.678571
0.083333,0.248155,2.320755,21.721894,1.965079,36.000000,0.698864
0.095238,0.052060,2.040000,19.949727,1.961905,21.000000,0.671053
0.083333,0.624355,1.666667,17.613893,1.930000,25.000000,0.625000
0.166667,0.483131,1.530612,21.056979,2.022792,27.000000,0.604839
0.166667,0.939018,1.571429,11.597377,1.266667,6.000000,0.611111
0.111111,0.030303,1.750000,21.026222,1.641026,13.000000,0.636364
0.111111,0.015873,1.750000,21.026222,1.641026,13.000000,0.636364
0.200000,0.104012,2.328571,21.131048,2.010628,46.000000,0.699571
0.142857,0.249770,2.769231,20.857626,2.023333,25.000000,0.734694
0.142857,0.849711,2.500000,12.890353,1.523810,7.000000,0.714286
0.125000,0.050788,2.806452,22.648720,2.035941,44.000000,0.737288
0.125000,0.359385,1.700000,11.040389,1.428571,8.000000,0.629630
0.125000,0.003142,2.706897,21.241983,1.982927,41.000000,0.730233
0.100000,0.009991,1.857143,13.234978,1.444444,10.000000,0.650000
0.166667,0.021680,2.600000,23.783865,2.037374,45.000000,0.722222
0.250000,0.231617,2.090909,25.527749,1.735294,17.000000,0.676471
0.166667,0.206842,1.823529,20.998102,1.659341,14.000000,0.645833
0.111111,0.373841,1.900000,23.174378,1.472222,9.000000,0.655172
0.090909,0.024854,2.153846,15.795745,1.581818,11.000000,0.682927
0.250000,0.004473,1.523810,22.024940,1.733333,15.000000,0.603774
0.250000,0.045872,2.000000,23.073571,1.000000,4.000000,0.666667
0.111111,0.334537,5.200000,17.657209,1.669118,17.000000,0.838710
0.142857,0.884524,4.888889,15.757333,1.638095,15.000000,0.830189
0.166667,0.373912,1.666667,26.096007,1.621212,12.000000,0.625000
0.142857,0.294080,2.338462,21.085823,2.000000,43.000000,0.700461
0.142857,0.821434,3.000000,17.447364,1.476190,7.000000,0.750000
0.222222,0.669597,2.750000,20.982081,1.266667,6.000000,0.733333
0.166667,1.000000,1.750000,11.937898,1.333333,7.000000,0.636364
0.166667,1.000000,1.600000,19.777587,1.533333,6.000000,0.615385
0.166667,0.400117,2.285714,24.028995,1.725490,18.000000,0.695652
0.100000,0.154524,1.750000,28.606340,1.641026,13.000000,0.636364
0.142857,0.214881,1.636364,19.182255,1.555556,9.000000,0.620690
0.142857,0.250646,2.633803,23.559109,2.047343,46.000000,0.724806
0.142857,0.046888,3.151515,22.975974,2.176020,49.000000,0.759124
0.100000,0.083437,1.750000,28.606340,1.641026,13.000000,0.636364
0.125000,0.020827,1.825397,28.049979,2.066667,36.000000,0.646067
0.125000,0.675376,2.800000,17.281943,1.642857,8.000000,0.736842
0.125000,0.675376,2.800000,17.281943,1.642857,8.000000,0.736842
0.125000,0.009402,1.825397,28.049979,2.066667,36.000000,0.646067
0.083333,0.025549,2.200000,19.966070,1.833333,12.000000,0.687500
0.083333,0.062794,1.821429,26.262527,1.616667,16.000000,0.645570
0.166667,0.025431,1.772727,18.739209,1.659341,14.000000,0.639344
0.083333,0.495921,3.000000,16.577162,1.590909,12.000000,0.750000
0.166667,0.629174,1.600000,14.561844,1.466667,6.000000,0.615385
0.166667,0.020979,8.500000,19.382439,1.611111,9.000000,0.894737
0.250000,0.038462,3.000000,13.800420,1.000000,4.000000,0.750000
0.076923,0.431908,3.200000,22.368247,1.641026,13.000000,0.761905
0.076923,0.779408,3.083333,24.462429,1.981884,24.000000,0.755102
0.111111,0.000000,2.714286,24.394442,1.833333,25.000000,0.730769
0.062500,0.752920,2.960000,25.491870,1.981884,24.000000,0.747475
0.062500,0.441064,1.821429,26.262527,1.616667,16.000000,0.645570
0.043478,0.122712,2.235294,19.490971,1.806324,23.000000,0.690909
0.043478,0.757885,2.741935,24.097619,2.150794,28.000000,0.732759
0.166667,0.792754,2.500000,6.322861,1.333333,6.000000,0.714286
0.200000,0.280707,1.780488,20.725013,1.953333,25.000000,0.640351
0.111111,0.034496,2.224490,24.556705,2.206349,36.000000,0.689873
0.250000,0.023977,1.464286,20.048276,1.797386,18.000000,0.594203
0.250000,0.322194,2.000000,26.580328,1.000000,4.000000,0.666667
0.100000,0.098566,3.338710,24.426983,2.164007,48.000000,0.769517
0.100000,0.060870,2.500000,20.090297,1.888889,10.000000,0.714286
0.111111,1.000000,1.700000,9.211643,1.641026,13.000000,0.629630
0.100000,0.746627,1.350000,18.597960,1.444444,10.000000,0.574468
0.125000,0.153846,1.434783,13.667034,1.819048,15.000000,0.589286
0.111111,0.100885,2.162162,17.659971,1.908832,27.000000,0.683761
0.125000,0.393907,3.000000,15.300063,1.772727,12.000000,0.750000
0.111111,0.047025,2.965517,23.906639,1.770000,25.000000,0.747826
0.166667,0.015385,2.500000,23.622148,1.723810,15.000000,0.714286
0.250000,0.704942,1.350000,18.597960,1.444444,10.000000,0.574468
0.125000,0.256270,1.363636,16.342038,1.500000,8.000000,0.576923
0.125000,0.257637,2.500000,20.090297,1.888889,10.000000,0.714286
0.040000,0.237682,1.833333,23.014527,1.833333,25.000000,0.647059
0.080000,0.563737,2.162162,17.659971,1.908832,27.000000,0.683761
0.250000,0.250000,1.777778,14.656641,1.428571,8.000000,0.640000
0.058824,0.594541,3.655172,21.546954,1.833333,28.000000,0.785185
0.250000,0.424331,2.869048,20.983855,2.390260,56.000000,0.741538
0.250000,0.081081,1.777778,18.058354,1.428571,8.000000,0.640000
0.032258,0.424331,2.869048,20.983855,2.390260,56.000000,0.741538
0.032258,0.395927,4.233333,21.061821,1.830108,31.000000,0.808917
0.125000,0.424331,2.869048,20.983855,2.390260,56.000000,0.741538
0.125000,0.111111,2.100000,11.995170,1.250000,8.000000,0.677419
0.066667,0.434274,2.000000,24.948400,1.852632,20.000000,0.666667
0.066667,0.480070,2.833333,16.456674,1.847619,15.000000,0.739130
0.071429,0.091175,1.833333,23.014527,1.833333,25.000000,0.647059
0.166667,0.560620,1.555556,17.682526,2.408602,31.000000,0.608696
0.166667,0.369650,3.666667,14.783891,1.266667,6.000000,0.785714
0.032258,0.656517,1.555556,17.682526,2.408602,31.000000,0.608696
0.032258,0.037163,2.042857,28.452822,2.099668,43.000000,0.671362
0.066667,0.656517,1.555556,17.682526,2.408602,31.000000,0.608696
0.066667,0.013514,2.500000,26.001776,1.723810,15.000000,0.714286
0.100000,0.034833,2.400000,26.212910,1.821538,26.000000,0.705882
