thread_id,pre_px,pre_py,post_px,post_py,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,pre_age_a,pre_age_b,chi,duration,theta,stability_bin,pre_E_total,post_E_total
2,951.499757,0.000000,2991.277778,0.000000,951.499757,2991.277778,102.000000,299.127778,54.953699,77.615481,27.476850,38.807741,10,170,0.250000,341.000000,0.000000,25.000000,1.207139,1.925497
2,723.109424,0.000000,2991.277778,0.000000,723.109424,2991.277778,102.000000,299.127778,54.953699,77.615481,27.476850,38.807741,170,10,0.250000,341.000000,0.000000,25.000000,1.207139,1.925497
2,951.499757,0.000000,2991.277778,0.000000,951.499757,2991.277778,102.000000,299.127778,54.953699,77.615481,27.476850,38.807741,10,170,0.250000,341.000000,0.000000,25.000000,1.207139,1.925497
2,970.000000,0.000000,800.833333,0.000000,970.000000,800.833333,97.000000,80.083333,55.742026,36.369496,27.871013,18.184748,310,310,0.250000,290.000000,0.000000,25.000000,1.231553,0.000000
2,970.000000,0.000000,800.833333,0.000000,970.000000,800.833333,97.000000,80.083333,55.742026,36.369496,27.871013,18.184748,70,310,0.250000,290.000000,0.000000,25.000000,1.231553,0.000000
2,970.000000,0.000000,800.833333,0.000000,970.000000,800.833333,97.000000,80.083333,55.742026,36.369496,27.871013,18.184748,310,310,0.250000,290.000000,0.000000,25.000000,1.231553,0.000000
2,970.000000,0.000000,800.833333,0.000000,970.000000,800.833333,97.000000,80.083333,55.742026,36.369496,27.871013,18.184748,310,310,0.250000,290.000000,0.000000,25.000000,1.231553,0.000000
4,6.776080,0.000000,310.073210,0.000000,28.102124,310.073210,4035.555556,4020.166667,18.827877,33.836336,9.413939,16.918168,80,10,0.200000,22.000000,0.000000,5.000000,0.379639,5.635516
4,-5.729042,0.000000,316.696622,0.000000,15.597003,316.696622,4035.555556,4020.166667,18.827877,33.836336,9.413939,16.918168,80,10,0.200000,22.000000,0.000000,5.000000,0.379639,5.635516
4,860.094203,0.000000,368.333333,0.000000,860.094203,368.333333,506.666667,36.833333,48.202855,64.308627,24.101428,32.154314,230,160,0.166667,72.000000,0.000000,20.000000,1.591623,1.331651
4,860.094203,0.000000,368.333333,0.000000,860.094203,368.333333,506.666667,36.833333,48.202855,64.308627,24.101428,32.154314,160,230,0.166667,72.000000,0.000000,20.000000,1.591623,1.331651
4,1151.114788,0.000000,1137.086420,0.000000,1151.114788,1137.086420,146.938776,113.708642,48.261138,68.246411,24.130569,34.123206,220,130,0.111111,108.000000,0.000000,20.000000,1.156029,1.506364
4,1151.114788,0.000000,1137.086420,0.000000,1151.114788,1137.086420,146.938776,113.708642,48.261138,68.246411,24.130569,34.123206,130,220,0.111111,108.000000,0.000000,20.000000,1.156029,1.506364
4,962.650111,0.000000,1013.086420,0.000000,962.650111,1013.086420,109.469388,101.308642,50.735010,72.375060,25.367505,36.187530,10,220,0.250000,108.000000,0.000000,25.000000,1.112613,1.573491
4,962.650111,0.000000,1013.086420,0.000000,962.650111,1013.086420,109.469388,101.308642,50.735010,72.375060,25.367505,36.187530,220,10,0.250000,108.000000,0.000000,25.000000,1.112613,1.573491
4,1151.114788,0.000000,1137.086420,0.000000,1151.114788,1137.086420,146.938776,113.708642,48.261138,68.246411,24.130569,34.123206,130,220,0.111111,108.000000,0.000000,20.000000,1.156029,1.506364
4,962.650111,0.000000,1013.086420,0.000000,962.650111,1013.086420,109.469388,101.308642,50.735010,72.375060,25.367505,36.187530,10,220,0.250000,108.000000,0.000000,25.000000,1.112613,1.573491
4,7917.500000,0.000000,9132.500000,0.000000,7917.500000,9132.500000,791.750000,913.250000,45.954471,66.365096,22.977235,33.182548,260,20,0.200000,71.000000,0.000000,20.000000,1.878393,2.455806
4,7917.500000,0.000000,9132.500000,0.000000,7917.500000,9132.500000,791.750000,913.250000,45.954471,66.365096,22.977235,33.182548,20,260,0.200000,71.000000,0.000000,20.000000,1.878393,2.455806
4,28.429399,0.000000,1358.163265,0.000000,28.429399,1358.163265,40.166667,135.816327,36.802054,72.966025,18.401027,36.483012,140,140,0.200000,239.000000,0.000000,15.000000,0.807803,1.627892
4,27.711196,0.000000,1358.163265,0.000000,27.711196,1358.163265,40.166667,135.816327,36.802054,72.966025,18.401027,36.483012,140,140,0.200000,239.000000,0.000000,15.000000,0.807803,1.627892
4,15.635274,0.000000,2650.000000,0.000000,15.635274,2650.000000,56.000000,265.000000,23.065881,54.786240,11.532940,27.393120,100,100,0.250000,258.000000,0.000000,10.000000,0.497296,1.424339
4,28.128012,0.000000,1358.163265,0.000000,28.128012,1358.163265,40.166667,135.816327,36.802054,72.966025,18.401027,36.483012,140,140,0.200000,239.000000,0.000000,15.000000,0.807803,1.627892
4,28.012583,0.000000,1358.163265,0.000000,28.012583,1358.163265,40.166667,135.816327,36.802054,72.966025,18.401027,36.483012,140,140,0.200000,239.000000,0.000000,15.000000,0.807803,1.627892
4,24.370057,0.000000,1338.000000,0.000000,24.370057,1338.000000,56.166667,133.800000,34.754117,66.624573,17.377058,33.312287,40,140,0.250000,239.000000,0.000000,15.000000,0.786191,1.498528
4,15.803853,0.000000,2650.000000,0.000000,15.803853,2650.000000,56.000000,265.000000,23.065881,54.786240,11.532940,27.393120,100,100,0.250000,258.000000,0.000000,10.000000,0.497296,1.424339
4,24.068670,0.000000,1338.000000,0.000000,24.068670,1338.000000,56.166667,133.800000,34.754117,66.624573,17.377058,33.312287,140,40,0.250000,239.000000,0.000000,15.000000,0.786191,1.498528
4,329.666667,0.000000,557.222222,0.000000,329.666667,557.222222,32.966667,55.722222,38.763521,55.747077,19.381760,27.873538,180,250,0.200000,110.000000,0.000000,15.000000,0.813420,1.183818
4,440.500000,0.000000,668.055556,0.000000,440.500000,668.055556,44.050000,66.805556,39.138996,63.472336,19.569498,31.736168,250,10,0.200000,110.000000,0.000000,15.000000,0.798960,1.352027
4,229.613390,0.000000,13166.300000,0.000000,229.613390,13166.300000,904.812500,1316.630000,45.372357,70.309446,22.686179,35.154723,200,100,0.200000,194.000000,0.000000,20.000000,1.951437,3.047791
4,234.240919,0.000000,13166.300000,0.000000,234.240919,13166.300000,904.812500,1316.630000,45.372357,70.309446,22.686179,35.154723,200,100,0.200000,194.000000,0.000000,20.000000,1.951437,3.047791
4,479.166667,0.000000,1063.688889,0.000000,479.166667,1063.688889,47.916667,106.368889,53.385201,77.456844,26.692600,38.728422,250,10,0.200000,152.000000,0.000000,25.000000,1.088358,1.673446
4,479.166667,0.000000,1063.688889,0.000000,479.166667,1063.688889,47.916667,106.368889,53.385201,77.456844,26.692600,38.728422,10,250,0.200000,152.000000,0.000000,25.000000,1.088358,1.673446
4,440.000000,0.000000,1738.888889,0.000000,440.000000,1738.888889,44.000000,173.888889,72.612664,80.061533,36.306332,40.030767,280,150,0.200000,47.000000,0.000000,35.000000,1.490973,1.817196
4,957.968750,0.000000,1738.888889,0.000000,957.968750,1738.888889,95.796875,173.888889,71.541492,80.061533,35.770746,40.030767,410,170,0.200000,19.000000,0.000000,35.000000,1.557375,1.817196
4,5.239660,0.000000,253.125000,0.000000,7.038932,253.125000,56.000000,25.312500,27.405975,48.125024,13.702987,24.062512,110,10,0.250000,342.000000,0.000000,10.000000,0.565312,0.000000
4,891.763265,0.000000,1177.569444,0.000000,891.763265,1177.569444,89.176327,117.756944,71.824884,86.293139,35.912442,43.146570,360,360,0.166667,86.000000,0.000000,35.000000,1.619628,1.865809
4,891.763265,0.000000,1177.569444,0.000000,891.763265,1177.569444,89.176327,117.756944,71.824884,86.293139,35.912442,43.146570,360,360,0.166667,86.000000,0.000000,35.000000,1.619628,1.865809
4,1.178771,0.000000,253.125000,0.000000,2.978043,253.125000,56.000000,25.312500,27.405975,48.125024,13.702987,24.062512,110,10,0.250000,342.000000,0.000000,10.000000,0.565312,0.000000
4,891.763265,0.000000,1177.569444,0.000000,891.763265,1177.569444,89.176327,117.756944,71.824884,86.293139,35.912442,43.146570,360,360,0.166667,86.000000,0.000000,35.000000,1.619628,1.865809
4,891.763265,0.000000,1177.569444,0.000000,891.763265,1177.569444,89.176327,117.756944,71.824884,86.293139,35.912442,43.146570,360,360,0.166667,86.000000,0.000000,35.000000,1.619628,1.865809
4,13774.807256,0.000000,18160.355556,0.000000,13774.807256,18160.355556,1377.480726,1816.035556,79.982528,41.590962,39.991264,20.795481,240,450,0.200000,28.000000,0.000000,35.000000,12.338446,0.000000
4,1126.643991,0.000000,987.755102,0.000000,1126.643991,987.755102,112.664399,98.775510,75.837901,40.025010,37.918950,20.012505,460,220,0.200000,35.000000,0.000000,35.000000,1.665878,0.000000
4,10022.900000,0.000000,18160.355556,0.000000,10022.900000,18160.355556,1002.290000,1816.035556,64.910056,41.590962,32.455028,20.795481,350,110,0.200000,92.000000,0.000000,30.000000,2.524762,0.000000
4,871.600000,0.000000,924.444444,0.000000,871.600000,924.444444,87.160000,92.444444,65.483433,39.591437,32.741716,19.795719,360,260,0.250000,91.000000,0.000000,30.000000,1.490143,0.000000
4,10022.900000,0.000000,18160.355556,0.000000,10022.900000,18160.355556,1002.290000,1816.035556,64.910056,41.590962,32.455028,20.795481,350,110,0.200000,92.000000,0.000000,30.000000,2.524762,0.000000
4,1126.643991,0.000000,987.755102,0.000000,1126.643991,987.755102,112.664399,98.775510,75.837901,40.025010,37.918950,20.012505,460,220,0.200000,35.000000,0.000000,35.000000,1.665878,0.000000
4,514.166667,0.000000,201.666667,0.000000,514.166667,201.666667,51.416667,20.166667,40.471815,33.634222,20.235908,16.817111,180,10,0.200000,193.000000,0.000000,20.000000,0.831406,0.000000
4,871.600000,0.000000,924.444444,0.000000,871.600000,924.444444,87.160000,92.444444,65.483433,39.591437,32.741716,19.795719,260,360,0.250000,91.000000,0.000000,30.000000,1.490143,0.000000
4,60.773759,0.000000,1912.569444,0.000000,60.773759,1912.569444,1026.333333,191.256944,40.738107,83.105243,20.369053,41.552622,190,80,0.200000,268.000000,0.000000,20.000000,2.148227,2.013756
4,1682.768750,0.000000,1794.421769,0.000000,1682.768750,1794.421769,168.276875,179.442177,67.226182,79.387816,33.613091,39.693908,410,410,0.125000,72.000000,0.000000,30.000000,1.561396,1.924304
4,1682.768750,0.000000,1794.421769,0.000000,1682.768750,1794.421769,168.276875,179.442177,67.226182,79.387816,33.613091,39.693908,410,410,0.125000,72.000000,0.000000,30.000000,1.561396,1.924304
4,12.435114,0.000000,1794.421769,0.000000,12.435114,1794.421769,145.000000,179.442177,44.190707,79.387816,22.095354,39.693908,70,180,0.200000,308.000000,0.000000,20.000000,1.064061,1.924304
4,2.718466,0.000000,1912.569444,0.000000,9.961894,1912.569444,580.666667,191.256944,29.527083,83.105243,14.763542,41.552622,10,120,0.200000,364.000000,0.000000,10.000000,0.602998,2.013756
4,1195.158833,0.000000,1912.569444,0.000000,1195.158833,1912.569444,119.515883,191.256944,82.520130,83.105243,41.260065,41.552622,410,410,0.100000,72.000000,0.000000,40.000000,1.806555,2.013756
4,11.581476,0.000000,1794.421769,0.000000,11.581476,1794.421769,145.000000,179.442177,44.190707,79.387816,22.095354,39.693908,70,180,0.200000,308.000000,0.000000,20.000000,1.064061,1.924304
4,-3.042849,0.000000,1912.569444,0.000000,4.200579,1912.569444,580.666667,191.256944,29.527083,83.105243,14.763542,41.552622,120,10,0.200000,364.000000,0.000000,10.000000,0.602998,2.013756
4,1195.158833,0.000000,1912.569444,0.000000,1195.158833,1912.569444,119.515883,191.256944,82.520130,83.105243,41.260065,41.552622,410,410,0.100000,72.000000,0.000000,40.000000,1.806555,2.013756
4,1195.158833,0.000000,1912.569444,0.000000,1195.158833,1912.569444,119.515883,191.256944,82.520130,83.105243,41.260065,41.552622,410,410,0.100000,72.000000,0.000000,40.000000,1.806555,2.013756
4,8225.123967,0.000000,12560.381656,0.000000,8225.123967,12560.381656,822.512397,1256.038166,62.540559,78.264759,31.270280,39.132380,360,360,0.200000,127.000000,0.000000,30.000000,2.262980,3.150081
4,13763.918367,0.000000,12560.381656,0.000000,13763.918367,12560.381656,1376.391837,1256.038166,73.483015,78.264759,36.741507,39.132380,480,450,0.200000,64.000000,0.000000,35.000000,12.207349,3.150081
4,8225.123967,0.000000,12560.381656,0.000000,8225.123967,12560.381656,822.512397,1256.038166,62.540559,78.264759,31.270280,39.132380,360,360,0.200000,127.000000,0.000000,30.000000,2.262980,3.150081
4,336.049383,0.000000,1335.782716,0.000000,336.049383,1335.782716,33.604938,133.578272,79.464696,80.071508,39.732348,40.035754,10,520,0.166667,43.000000,0.000000,35.000000,1.600979,1.767256
4,336.049383,0.000000,1335.782716,0.000000,336.049383,1335.782716,33.604938,133.578272,79.464696,80.071508,39.732348,40.035754,410,10,0.166667,43.000000,0.000000,35.000000,1.600979,1.767256
4,359.166667,0.000000,357.500000,0.000000,359.166667,357.500000,35.916667,35.750000,67.551018,68.643947,33.775509,34.321974,440,510,0.166667,46.000000,0.000000,30.000000,1.389816,1.416400
4,10.564232,0.000000,14550.139612,0.000000,10.564232,14550.139612,205.000000,1455.013961,8.504475,83.143158,4.252237,41.571579,20,50,0.200000,402.000000,0.000000,0.000000,0.798248,3.551361
4,15235.918367,0.000000,14550.139612,0.000000,15235.918367,14550.139612,1523.591837,1455.013961,77.583739,83.143158,38.791870,41.571579,370,480,0.166667,69.000000,0.000000,35.000000,2.529190,3.551361
4,15235.918367,0.000000,14550.139612,0.000000,15235.918367,14550.139612,1523.591837,1455.013961,77.583739,83.143158,38.791870,41.571579,480,480,0.166667,69.000000,0.000000,35.000000,2.529190,3.551361
4,15235.918367,0.000000,14550.139612,0.000000,15235.918367,14550.139612,1523.591837,1455.013961,77.583739,83.143158,38.791870,41.571579,480,480,0.166667,69.000000,0.000000,35.000000,2.529190,3.551361
4,15235.918367,0.000000,14550.139612,0.000000,15235.918367,14550.139612,1523.591837,1455.013961,77.583739,83.143158,38.791870,41.571579,370,480,0.166667,69.000000,0.000000,35.000000,2.529190,3.551361
4,3292.968750,0.000000,14550.139612,0.000000,3292.968750,14550.139612,329.296875,1455.013961,65.650570,83.143158,32.825285,41.571579,380,300,0.166667,95.000000,0.000000,30.000000,1.718334,3.551361
4,25.416409,0.000000,1796.955102,0.000000,34.243376,1796.955102,464.888889,179.695510,18.883380,76.928946,9.441690,38.464473,10,100,0.250000,400.000000,0.000000,5.000000,3.252504,1.759954
4,644.377144,0.000000,1026.977778,0.000000,644.377144,1026.977778,109.469388,102.697778,42.218990,69.619716,21.109495,34.809858,10,130,0.250000,287.000000,0.000000,20.000000,0.937273,1.519234
4,23.613150,0.000000,1796.955102,0.000000,32.440118,1796.955102,464.888889,179.695510,18.883380,76.928946,9.441690,38.464473,10,100,0.250000,400.000000,0.000000,5.000000,3.252504,1.759954
4,1924.000000,0.000000,1026.977778,0.000000,1924.000000,1026.977778,192.400000,102.697778,47.236487,68.104398,23.618243,34.052199,210,300,0.250000,192.000000,0.000000,20.000000,1.181608,1.489237
4,8566.111111,0.000000,18581.800000,0.000000,8566.111111,18581.800000,856.611111,1858.180000,62.485014,76.515195,31.242507,38.257598,370,370,0.200000,158.000000,0.000000,30.000000,2.353348,3.755144
4,13835.918367,0.000000,18581.800000,0.000000,13835.918367,18581.800000,1383.591837,1858.180000,70.554942,76.515195,35.277471,38.257598,480,450,0.200000,98.000000,0.000000,35.000000,12.156848,3.755144
4,8566.111111,0.000000,18581.800000,0.000000,8566.111111,18581.800000,856.611111,1858.180000,62.485014,76.515195,31.242507,38.257598,370,370,0.200000,158.000000,0.000000,30.000000,2.353348,3.755144
4,1109.288194,0.000000,991.907713,0.000000,1109.288194,991.907713,110.928819,99.190771,81.387045,90.953161,40.693523,45.476580,540,540,0.142857,139.000000,0.000000,40.000000,1.770001,1.942664
4,1109.288194,0.000000,991.907713,0.000000,1109.288194,991.907713,110.928819,99.190771,81.387045,90.953161,40.693523,45.476580,540,540,0.142857,139.000000,0.000000,40.000000,1.770001,1.942664
4,1109.288194,0.000000,991.907713,0.000000,1109.288194,991.907713,110.928819,99.190771,81.387045,90.953161,40.693523,45.476580,540,540,0.142857,139.000000,0.000000,40.000000,1.770001,1.942664
4,1109.288194,0.000000,991.907713,0.000000,1109.288194,991.907713,110.928819,99.190771,81.387045,90.953161,40.693523,45.476580,540,540,0.142857,139.000000,0.000000,40.000000,1.770001,1.942664
4,884.555556,0.000000,740.740741,0.000000,884.555556,740.740741,88.455556,74.074074,64.787804,48.762680,32.393902,24.381340,340,340,0.200000,375.000000,0.000000,30.000000,1.415696,0.000000
4,884.555556,0.000000,740.740741,0.000000,884.555556,740.740741,88.455556,74.074074,64.787804,48.762680,32.393902,24.381340,340,340,0.200000,375.000000,0.000000,30.000000,1.415696,0.000000
4,884.555556,0.000000,740.740741,0.000000,884.555556,740.740741,88.455556,74.074074,64.787804,48.762680,32.393902,24.381340,340,340,0.200000,375.000000,0.000000,30.000000,1.415696,0.000000
4,5918.541667,0.000000,3208.593750,0.000000,5918.541667,3208.593750,591.854167,320.859375,82.450417,47.781066,41.225209,23.890533,300,140,0.142857,55.000000,0.000000,40.000000,2.383236,0.000000
4,5918.541667,0.000000,3208.593750,0.000000,5918.541667,3208.593750,591.854167,320.859375,82.450417,47.781066,41.225209,23.890533,300,810,0.142857,55.000000,0.000000,40.000000,2.383236,0.000000
4,5918.541667,0.000000,3208.593750,0.000000,5918.541667,3208.593750,591.854167,320.859375,82.450417,47.781066,41.225209,23.890533,300,700,0.142857,55.000000,0.000000,40.000000,2.383236,0.000000
4,15943.560494,0.000000,6553.956685,0.000000,15943.560494,6553.956685,1594.356049,655.395668,79.045824,46.041186,39.522912,23.020593,10,520,0.142857,299.000000,0.000000,35.000000,3.476793,0.000000
4,9183.664809,0.000000,6553.956685,0.000000,9183.664809,6553.956685,918.366481,655.395668,78.916785,46.041186,39.458392,23.020593,850,850,0.166667,22.000000,0.000000,35.000000,2.725868,0.000000
4,15943.560494,0.000000,6553.956685,0.000000,15943.560494,6553.956685,1594.356049,655.395668,79.045824,46.041186,39.522912,23.020593,10,490,0.142857,299.000000,0.000000,35.000000,3.476793,0.000000
4,1275.285494,0.000000,956.049383,0.000000,1275.285494,956.049383,127.528549,95.604938,80.908769,46.921701,40.454385,23.460850,10,520,0.142857,299.000000,0.000000,40.000000,1.751507,0.000000
4,9183.664809,0.000000,6553.956685,0.000000,9183.664809,6553.956685,918.366481,655.395668,78.916785,46.041186,39.458392,23.020593,820,850,0.166667,22.000000,0.000000,35.000000,2.725868,0.000000
4,1157.137818,0.000000,490.000000,0.000000,1157.137818,490.000000,115.713782,49.000000,77.250236,50.000000,38.625118,25.000000,10,520,0.142857,299.000000,0.000000,35.000000,1.663341,0.000000
4,1275.285494,0.000000,956.049383,0.000000,1275.285494,956.049383,127.528549,95.604938,80.908769,46.921701,40.454385,23.460850,10,520,0.142857,299.000000,0.000000,40.000000,1.751507,0.000000
4,9183.664809,0.000000,6553.956685,0.000000,9183.664809,6553.956685,918.366481,655.395668,78.916785,46.041186,39.458392,23.020593,850,850,0.166667,22.000000,0.000000,35.000000,2.725868,0.000000
4,1275.285494,0.000000,956.049383,0.000000,1275.285494,956.049383,127.528549,95.604938,80.908769,46.921701,40.454385,23.460850,10,520,0.142857,299.000000,0.000000,40.000000,1.751507,0.000000
4,1157.137818,0.000000,490.000000,0.000000,1157.137818,490.000000,115.713782,49.000000,77.250236,50.000000,38.625118,25.000000,10,520,0.142857,299.000000,0.000000,35.000000,1.663341,0.000000
4,15943.560494,0.000000,6553.956685,0.000000,15943.560494,6553.956685,1594.356049,655.395668,79.045824,46.041186,39.522912,23.020593,10,520,0.142857,299.000000,0.000000,35.000000,3.476793,0.000000
